"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"classe 1";3,23806664095036;0,35860807995791;0,0208632670088127;0,147005680263106;-0,143507641965645;-0,0537661156534725;0,991798265302732;0,109839268632659;0,00639027985594981;0,0450268616558814;-0,0439554358020992;-0,016468203452888;0,990016575680716;0,00799061579600275;2,40717900963324e-05;0,00104518062219779;0,000819419470587804;0,000104136640380497;0,899295810708014;0,0110298891175212;3,73332361753979e-05;0,00185352836917503;0,00176636748681586;0,000247940988935583;0,0857691300933601;2,27673226646257;0,444585127504424
"classe 2";-0,14127827161291;-1,468905498682;0,882217383021889;-0,323538543142308;-0,0297150535405059;-0,169652732983567;-0,0803665950773512;-0,835591574498592;0,50185217006181;-0,184045931421616;-0,016903502911862;-0,096507497860771;0,0101799162100963;0,724186421393404;0,232497096141247;0,0273462465055138;0,000189771859317096;0,00560054789041722;0,00487973642647823;0,527513200077753;0,190281619889939;0,0255916135846793;0,000215873161868615;0,00703667250364186;0,244481284355641;0,97960430376343;0,234610252739642
"classe 3";-0,586472157891966;2,54369109738959;2,8276158719098;-0,386546053923744;0,194503123402449;-0,234192018387219;-0,151165568173314;0,655646657424324;0,728829415175518;-0,0996338071300208;0,0501339658924297;-0,0603639389266293;0,0365975397354517;0,453059289578593;0,498276916545859;0,00814351304998524;0,00169627231239954;0,00222646877771361;0,021427450368683;0,40309224158821;0,498099975972465;0,00930846751488256;0,0023568332623246;0,0034168025175869;0,0622982287758485;2,14471143250706;0,286558590865607
"classe 4";-0,385449243019417;0,134649393505731;-0,42936907490425;1,88193200592856;0,81579996670702;-0,915090312598309;-0,165937835045552;0,057967240183196;-0,184845543260112;0,81018118058929;0,351205983037246;-0,393950975630978;0,0553852567142314;0,00444772358657234;0,040252620236051;0,676269578715872;0,10454721462571;0,119097606121564;0,0232300362226752;0,00283481221841536;0,0288255110419304;0,553762253755295;0,104059769438712;0,130931278434569;0,156356338888404;1,14582296846965;0,20528184389932
"classe 5";-0,413344693590405;0,264392476996019;-0,396340539256856;0,539284950897048;-1,63211548230686;1,14580811911004;-0,191368442171281;0,122407223871784;-0,183495936304602;0,249675688450593;-0,755629386649861;0,530481020275481;0,0820933424539843;0,0221029682388308;0,0442072043764748;0,0715767580056063;0,539349518816968;0,240670208108133;0,0301576921438127;0,0123387611524037;0,0277274775366176;0,0513345752088068;0,470191895730387;0,231737950029736;0,176511648198238;1,00926638898891;0,179798055727782
"classe 6";-0,330045155733711;0,493547531932742;-1,14350258031218;-1,39448639329348;-0,341424342580925;-1,33124168136188;-0,140815160394677;0,210574140126389;-0,487880208089779;-0,594963512502661;-0,145670138549073;-0,567979888898292;0,0395191128061493;0,0581550772509888;0,277848216203773;0,361360966219048;0,0178211097917752;0,245295517728266;0,0167752469691219;0,0375128591291101;0,201370799828441;0,299468232388741;0,0179519306092428;0,272920407560817;0,154000523514528;1,16149456689144;0,207757429110973
"classe 7";-0,187384668426811;0,217002122420891;-0,667070248802155;-0,697601179043443;1,82917829738531;1,71269589975112;-0,069387198540014;0,0803543292972439;-0,247011327993732;-0,258316712452605;0,67733160216004;0,634199005886736;0,0113083871491732;0,00997998134670288;0,0839360556470593;0,0802784885468421;0,454077476826457;0,360419610483767;0,00423402716121547;0,0056782367165873;0,0536572824944325;0,0586813291784201;0,403457330310649;0,353708947964714;0,120582846173981;1,23276737808237;0,183251609327054
