"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"mass";"chi.distance";"inertie"
"suivre";-0,0746588456209119;-0,279283882322694;0,529197207000873;0,63459573439737;0,134787444977397;-0,623361882686007;-1,64859696887857;0,180007036252841;-0,189935702817117;-0,0375201695345856;-0,140355486692519;0,265950655394816;0,318919202975795;0,067738092447401;-0,313273575626065;-0,828510503371649;0,0904634201273148;-0,0954531202712944;0,0024013100711488;0,0284932626379595;0,0961070121481496;0,129839773382913;0,00528198876924761;0,0975325165616011;0,62639099077659;0,00665837902751364;0,00729476662487718;5,87786333978051e-06;8,22524209248198e-05;0,000295319435907073;0,000424669665899184;1,91582495192664e-05;0,000409767422948907;0,00286606435199588;3,41692861924842e-05;3,80425972631195e-05;0,00105452515352646;0,922315144853996;0,0008970478784976
"seulement";0,608552030539747;-0,1270382805642;1,40825397360284;-0,780596453137589;0,251697964705974;-1,40022337812231;0,738377645144735;-1,10335479931406;-1,41936019239253;0,205374743202469;-0,0428730049994494;0,47525894858328;-0,263436465680184;0,084943278917705;-0,472548775250828;0,249188420460194;-0,372361272657911;-0,479007086322396;0,0682924924929245;0,00252354747849275;0,291322340412075;0,0840927257198287;0,00788405834864339;0,210647070874009;0,0537855258195076;0,107080837262257;0,174371401592262;0,000344583686378682;1,50164922108197e-05;0,00184527565365195;0,000566960011150968;5,89465902584795e-05;0,00182429021956477;0,000507290069024395;0,00113273849001554;0,00187449601986405;0,000930463370758638;1,40972182901597;0,00184912440469338
"résultat";-0,243772850141026;0,619195049842228;0,576207615598341;1,0618903755451;-0,651678031041385;-0,452720444949415;0,82362088835666;-0,32491144845807;0,452059256754498;-0,129924527410786;0,330014700895974;0,30710352733621;0,565959683881712;-0,347327276840146;-0,241288108274673;0,438968304400942;-0,173169269534517;0,240935712330234;0,0246773846376541;0,135004469242812;0,109829937364886;0,35044153984038;0,11901659243648;0,0495874664555553;0,150700250000988;0,0209103998892632;0,0398319601319807;4,4234379355533e-05;0,000285393593262789;0,000247142397821618;0,000839360711872941;0,00031612251558239;0,000152563092568845;0,00050494488014695;7,85813158035761e-05;0,000152117787941762;0,00074437069660691;0,939416016729903;0,000656908965316304
"précédent";-0,466097481046854;-0,538001542727517;1,51810913486891;-0,488990202174721;1,25110057417059;-2,35562641370728;0,701868087931712;-1,07381952908161;-1,50882774350095;-0,124184723728012;-0,143342488783252;0,404477542078189;-0,130284147913402;0,333337092512014;-0,627621532593607;0,187002286297586;-0,286103201530365;-0,40200465374536;0,0251186478137394;0,0283775254063044;0,212267262901854;0,0206904916335406;0,122134984676468;0,373799589242486;0,0304708483592845;0,063592982037945;0,123547667928376;0,00028299634629382;0,000377046018207367;0,003002156333529;0,000311478182140089;0,00203897435521926;0,00722836621922116;0,000641709265553952;0,00150206910252329;0,00296555947836496;0,00130264871906209;1,78033126251416;0,0041288485509578
"mètre";0,976093642394734;-0,584957365945872;-0,161659624358657;-0,095991043320478;2,92643545330398;1,86216044880648;0,789435652215293;0,0323179492316849;0,282073422427227;0,260261411951889;-0,155970516946737;-0,0431042271599813;-0,0255946390635536;0,780292166635129;0,496518455440718;0,210491728013555;0,00861711902742455;0,0752108445403883;0,100909953734009;0,0307301161094112;0,00220489776519966;0,000730365437843712;0,612127412179579;0,213977682368492;0,0353114310462942;5,27645789844789e-05;0,00395537678018453;0,000827406685821466;0,000297155987819655;2,26954703845264e-05;8,00198037147536e-06;0,00743727699726835;0,00301141253764581;0,000541214632208931;9,0703416634109e-07;6,90971911765598e-05;0,000868432479374729;1,86014445169875;0,00300489568492024
"montrer";-0,721384673918638;-0,149593872294815;0,767696725151763;-0,557826293935577;-0,519004050329786;-0,718489700197548;0,483815104805169;-0,330418354803076;0,529764760853303;-0,427101700819131;-0,0885682765370775;0,45452112982175;-0,33026562320395;-0,307280596112124;-0,42538770793183;0,286446692888266;-0,195626891477555;0,313651562855361;0,255936749851097;0,00933235326995348;0,230893917116994;0,114531392598924;0,0894032306221007;0,147918728588363;0,0615869194447821;0,0256112636152458;0,0647854448925397;0,000516489892949272;2,22103607747981e-05;0,000584934693191481;0,000308834612449253;0,000267343419647638;0,000512352781380771;0,000232320134619577;0,000108356840583856;0,000278544211244422;0,000992494262142547;0,863222549546004;0,000739560245686697
"inclure";-0,60441559890499;-0,258564844832487;0,374513691327823;0,0867718539812753;-0,318042669839358;-0,540126273921636;-1,97514535222911;1,52775291188197;0,373368244267716;-0,222980229829274;-0,0953894119062625;0,138165112081455;0,0320117614080612;-0,117331895048333;-0,199262694268762;-0,728668097554346;0,563616650581073;0,137742535216823;0,0903500838728105;0,0140204166272637;0,0276329287766646;0,00139361475468019;0,0168826611209051;0,0420369388368448;0,516162158085377;0,275338740549245;0,0161824573762107;0,000339915218844685;6,22068534674474e-05;0,000130507262259157;7,00578870108655e-06;9,41174305302527e-05;0,000271450026469019;0,0036299229226775;0,00217172845335014;0,000129710172285426;0,000930463370758638;1,217288655898;0,0013787528736846
"guerre";-0,428192633515483;-0,510461279862928;0,380073345664118;0,748068675482793;0,228154548157518;-0,448402416141963;-2,40516500386641;2,14666816086409;0,935734957870563;-0,120297320614598;-0,143410043607834;0,106778588751145;0,21016395484776;0,0640982087992678;-0,125975098581512;-0,675712011263891;0,603089375640274;0,262887306848478;0,0269862218806516;0,0325202628988037;0,0169368569368261;0,0616416695949381;0,00517052753674806;0,0172418092340695;0,455495680961344;0,323517205911026;0,0604897650455926;0,000136479571786062;0,00019396120705115;0,000107528625830394;0,000416554861290426;3,87478428223768e-05;0,000149666690752646;0,00430604952235497;0,00343019727773781;0,000651770915983642;0,00074437069660691;1,57793946704663;0,00185340335835002
"gouvernement";-0,947356259498043;1,67652606944002;-0,0218961897676542;1,40032958085097;-0,364768938016511;-0,0900375494125475;1,21618848226018;-0,554639321362186;-0,106995016115335;-0,343439478719453;0,607781110406273;-0,007937896566736;0,507653225976157;-0,132237532258262;-0,0326407818868549;0,440897639282344;-0,201070122771838;-0,0387882723018055;0,155095754968464;0,411868529513032;6,60001066902906e-05;0,253607171161822;0,0155175031119201;0,000816213604678793;0,136743229665419;0,0253570317450435;0,000928566122930989;0,000723732427971689;0,00226658492647205;3,86623698432765e-07;0,00158129136871665;0,000107296874625768;6,53730438278148e-06;0,00119276022064203;0,000248069108517733;9,23163173226037e-06;0,000806401587990819;1,45624874476925;0,00171010391950538
"entreprise";-0,705302630579703;-0,150396086439825;1,23997016504563;-0,461367011657495;0,460935543172875;-1,55838098839649;-1,33145076491379;0,573662927818378;-0,0158030006914531;-0,266321335382267;-0,0567893622401495;0,468211085385716;-0,174211570067389;0,174048648141372;-0,588442588854331;-0,502754038243319;0,216614358676529;-0,00596719204596681;0,108983448552685;0,00420191578091917;0,268328188083369;0,0349003969615355;0,0314125234479001;0,309984562009487;0,207773697930335;0,0343895868717295;2,56803620375634e-05;0,000524575436507973;2,38522863270927e-05;0,00162135985196055;0,000224465717423115;0,000224046074953244;0,00256096843774738;0,00186942121268046;0,000347032791439961;2,63351660847288e-07;0,00105452515352646;1,29335403163409;0,00176397240056141
"emji_symbole_d_avertissement";-0,488133506228574;-0,606633205514072;1,55421539396297;-0,784785363566663;1,18687213619872;-2,26181324112226;1,62917764257133;-1,04530457091152;-1,260744780291;-0,123991733650829;-0,154092070882403;0,394789250697402;-0,199344844250174;0,301479681094113;-0,574527544990584;0,413830556087659;-0,265519830715663;-0,320244213939116;0,0249401691211264;0,0326617347205779;0,20140899186155;0,0482449316578995;0,0995045441034801;0,311974346588934;0,148624308216962;0,0545521289508145;0,078088844778653;0,000162584053032257;0,00025110367262298;0,00164825013331346;0,000420244943586196;0,000961188520844492;0,00349071338718912;0,00181107981524702;0,000745566534684795;0,00108456370022586;0,000682339805223001;1,87116080968473;0,0023890373136096
"cas";-0,529383639060101;-0,399064746476614;1,40576520028273;-0,347531703920055;0,937678026541553;-1,63470556289648;1,24124751854796;-0,265476272089399;-2,74482951777999;-0,135635909013262;-0,10224628350737;0,360177811951441;-0,0890427566968552;0,240246962897329;-0,418835715032984;0,318025951439715;-0,0680189428412041;-0,703265872348304;0,0324952783464959;0,0156577982506656;0,182532034894275;0,0104808339687466;0,0688017681747017;0,180526746928963;0,0955711529809434;0,00389793418426174;0,410036452270946;0,000225991655912084;0,000128421607496171;0,00159359130191908;9,73958010039387e-05;0,000709020597913603;0,00215491654399487;0,00124241921902605;5,68332897185224e-05;0,00607550139952809;0,000806401587990819;1,77779866177654;0,00254868712012827
"attaque";-0,0806226514763842;-1,22673706850247;0,130302528783394;0,070425886478417;0,419870041589724;-2,99832861137345;1,08394311051814;-0,656821372999459;-1,93624183679275;-0,0201211299669486;-0,306158821852216;0,0325198200339603;0,0175763062727461;0,1047876684945;-0,748297886118732;0,27052149494119;-0,163924008565544;-0,483231113491249;0,00070266777219401;0,137944246933755;0,00146209589363163;0,000401262224528779;0,0128611128198024;0,566210062467603;0,0679484677173828;0,0222450959564556;0,190224988214649;1,20960460227328e-06;0,000280047857187152;3,15962080652822e-06;9,22983466212556e-07;3,28064360445176e-05;0,00167296838814849;0,000218646361920429;8,02830437371554e-05;0,000697667474203811;0,000186092674151728;1,84121392156006;0,000630866950861589
"association";-0,0496992826858418;0,995087850913675;-0,0811660430402257;-0,796213005156906;0,603839321151294;-1,21744717870692;0,463689731934202;-1,01070642822165;-1,0306288609479;-0,0206744227926089;0,413946959267456;-0,0337642919481163;-0,331216939400154;0,251191340188905;-0,506446297411576;0,192890461280846;-0,420444136957629;-0,428731677038309;0,000699278634177032;0,23770460747095;0,00148570660336744;0,134318645089132;0,0696635639114487;0,244474472043433;0,0325638528145356;0,137944351916776;0,141145521516179;2,75791430995409e-06;0,00110561360701246;7,35578920479747e-06;0,00070784645446671;0,000407120815323628;0,0016549343956917;0,000240068669128579;0,00114059268735649;0,00118600119610061;0,00111655604491037;1,13775088422766;0,00144535620259878
"émission";-0,247433463982552;-0,424627742224479;-0,0283833819352516;0,551778325094859;0,273619324032189;1,26434180678976;-2,55688035931722;-1,44314580010331;-0,417750104851718;-0,0745530235201689;-0,127942605433557;-0,00855206449015308;0,166253754793722;0,0824429629356158;0,380952935556755;-0,770401701121061;-0,434827533214029;-0,125870336579693;0,0102085715412622;0,0254935062055326;0,000107006627467137;0,0379931349296813;0,00842470161544965;0,155296027809728;0,583176114699184;0,165642728439127;0,0136582081325688;6,83592670287999e-05;0,000201324790670545;8,99515827894211e-07;0,000339945894224973;8,35937981954579e-05;0,00178488205937193;0,00729963830367337;0,00232541755513956;0,000194855945776638;0,00111655604491037;1,48251172708727;0,00245401267769513
"tour";1,42341938091099;0,024937337847241;-0,823661411336527;-0,189892031347865;0,479996116035856;1,3846586650345;-1,77019049662418;-3,10255989007123;-0,54632343070398;0,335999887112958;0,00588648912185539;-0,194426284298063;-0,0448242464253217;0,113303670699979;0,326850372687645;-0,417855633420906;-0,732363059548867;-0,128960314511258;0,197200368684804;5,13223915019165e-05;0,0525985413023136;0,00262653507147592;0,0151331839060517;0,108720307610224;0,163159659498081;0,446875113886091;0,0136349676494588;0,0015081863908837;4,62902414669639e-07;0,000504994568965855;2,68412507185053e-05;0,000171500233044729;0,00142716676532855;0,00233254095478336;0,00716522141664573;0,000222171794009925;0,00074437069660691;1,9404444035517;0,00280279720856656
"the";0,297090309589733;-2,22868945963796;-1,85932208135821;0,360329837348784;-1,62291702221051;-1,39268732701599;0,807599325912136;0,146708302764815;0,897129465863919;0,0775023208526025;-0,58140100840113;-0,485043678189133;0,0939996955994172;-0,423372394563137;-0,363312085859687;0,210679446810711;0,0382719785385164;0,234035286461299;0,00817585245923341;0,39013950200909;0,255093630510716;0,00900086555570668;0,164649946612415;0,104675866394811;0,0323205524894138;0,00095097545596688;0,0349928085126451;9,85501976886188e-05;0,00554599719217322;0,00386002201104595;0,000144970947851152;0,00294085192591349;0,00216564753023738;0,000728236466835013;2,40319998636803e-05;0,000898650394726323;0,00111655604491037;1,98904291825027;0,00441742144727671
"temps";-0,676537531101349;-0,82749377098984;0,731350547803861;-0,830940928381347;-1,463920333822;2,25063162256606;-0,523725833408123;1,73326321141907;-2,14725959809623;-0,161883493045642;-0,198004657484816;0,174999280714845;-0,19882950142024;-0,350290303619749;0,538536432748763;-0,125318350295109;0,41473930141799;-0,513801331390625;0,0452169839679166;0,0573603778123047;0,0420923596394647;0,0510488372855061;0,142878071370852;0,291547874603396;0,0144962811414374;0,141563304083251;0,213795910095873;0,000511051086024239;0,000764557219681517;0,000597216377886865;0,000770940442668977;0,00239284966118697;0,00565573901177957;0,000306258760276819;0,00335435918870152;0,00514813150977577;0,00111655604491037;1,92603107275691;0,00414197149544398
"sortir";0,226848837799049;-1,42789487323706;-1,08491407988436;0,0619024719379251;1,36322659510574;-0,105230449391163;1,49165455068386;1,02414203425804;0,439289816076858;0,0773208761938383;-0,486694504510447;-0,369790332917642;0,0210993074297554;0,464652478747504;-0,035867543462593;0,508426835933675;0,349076328554606;0,149730868412829;0,00893007666623241;0,300012446742636;0,162707303930364;0,000497652058231088;0,217636163145693;0,00111956203849598;0,206561506558771;0,0868173054621408;0,0157179833974325;4,46898786025006e-05;0,00177063288668405;0,00102217851561557;3,32776034044776e-06;0,00161388341259539;9,61654144947129e-06;0,00193229118417357;0,000910870088001905;0,000167586228839635;0,000868432479374729;1,45321929497786;0,00183399593512458
"situation";-0,87318521385258;1,41235342896574;-0,288747710107138;0,254041130653475;0,408756014902007;-0,77447911591069;-0,907584936524629;0,429810072400573;0,124132872432501;-0,402947717086168;0,651757016600887;-0,133248054084862;0,117232051137422;0,188628140326952;-0,357397934294172;-0,418822115208351;0,198343930596712;0,0572834454460535;0,213762611387128;0,474209785813473;0,0186204591483503;0,0135411274240324;0,0316125990899902;0,097976442668007;0,123544770292582;0,0247044976660382;0,00202770651039969;0,000331069221750228;0,000866149460838589;3,62028832358297e-05;2,80229683298722e-05;7,25494918447981e-05;0,000260450673461487;0,000357668439863836;8,02156744841448e-05;6,69082501882047e-06;0,000434216239687364;1,14330654694277;0,0005675856970396
"saint";1,06221233322445;0,756534507315796;0,0144590100127055;0,629818033996733;-0,111132667433808;0,622815703378255;-0,0566369832580054;-0,540423788558482;0,42522866978587;0,615958568710109;0,43870128196636;0,00838452994172616;0,365220589739159;-0,0644439126042423;0,361160059268477;-0,0328428074618183;-0,313382412240395;0,246582754335674;0,475900266027487;0,204698889383831;7,0243262252261e-05;0,12521351366427;0,0035155205074344;0,0953225431194219;0,000723809537460955;0,0587578685348584;0,0357973459629874;0,00104983720692339;0,00053254555619337;1,94525436276458e-07;0,000369087608660297;1,14916597335339e-05;0,000360926183587759;2,98469189805308e-06;0,000271749151330473;0,000168245848527877;0,000930463370758638;0,932128005656463;0,000808444841134944
"recevoir";0,2388350377675;-1,17372071628288;-0,207411574131418;-0,101537023174307;-0,623863295021765;0,305118585366541;-0,471746975221567;0,85605575062226;-0,645495124609392;0,13063905737496;-0,642007007974788;-0,113450910663964;-0,0555391751568033;-0,341243535933028;0,166895128756901;-0,258038270843779;0,468249203999013;-0,353075810849803;0,0253719638572112;0,519579825163645;0,015242572459673;0,0034318998791594;0,116828759446383;0,0241256250328789;0,0529550108452706;0,1554769287024;0,0869874146133818;4,95372776946619e-05;0,00119637022998835;3,73595840935066e-05;8,95333658280475e-06;0,000337998619952596;8,08487634703247e-05;0,000193265487304123;0,000636414631501034;0,000361844512283538;0,000868432479374729;0,90770178174143;0,000715521080830713
"milliard";-0,754031602953857;0,0103104528373673;1,095854675192;-0,260464443045055;0,405777891427348;-1,31707232488252;-2,50602174242305;1,13102659164312;1,45700103328447;-0,205840144825435;0,00281461028549141;0,29915309141619;-0,0711031718939122;0,110771723109696;-0,359542434345394;-0,68410909619078;0,308754535636464;0,397741026406868;0,0741854557142085;1,1761423447584e-05;0,124818767357532;0,00662467095211833;0,014498708708555;0,131868833465516;0,438369317144158;0,0796139466004928;0,130008538633969;0,00045849063688922;8,57248737826739e-08;0,000968405626128786;5,47076756516356e-05;0,000132778615670611;0,00139884831068971;0,00506431887944058;0,00103156596756094;0,00171187123273346;0,000806401587990819;1,67591641436414;0,00226493677583011
"juger";-0,633405314920354;2,49901128414995;-1,75267941050138;-0,576998160164575;0,22594210862787;-0,055939551825719;-0,161621917877603;0,0399299971606404;0,025828143275918;-0,198975267905326;0,785028840221673;-0,550579300554989;-0,18125576277184;0,0709764988331013;-0,01757261432583;-0,0507712260247015;0,012543440503805;0,00811354374010759;0,0475124946687683;0,627112699783028;0,289790193513651;0,029506726735103;0,00407992023927548;0,000215906459860492;0,00165491520787458;9,00630884217028e-05;3,70803040168771e-05;0,000398190973730516;0,00619818363457235;0,0030488283515866;0,000330428014970094;5,06666697611397e-05;3,10574625242831e-06;2,59255821236246e-05;1,58243748973265e-06;6,6208596000878e-07;0,000992494262142547;1,75913827053203;0,00307134044275212
"indiquer";-0,424747236333144;0,17748769997878;0,268025990823635;0,105830423392564;1,91364947748444;-0,388271769939984;0,317452169796934;0,883279972804702;-0,0103222575539248;-0,190165360964886;0,0794637601992993;0,11999903691656;0,0473817813136487;0,856768008163488;-0,173834777409123;0,142127838146006;0,395456969447393;-0,00462142108483321;0,0553740455407354;0,00819872627468016;0,0175643967334408;0,00257272844194274;0,758547537329619;0,0269587657360907;0,0165475056185648;0,114220944373792;1,53499511319381e-05;0,000167865096556644;2,93113488404169e-05;6,68425641309389e-05;1,04212628082465e-05;0,00340740740897879;0,000140271975062646;9,37682650971854e-05;0,000725932178857895;9,91399426303182e-08;0,000930463370758638;1,09269668520957;0,0011109602808771
"humain";-0,62197089086383;-0,929297418522256;0,947898351733026;-1,21519330534941;-1,07300987506118;-0,238011576124761;0,603792935123219;-0,937364653853221;1,80956816321179;-0,203390977084982;-0,303889961302343;0,309972660727676;-0,397380902149416;-0,350885435502333;-0,0778322711506931;0,197446595709906;-0,306528031508588;0,591747688234014;0,0655551029248727;0,124091084477145;0,121289780030004;0,187277184476206;0,131669962717011;0,00559301248670898;0,033050135642099;0,0710210976676752;0,260452639578277;0,000479930263732952;0,00107138973025511;0,00111470911881172;0,0018320138569146;0,00142838557406962;7,0280392493509e-05;0,000452286965454638;0,00109007194875426;0,00406244890181711;0,00124061782767818;1,47058116192309;0,00268297122238456
"habitant";-0,145809447993007;-0,906257093372488;0,680120323624139;-0,132920772541464;1,35759647441383;0,482879375387593;-0,727344276524359;-1,72297371552634;0,177827717493815;-0,0553951225477008;-0,34430020439759;0,258387568109771;-0,0504985279446542;0,515770576637033;0,18345287320912;-0,276328632245889;-0,654582686045329;0,0675593271803639;0,00507059126902565;0,16609434430039;0,0878806106547239;0,00315355737394988;0,296648096552109;0,032400210310044;0,0674991232253656;0,337713503777504;0,00353996253688476;1,71444163893264e-05;0,000662299171933711;0,000373012065621602;1,42474482382765e-05;0,00148625311304703;0,000188030667159063;0,00042661038742669;0,00239391473960241;2,55005931652988e-05;0,000806401587990819;1,23959139925965;0,00123910606553815
"euses";-0,214214561317627;-0,578888623976918;0,818070498599665;-1,01004607942967;-1,42101571401076;0,683751398549663;0,781834907853084;-0,803648967562555;0,885644442224055;-0,0833910072451366;-0,225353986859034;0,318464451978146;-0,393198106653223;-0,553183364257009;0,266175732777487;0,304358396853352;-0,31285033316286;0,34477012974208;0,0107591871735722;0,0666248508037881;0,124996322426029;0,179015901606776;0,319515651224658;0,0638647452813788;0,0766729913034005;0,0722300835045463;0,0863202666758501;3,70040579149275e-05;0,000270234880380161;0,000539675667069558;0,000822685321842708;0,00162835516240008;0,000377005624666092;0,000492925730462708;0,000520815806701613;0,000632514050899488;0,000806401587990819;1,25020562343737;0,00126041705299717
"effet";-0,147015086505469;-0,901380574740563;0,608269972516447;-0,885627954722925;-1,07504835494086;0,931198785836979;0,167478831934528;1,39405314636495;-1,64336557112263;-0,0498904777975725;-0,305889066354999;0,20642017278705;-0,300543317439534;-0,364824300406059;0,316008060493834;0,0568349762245805;0,473080547041472;-0,557686258521087;0,00424876005657933;0,135431447774408;0,0579382590832783;0,115390161592893;0,153322992222603;0,099313078410172;0,00294977609683933;0,18222204214484;0,249183482618388;2,01105101980743e-05;0,000755989337373266;0,000344264337942894;0,000729796731766062;0,00107536346888628;0,000806833799464299;2,60987151660759e-05;0,00180824779004715;0,00251285627475145;0,000930463370758638;1,36537828530453;0,00173462365422225
"directeur";-0,625358743808696;-0,425727223008332;0,772972591157216;-0,657012144613517;-0,161498766899729;-0,664329855677656;-0,684843961213871;1,03790137240707;-2,11212233122448;-0,220052242894314;-0,149805581534828;0,271994841463365;-0,231190492597055;-0,0568284464442108;-0,233765460562977;-0,240983997089261;0,365218408093659;-0,743217010803155;0,0873497393806931;0,0343265959700533;0,106307924004987;0,0721568732409487;0,00393146552962223;0,0574320006688391;0,0560424649892225;0,114767568966728;0,467685367248907;0,000339620979989571;0,000157397888328603;0,000518876792601216;0,00037487186988246;2,26503271473148e-05;0,000383268916321924;0,000407304603743904;0,000935509560438102;0,00387413004086596;0,000868432479374729;1,28091588178428;0,00142487667929415
"confirmer";-0,583992853484722;-0,23341894418182;0,0724942959465511;-0,541404215244071;-0,253425671961466;-0,241865119804565;-0,423003825435705;0,611209635000543;1,1611813899902;-0,35426175969626;-0,141596605881168;0,0439764916586236;-0,328426638878989;-0,153733087597835;-0,146720225153155;-0,256602591389456;0,370772004394512;0,704395884452789;0,213822099656105;0,0289650618002574;0,00262469887658829;0,137533514443223;0,0271738784581268;0,0213681661658231;0,0600146008727453;0,111717641301115;0,39678033842602;0,000338487838641502;5,40754578529429e-05;5,21597711783253e-06;0,000290918453479608;6,37425184136177e-05;5,80596599993316e-05;0,000177589217873076;0,000370773245250291;0,00133822191721068;0,000992494262142547;0,764545661558803;0,000580142739143614
"condition";-0,730571629913473;-0,285585799067622;0,849444101815875;-0,243446020920881;-0,980123572014997;1,78620006415175;0,0971372328026527;0,852482896606359;-1,52505108627725;-0,248989542007561;-0,0973318349661792;0,289503026414;-0,0829699796306524;-0,334040509259486;0,608763217317507;0,0331057956771178;0,290538692311986;-0,519759809938526;0,103186973201179;0,0133701788551444;0,1111227971299;0,00857496543605923;0,125335421339248;0,359370738283984;0,00097589148558761;0,0670153770189472;0,211047657249949;0,000496620780132524;7,58878933959671e-05;0,000671380759980565;5,51448096602663e-05;0,000893842394782679;0,00296865331168263;8,77951925738795e-06;0,000676192936858479;0,00216405385747356;0,000930463370758638;1,37680538920717;0,00176377992657084
"campagne";-0,75772625459615;0,77332270514595;-0,862664210073654;-0,195882828717993;-0,823446046241214;0,337924764007002;0,167914556568572;0,385663489744158;-0,00472305670100118;-0,443126348669716;0,452247318337085;-0,504495177802337;-0,114554355389418;-0,48155997972099;0,197621985368988;0,0981982132589337;0,225540098404843;-0,00276209364236713;0,24823384184478;0,219241404158702;0,25630328158933;0,0124152881121769;0,197842460943;0,028764683519658;0,00652144474896706;0,0306730682436246;4,52683975906524e-06;0,000534224685414344;0,000556443154544615;0,000692441107259477;3,57019563797804e-05;0,000630913148443293;0,000106252539664898;2,62346923028536e-05;0,000138393704473955;2,07560926129323e-08;0,000930463370758638;0,920670084315068;0,000788691834395554
"armée";-0,961532744322026;1,83703115267293;-0,423712048868458;1,14480877968647;-0,0670664949985796;-0,0307591981721612;-0,584246401863137;0,468785019176819;0,507005843012217;-0,373909466818098;0,714362919911262;-0,164768123823508;0,445179681034228;-0,0260800243510783;-0,0119612727244296;-0,227194821914328;0,182295566747764;0,197158428097035;0,173734918381899;0,537720673889806;0,026874158450412;0,184311575333262;0,000570404664299882;0,000103583891278874;0,0343148305082145;0,0196974613282903;0,0226723935525369;0,000229401456089187;0,000837338491629757;4,45460952437955e-05;0,000325187554629916;1,11603864559134e-06;2,34756720350918e-07;8,46954551429867e-05;5,45274844499995e-05;6,37813844919121e-05;0,000248123565535637;1,39650569706743;0,000483897565149006
"agir";-0,327334559809428;0,352640257632541;0,585734976316357;0,593912539639826;-0,162994020919334;1,13283109173672;1,52031044768412;-0,524290314390327;1,65175145614844;-0,119115825900103;0,128324474989687;0,213146774062353;0,216122558867027;-0,0593129165154101;0,412233010703465;0,553235303677927;-0,190787290674065;0,601066196601317;0,0257340646468061;0,0253252173513276;0,0656388964518884;0,0634011896982199;0,00430606820545878;0,179571839396011;0,296975098164957;0,031489965587134;0,3075576604982;0,000119636651127187;0,00013884949590327;0,000383074147053273;0,000393845163782997;2,96636012280964e-05;0,0014328833870912;0,00258074495577663;0,000306919298290624;0,00304628073394908;0,00111655604491037;1,2352642059382;0,00170372792336073
"accueillir";-0,0636866619176378;-0,558978820863548;-1,30168564360237;1,32289385936929;-0,553158324317695;-0,434019461305569;-0,13623395307824;-0,552379584948145;-0,132018330887694;-0,0297056345704751;-0,260726816027532;-0,60715064803509;0,61704288431337;-0,258011937618087;-0,202441502283339;-0,0635441692872375;-0,257648706975423;-0,0615778590974916;0,00119001904736586;0,0777342442604625;0,396007542659666;0,384268417395741;0,0605855054176446;0,0322002016333819;0,00291312060434423;0,0427008016553535;0,00240014732603872;3,77395097035993e-06;0,00029073009320824;0,00157656365742867;0,00162835571288101;0,000284707026637888;0,000175274076786778;1,72691116909535e-05;0,000283905966628141;1,6216896926716e-05;0,000930463370758638;1,11761885638697;0,00116221565797876
"accident";-0,604841384658465;-0,277840246055615;1,16690803928415;-0,760321124631613;0,833449548622469;-1,67511458253752;0,22170191473611;-0,267194841081381;-0,0423716360910941;-0,246806650837927;-0,113373228645214;0,476158993608215;-0,310250447623745;0,340090636909785;-0,683533617858022;0,0904658782422307;-0,109029351365739;-0,0172898248357649;0,0889364331993278;0,0159129886889017;0,26369643695185;0,105176466139888;0,113964143787105;0,397437637660484;0,00639243624881866;0,00827859614710769;0,000204861176513425;0,000340394299915237;7,18273081647337e-05;0,00126698812618261;0,00053788990685542;0,000646335354598658;0,00261088846656209;4,57338927464091e-05;6,64286487505468e-05;1,67051257214451e-06;0,000930463370758638;1,22778927537694;0,00140264236529739
"zurich";-0,513044808193976;-0,0941690396811921;0,401782900152631;0,152881725409569;0,230114661264408;0,639759140736315;-2,66675441817179;-0,442458583065465;0,503545163617519;-0,17617993570605;-0,0323377122067283;0,137972520891231;0,0524996883763497;0,0790215310224026;0,219693723593177;-0,915765279043025;-0,151940578039318;0,172917751304258;0,0559092177388906;0,00159717991034364;0,0273142957787569;0,00371545258275787;0,00759056828309095;0,0506511214013469;0,808108501626858;0,0198345302629803;0,0252791324149747;0,000195929514458007;6,6009364440007e-06;0,000120163388515645;1,73980437671659e-05;3,94164808601203e-05;0,000304664791133802;0,00529365110862015;0,000145725151835468;0,000188740945451965;0,00074437069660691;1,31351724753403;0,00128428327739175
