"";"Valeurs propres";"Pourcentages";"Pourcentage cumules"
"facteur 1";0,366475023391644;16,3086473530577;16,3086473530577
"facteur 2";0,310748553215457;13,8287420598588;30,1373894129164
"facteur 3";0,29192996082848;12,9912885709967;43,1286779839132
"facteur 4";0,274266100478675;12,2052222610131;55,3339002449263
"facteur 5";0,247318880304633;11,0060335498796;66,3399337948059
"facteur 6";0,213514623579594;9,50169719195071;75,8416309867566
"facteur 7";0,196053765853112;8,72466478055279;84,5662957673094
"facteur 8";0,174802737968164;7,77896453484947;92,3452603021588
"facteur 9";0,172011255691131;7,65473969784117;100
