"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"11";"***";"";""
"**";"classe";"1";"**";"";""
"****";"6503";"37264";"17.45";"****";""
"157";"2178";" 7.21";"-168.464";"emji_visage_riant_aux_larmes";"1.601661e-38"
"  4";" 564";" 0.71";"-111.424";"riche";"4.777718e-26"
" 53";" 991";" 5.35";"-103.522";"payer";"2.575287e-24"
"  1";" 349";" 0.29";" -72.052";"salaire";"2.096107e-17"
"  6";" 390";" 1.54";" -69.277";"impôt";"8.558150e-17"
" 12";" 446";" 2.69";" -68.271";"travailler";"1.425100e-16"
" 49";" 769";" 6.37";" -66.906";"vie";"2.847076e-16"
" 37";" 654";" 5.66";" -64.273";"commentaire";"1.083088e-15"
"316";"2670";"11.84";" -62.967";"suisse";"2.102196e-15"
"  9";" 369";" 2.44";" -58.304";"système";"2.245927e-14"
"  2";" 284";" 0.70";" -55.716";"assurance";"8.375407e-14"
" 49";" 705";" 6.95";" -55.004";"travail";"1.202855e-13"
" 70";" 871";" 8.04";" -54.871";"problème";"1.287164e-13"
" 78";" 930";" 8.39";" -54.396";"femme";"1.638672e-13"
" 35";" 581";" 6.02";" -53.498";"france";"2.589019e-13"
" 58";" 763";" 7.60";" -52.458";"grand";"4.395959e-13"
" 13";" 367";" 3.54";" -49.776";"emji_se_rouler_par_terre_de_rire";"1.723759e-12"
" 11";" 340";" 3.24";" -48.136";"cher";"3.976361e-12"
" 18";" 402";" 4.48";" -47.481";"beau";"5.554277e-12"
" 16";" 381";" 4.20";" -46.924";"social";"7.379317e-12"
"379";"2947";"12.86";" -46.813";"aller";"7.808574e-12"
" 15";" 370";" 4.05";" -46.561";"entreprise";"8.881114e-12"
" 71";" 825";" 8.61";" -45.819";"temps";"1.296892e-11"
" 20";" 411";" 4.87";" -45.691";"français";"1.384758e-11"
"  1";" 226";" 0.44";" -45.662";"étude";"1.405114e-11"
" 15";" 364";" 4.12";" -45.343";"idée";"1.653998e-11"
"  4";" 246";" 1.63";" -43.050";"frontalier";"5.336268e-11"
" 41";" 571";" 7.18";" -42.463";"argent";"7.202207e-11"
"  1";" 207";" 0.48";" -41.602";"maladie";"1.118522e-10"
" 10";" 298";" 3.36";" -41.431";"meilleur";"1.221010e-10"
"  8";" 276";" 2.90";" -40.877";"santé";"1.620779e-10"
"  0";" 191";" 0.00";" -40.586";"taxer";"1.881305e-10"
"  1";" 201";" 0.50";" -40.321";"égalité";"2.154325e-10"
"  1";" 197";" 0.51";" -39.468";"baisser";"3.335348e-10"
" 13";" 315";" 4.13";" -39.151";"niveau";"3.922644e-10"
"  0";" 182";" 0.00";" -38.664";"équipe";"5.033116e-10"
"  3";" 214";" 1.40";" -38.485";"emji_visage_souriant_avec_yeux_en_forme_de_coeur";"5.517629e-10"
"  3";" 213";" 1.41";" -38.273";"voiture";"6.151681e-10"
" 13";" 308";" 4.22";" -37.737";"gros";"8.096438e-10"
" 21";" 379";" 5.54";" -37.704";"société";"8.233977e-10"
" 14";" 314";" 4.46";" -37.107";"emji_visage_souriant_avec_une_goutte_de_sueur";"1.118065e-09"
"  8";" 255";" 3.14";" -36.518";"augmenter";"1.512872e-09"
" 26";" 414";" 6.28";" -36.266";"sujet";"1.721493e-09"
"  1";" 179";" 0.56";" -35.628";"économie";"2.387759e-09"
"294";"2286";"12.86";" -35.621";"voir";"2.396368e-09"
"  3";" 198";" 1.52";" -35.092";"classe";"3.145603e-09"
"  3";" 197";" 1.52";" -34.880";"taxe";"3.507183e-09"
"  7";" 230";" 3.04";" -33.348";"canton";"7.705763e-09"
" 41";" 519";" 7.90";" -33.331";"sentir";"7.771925e-09"
"  1";" 165";" 0.61";" -32.645";"moyenne";"1.105963e-08"
" 79";" 798";" 9.90";" -32.279";"vraiment";"1.335234e-08"
"127";"1135";"11.19";" -31.863";"prendre";"1.654611e-08"
"  4";" 191";" 2.09";" -31.430";"manger";"2.068106e-08"
" 61";" 660";" 9.24";" -31.428";"homme";"2.069334e-08"
"  4";" 190";" 2.11";" -31.219";"parent";"2.304658e-08"
"  2";" 169";" 1.18";" -31.187";"ia";"2.342806e-08"
"104";" 958";"10.86";" -29.689";"penser";"5.071659e-08"
" 11";" 249";" 4.42";" -29.560";"mois";"5.422608e-08"
" 26";" 377";" 6.90";" -29.451";"tellement";"5.733568e-08"
" 11";" 248";" 4.44";" -29.360";"gagner";"6.011861e-08"
" 44";" 518";" 8.49";" -29.255";"devenir";"6.346513e-08"
" 42";" 502";" 8.37";" -29.152";"emji_applaudissements";"6.690622e-08"
" 15";" 282";" 5.32";" -29.032";"emji_visage_faisant_un_clin_d_oeil";"7.118881e-08"
"  4";" 179";" 2.23";" -28.909";"fortune";"7.584213e-08"
"  1";" 143";" 0.70";" -27.964";"emploi";"1.236047e-07"
" 79";" 768";"10.29";" -27.943";"rester";"1.249701e-07"
" 18";" 301";" 5.98";" -27.718";"jeune";"1.403452e-07"
"  8";" 212";" 3.77";" -27.688";"initiative";"1.425207e-07"
"107";" 962";"11.12";" -27.454";"comprendre";"1.609051e-07"
