"";"Valeurs propres";"Pourcentages";"Pourcentage cumules"
"facteur 1";0,424945917677588;25,5854514317182;25,5854514317182
"facteur 2";0,32402997784979;19,5094314730812;45,0948829047994
"facteur 3";0,26354415240709;15,8676571088768;60,9625400136761
"facteur 4";0,236244770200819;14,2239961428609;75,186536156537
"facteur 5";0,217619803043637;13,102610637567;88,289146794104
"facteur 6";0,194504258627138;11,710853205896;100
