"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"classe 1";2,39612675198458;-0,0314554978643803;0,146960730133629;0,172359456911687;-0,0453802930821005;0,133038269676087;0,993783591305291;-0,0130460367374426;0,0609513507797876;0,0714853669336387;-0,0188212875617971;0,0551770682874936;0,993112134784471;0,000130503863558601;0,00231686664672019;0,00285678454981637;0,000182422354533086;0,00140128780083644;0,842656943864137;0,000145219305300337;0,00316981437063582;0,0043601503182373;0,000302249659871224;0,00259767254013636;0,146767949941669;1,56739145361784;0,360567166340637
"classe 2";-0,3871675929463;2,14707468226543;0,30146479215505;-0,0101005170003389;-0,0163425321605999;-0,361281496770967;-0,173466033009512;0,961972371895812;0,135067868643714;-0,00452542167091175;-0,00732208551252077;-0,161868062271656;0,0396414481359603;0,929602634326512;0,0149054274264491;1,49991712632632e-05;3,61705374905215e-05;0,015799320402358;0,0250599627120803;0,770684678820802;0,0151934226987335;1,70557032606845e-05;4,46499647272713e-05;0,021820960471241;0,167179269629158;1,26762581093129;0,268636221742637
"classe 3";-0,616870539186163;-1,09913944999441;3,17279520179596;-0,055471516648971;-0,918760241857173;-0,412534267657555;-0,173284748543283;-0,308758631037175;0,891268076196174;-0,0155824718530295;-0,258088411373687;-0,115884763974688;0,047230952406265;0,114339362183539;0,774894266080563;0,000212327998616894;0,0536547014216616;0,00966838990938718;0,0278314235217549;0,0883594395741348;0,736260398221446;0,000225054365416039;0,0617378850831249;0,0124470782668962;0,0731387209672288;1,85032283547655;0,250404643696259
"classe 4";-0,0767565529102392;-0,394379738376649;-1,70455747775251;-3,8493847300326;-3,75558202936306;-0,638429239911872;-0,0134854397877457;-0,0692889924539033;-0,299475502213659;-0,676302465763773;-0,659822170286118;-0,112166306942365;0,000335246716874236;0,00674860993572326;0,102536061465637;0,468753785934149;0,411010450184338;0,010615845763284;0,000176411724368756;0,00465720879561647;0,0870001137318495;0,443689507244936;0,42232911702357;0,0122045580844614;0,0299430833951992;2,73275077803126;0,223612755405713
"classe 5";-0,785361987930525;-0,212431994637986;-1,37697559994221;4,3150458204196;-3,70487217766744;1,24504712557213;-0,130076348105035;-0,0351842570786887;-0,228062931772637;0,714683688352548;-0,613623081423648;0,206212149049694;0,030967684826388;0,00172766831022637;0,05903929949218;0,519718706600501;0,352923187507931;0,035623453262773;0,0164681038882912;0,0012048797277626;0,0506239854559352;0,49713537425355;0,366480019032355;0,0413880936819835;0,026699543960123;2,90925868082499;0,225979228297254
"classe 6";-0,473733574214794;-0,223280941832463;-0,105504128646378;-0,461980257621297;0,506205404940588;1,85063784744976;-0,231712352838983;-0,109211073886535;-0,0516041319710109;-0,225963575910824;0,24759496008491;0,905183151935583;0,107542752489524;0,0182166141013192;0,00330804532140652;0,0568575566962855;0,062882691969067;0,751192339422381;0,0433255091366765;0,00962451061770221;0,00214889034794894;0,0412023681753623;0,0494685181494751;0,661177741311019;0,193052462261816;0,941695340995347;0,171197015258905
"classe 7";-0,349950130213944;-0,587398688087607;-0,53920590327133;0,191862190975521;0,523753915890312;-0,826913287250012;-0,26429890389616;-0,443631294883887;-0,407233822493011;0,144903408788403;0,395563750173496;-0,624524058052887;0,117777280462404;0,253026889814146;0,173411622855698;0,019681425203686;0,135104097471879;0,300998684192188;0,0444816451526902;0,125324063158682;0,105603375173451;0,0133704899392371;0,0996375610868765;0,248363895644262;0,363218969844805;0,664725331333474;0,160491849064664
