"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"7";"***";"";""
"**";"classe";"1";"**";"";""
"****";"9563";"45210";"21.15";"****";""
"575";"6458";" 8.90";"-677.753";"emji_visage_riant_aux_larmes";"2.058796e-149"
" 52";"1635";" 3.18";"-328.517";"aller";" 2.021769e-73"
"111";"1949";" 5.70";"-291.784";"voir";" 2.031453e-65"
" 36";" 990";" 3.64";"-186.198";"gens";" 2.149393e-42"
" 73";"1146";" 6.37";"-154.056";"parler";" 2.251846e-35"
" 37";" 863";" 4.29";"-150.040";"penser";" 1.699055e-34"
" 29";" 793";" 3.66";"-148.135";"chose";" 4.431855e-34"
" 93";"1245";" 7.47";"-143.708";"suisse";" 4.115653e-33"
" 21";" 709";" 2.96";"-142.906";"prendre";" 6.162081e-33"
" 46";" 855";" 5.38";"-129.987";"monde";" 4.125256e-30"
"  5";" 509";" 0.98";"-125.575";"france";" 3.809709e-29"
" 15";" 583";" 2.57";"-122.243";"mettre";" 2.041891e-28"
" 34";" 734";" 4.63";"-122.093";"passer";" 2.202970e-28"
" 21";" 610";" 3.44";"-116.281";"venir";" 4.125732e-27"
" 84";"1053";" 7.98";"-112.209";"enfant";" 3.215026e-26"
" 36";" 711";" 5.06";"-112.117";"connaître";" 3.369117e-26"
" 79";"1000";" 7.90";"-107.685";"emji_se_rouler_par_terre_de_rire";" 3.150894e-25"
" 35";" 682";" 5.13";"-106.558";"jour";" 5.563919e-25"
" 60";" 853";" 7.03";"-103.907";"emji_visage_souriant_avec_une_goutte_de_sueur";" 2.120507e-24"
" 66";" 884";" 7.47";"-101.264";"temps";" 8.051087e-24"
" 37";" 675";" 5.48";"-100.897";"changer";" 9.690066e-24"
" 31";" 625";" 4.96";" -99.632";"trouver";" 1.834893e-23"
" 10";" 454";" 2.20";" -98.741";"seul";" 2.877579e-23"
"  4";" 400";" 1.00";" -98.271";"appeler";" 3.648872e-23"
"  0";" 361";" 0.00";" -97.625";"utiliser";" 5.056687e-23"
"  7";" 421";" 1.66";" -96.785";"question";" 7.728797e-23"
"  7";" 418";" 1.67";" -95.971";"demander";" 1.165767e-22"
" 12";" 447";" 2.68";" -92.322";"commentaire";" 7.364869e-22"
" 43";" 666";" 6.46";" -87.532";"français";" 8.293155e-21"
" 39";" 624";" 6.25";" -84.253";"vivre";" 4.353632e-20"
"121";"1170";"10.34";" -84.162";"femme";" 4.557585e-20"
" 90";" 970";" 9.28";" -83.799";"année";" 5.476256e-20"
" 20";" 469";" 4.26";" -81.042";"rester";" 2.209666e-19"
" 70";" 822";" 8.52";" -80.159";"comprendre";" 3.454692e-19"
" 28";" 522";" 5.36";" -78.930";"donner";" 6.434454e-19"
" 18";" 444";" 4.05";" -78.601";"fois";" 7.600269e-19"
"  5";" 327";" 1.53";" -76.050";"manger";" 2.765909e-18"
"  5";" 325";" 1.54";" -75.509";"coup";" 3.637642e-18"
" 50";" 657";" 7.61";" -73.307";"emji_visage_faisant_un_clin_d_oeil";" 1.109911e-17"
" 24";" 468";" 5.13";" -72.806";"exister";" 1.430158e-17"
"  6";" 317";" 1.89";" -71.001";"nom";" 3.570565e-17"
" 15";" 388";" 3.87";" -70.119";"sentir";" 5.582662e-17"
"  4";" 292";" 1.37";" -68.962";"arrêter";" 1.003553e-16"
" 12";" 357";" 3.36";" -68.291";"apprendre";" 1.410290e-16"
"  6";" 305";" 1.97";" -67.768";"cas";" 1.839260e-16"
"  8";" 319";" 2.51";" -66.961";"parent";" 2.769261e-16"
" 13";" 357";" 3.64";" -66.158";"arriver";" 4.161929e-16"
"  3";" 270";" 1.11";" -65.414";"niveau";" 6.071696e-16"
"  6";" 294";" 2.04";" -64.808";"problème";" 8.257974e-16"
"  3";" 266";" 1.13";" -64.331";"plutôt";" 1.051553e-15"
" 19";" 393";" 4.83";" -63.293";"mot";" 1.780917e-15"
"115";"1024";"11.23";" -61.844";"homme";" 3.718677e-15"
" 50";" 607";" 8.24";" -61.533";"jeune";" 4.352904e-15"
" 10";" 308";" 3.25";" -59.614";"tête";" 1.153857e-14"
"  1";" 227";" 0.44";" -58.682";"importer";" 1.853599e-14"
"  2";" 236";" 0.85";" -58.646";"laver";" 1.887257e-14"
"  2";" 234";" 0.85";" -58.105";"blanc";" 2.484682e-14"
"  6";" 268";" 2.24";" -57.825";"besoin";" 2.864808e-14"
"  9";" 291";" 3.09";" -57.275";"pauvre";" 3.789102e-14"
" 41";" 527";" 7.78";" -57.172";"vidéo";" 3.993856e-14"
" 14";" 330";" 4.24";" -56.995";"ca";" 4.370182e-14"
"  3";" 237";" 1.27";" -56.494";"etc";" 5.636781e-14"
" 17";" 347";" 4.90";" -55.387";"bidet";" 9.898314e-14"
"  7";" 265";" 2.64";" -54.765";"laisser";" 1.358176e-13"
"  5";" 244";" 2.05";" -53.679";"emji_visage_en_pleine_réflexion";" 2.360633e-13"
"  0";" 199";" 0.00";" -53.622";"toilette";" 2.430673e-13"
"  2";" 216";" 0.93";" -53.239";"heureusement";" 2.954104e-13"
"  3";" 224";" 1.34";" -52.986";"sortir";" 3.359057e-13"
" 10";" 282";" 3.55";" -52.742";"malheureusement";" 3.804158e-13"
"  6";" 246";" 2.44";" -51.935";"part";" 5.736628e-13"
" 36";" 466";" 7.73";" -50.898";"devenir";" 9.729385e-13"
"  2";" 207";" 0.97";" -50.807";"lire";" 1.019002e-12"
"  5";" 233";" 2.15";" -50.729";"travailler";" 1.060489e-12"
"  6";" 239";" 2.51";" -50.065";"maison";" 1.487390e-12"
" 21";" 356";" 5.90";" -50.058";"vieux";" 1.492500e-12"
" 34";" 445";" 7.64";" -49.198";"animal";" 2.314340e-12"
