"";"";"";"";"*postLikes_12100";""
"102";"*postReposts_243";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"137"
"103";"*i_0783";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"138"
"104";"*i_0715";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"139"
"105";"*i_0707";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"140"
"106";"*postComments_296";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"141"
"107";"*i_0704";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"142"
"108";"*i_0692";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"143"
"109";"*i_0685";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"144"
"110";"*i_0636";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"145"
"111";"*i_0630";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"146"
"112";"*postLikes_10600";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"147"
"113";"*postComments_245";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"148"
"114";"*i_0620";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"149"
"115";"*i_0617";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"150"
"116";"*postReposts_157";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"151"
"117";"*i_0611";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"152"
"118";"*i_0560";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"153"
"119";"*i_0546";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"154"
"120";"*i_0533";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"155"
"121";"*i_0502";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"156"
"122";"*postReposts_109";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"157"
"123";"*i_0465";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"158"
"124";"*i_0437";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"159"
"125";"*i_0338";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"160"
"126";"*i_0333";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"161"
"127";"*i_0314";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"162"
"128";"*i_0257";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"163"
"129";"*i_0222";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"164"
"130";"*i_0210";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"165"
"131";"*i_0199";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"166"
"132";"*i_0189";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"167"
"133";"*i_0151";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"168"
"134";"*i_0147";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"169"
"135";"*i_0077";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"170"
"136";"*i_0041";"-0.40194524539982";"-3.29865505538846";"1.5650177255341";"171"
"137";"*postDate_30-11-2025";"-0.864649613496013";"0.189206527954574";"1.55583310010262";"172"
"138";"*postLikes_9300";"0.0749535065212182";"-0.747695915226844";"1.53210187517492";"174"
"139";"*postDate_3-11-2025";"-0.638761093089627";"-0.173698158892897";"1.52650900270548";"175"
"140";"*postDate_6-8-2025";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"179"
"141";"*a_0903";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"180"
"142";"*postDate_3-8-2025";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"181"
"143";"*a_0884";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"184"
"144";"*postLikes_30600";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"185"
"145";"*postComments_569";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"186"
"146";"*postReposts_266";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"187"
"147";"*postDate_2-7-2025";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"188"
"148";"*a_0881";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"189"
"149";"*postLikes_35100";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"190"
"150";"*postComments_448";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"191"
"151";"*postDate_28-6-2025";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"192"
"152";"*a_0842";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"193"
"153";"*postDate_28-4-2025";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"194"
"154";"*a_0827";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"195"
"155";"*postLikes_793";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"196"
"156";"*postDate_1-4-2025";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"197"
"157";"*postLikes_896";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"198"
"158";"*postLikes_15800";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"199"
"159";"*a_0751";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"200"
"160";"*postLikes_13300";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"201"
"161";"*postComments_150";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"202"
"162";"*postDate_27-11-2024";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"203"
"163";"*a_0725";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"204"
"164";"*postLikes_545";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"205"
"165";"*postDate_14-10-2024";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"206"
"166";"*a_0704";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"207"
"167";"*postLikes_913";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"208"
"168";"*postDate_11-9-2024";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"209"
"169";"*a_0683";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"210"
"170";"*postDate_8-8-2024";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"211"
"171";"*a_0682";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"212"
"172";"*postDate_7-8-2024";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"213"
"173";"*a_0676";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"214"
"174";"*postLikes_480";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"215"
"175";"*postDate_28-7-2024";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"216"
"176";"*a_0649";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"217"
"177";"*postLikes_787";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"218"
"178";"*postLikes_255";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"220"
"179";"*postDate_29-4-2024";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"221"
"180";"*a_0552";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"222"
"181";"*postLikes_497";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"223"
"182";"*postDate_31-12-2023";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"224"
"183";"*a_0442";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"225"
"184";"*postLikes_570";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"226"
"185";"*postDate_21-6-2023";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"227"
"186";"*a_0424";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"228"
"187";"*postDate_19-5-2023";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"229"
"188";"*a_0402";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"230"
"189";"*postDate_16-4-2023";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"231"
"190";"*a_0358";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"232"
"191";"*postDate_29-1-2023";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"233"
"192";"*a_0348";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"234"
"193";"*postLikes_234";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"235"
"194";"*postDate_11-1-2023";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"236"
"195";"*a_0303";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"237"
"196";"*postDate_26-10-2022";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"238"
"197";"*postLikes_977";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"239"
"198";"*a_0215";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"240"
"199";"*postDate_27-5-2022";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"241"
"200";"*a_0194";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"242"
"201";"*postLikes_268";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"243"
"202";"*postDate_18-4-2022";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"244"
"203";"*a_0191";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"245"
"204";"*postLikes_163";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"246"
"205";"*postDate_14-4-2022";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"247"
"206";"*a_0160";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"248"
"207";"*postLikes_776";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"249"
"208";"*postDate_23-2-2022";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"250"
"209";"*a_0085";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"251"
"210";"*postDate_28-10-2021";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"252"
"211";"*i_0937";"1.03646709945642";"-1.88110039328231";"1.52027474577852";"253"
"212";"*a_0993";"2.00633327993579";"1.76396962292102";"1.50644649687471";"257"
"213";"*postReposts_167";"2.00633327993579";"1.76396962292102";"1.50644649687471";"259"
"214";"*a_0986";"2.00633327993579";"1.76396962292102";"1.50644649687471";"260"
"215";"*postLikes_574";"2.00633327993579";"1.76396962292102";"1.50644649687471";"262"
"216";"*a_0962";"2.00633327993579";"1.76396962292102";"1.50644649687471";"265"
"217";"*a_0960";"2.00633327993579";"1.76396962292102";"1.50644649687471";"266"
"218";"*postLikes_39500";"2.00633327993579";"1.76396962292102";"1.50644649687471";"267"
"219";"*postComments_745";"2.00633327993579";"1.76396962292102";"1.50644649687471";"268"
"220";"*postReposts_662";"2.00633327993579";"1.76396962292102";"1.50644649687471";"269"
"221";"*a_0957";"2.00633327993579";"1.76396962292102";"1.50644649687471";"270"
"222";"*a_0950";"2.00633327993579";"1.76396962292102";"1.50644649687471";"271"
"223";"*a_0937";"2.00633327993579";"1.76396962292102";"1.50644649687471";"272"
"224";"*postLikes_44000";"2.00633327993579";"1.76396962292102";"1.50644649687471";"273"
"225";"*postComments_1200";"2.00633327993579";"1.76396962292102";"1.50644649687471";"274"
"226";"*postReposts_607";"2.00633327993579";"1.76396962292102";"1.50644649687471";"275"
"227";"*a_0935";"2.00633327993579";"1.76396962292102";"1.50644649687471";"276"
"228";"*postReposts_141";"2.00633327993579";"1.76396962292102";"1.50644649687471";"277"
"229";"*a_0934";"2.00633327993579";"1.76396962292102";"1.50644649687471";"278"
"230";"*a_0933";"2.00633327993579";"1.76396962292102";"1.50644649687471";"279"
"231";"*postDate_21-9-2025";"2.00633327993579";"1.76396962292102";"1.50644649687471";"280"
"232";"*a_0931";"2.00633327993579";"1.76396962292102";"1.50644649687471";"281"
"233";"*postLikes_195100";"2.00633327993579";"1.76396962292102";"1.50644649687471";"282"
"234";"*postComments_880";"2.00633327993579";"1.76396962292102";"1.50644649687471";"283"
"235";"*postDate_17-9-2025";"2.00633327993579";"1.76396962292102";"1.50644649687471";"284"
"236";"*a_0921";"2.00633327993579";"1.76396962292102";"1.50644649687471";"285"
"237";"*postLikes_109300";"2.00633327993579";"1.76396962292102";"1.50644649687471";"286"
"238";"*postComments_1500";"2.00633327993579";"1.76396962292102";"1.50644649687471";"287"
"239";"*postDate_31-8-2025";"2.00633327993579";"1.76396962292102";"1.50644649687471";"288"
"240";"*a_0919";"2.00633327993579";"1.76396962292102";"1.50644649687471";"289"
"241";"*postComments_240";"2.00633327993579";"1.76396962292102";"1.50644649687471";"290"
"242";"*postDate_27-8-2025";"2.00633327993579";"1.76396962292102";"1.50644649687471";"291"
"243";"*a_0911";"2.00633327993579";"1.76396962292102";"1.50644649687471";"292"
"244";"*postDate_15-8-2025";"2.00633327993579";"1.76396962292102";"1.50644649687471";"293"
"245";"*a_0910";"2.00633327993579";"1.76396962292102";"1.50644649687471";"294"
"246";"*postDate_13-8-2025";"2.00633327993579";"1.76396962292102";"1.50644649687471";"295"
"247";"*a_0909";"2.00633327993579";"1.76396962292102";"1.50644649687471";"296"
"248";"*postLikes_143";"2.00633327993579";"1.76396962292102";"1.50644649687471";"297"
"249";"*postDate_12-8-2025";"2.00633327993579";"1.76396962292102";"1.50644649687471";"298"
"250";"*a_0904";"2.00633327993579";"1.76396962292102";"1.50644649687471";"299"
"251";"*postLikes_148";"2.00633327993579";"1.76396962292102";"1.50644649687471";"300"
"252";"*postDate_4-8-2025";"2.00633327993579";"1.76396962292102";"1.50644649687471";"301"
"253";"*a_0900";"2.00633327993579";"1.76396962292102";"1.50644649687471";"302"
"254";"*postComments_148";"2.00633327993579";"1.76396962292102";"1.50644649687471";"303"
"255";"*postDate_29-7-2025";"2.00633327993579";"1.76396962292102";"1.50644649687471";"304"
"256";"*a_0896";"2.00633327993579";"1.76396962292102";"1.50644649687471";"305"
"257";"*postDate_23-7-2025";"2.00633327993579";"1.76396962292102";"1.50644649687471";"306"
"258";"*a_0894";"2.00633327993579";"1.76396962292102";"1.50644649687471";"307"
"259";"*postDate_20-7-2025";"2.00633327993579";"1.76396962292102";"1.50644649687471";"308"
"260";"*a_0852";"2.00633327993579";"1.76396962292102";"1.50644649687471";"309"
"261";"*postLikes_19100";"2.00633327993579";"1.76396962292102";"1.50644649687471";"310"
"262";"*postComments_532";"2.00633327993579";"1.76396962292102";"1.50644649687471";"311"
"263";"*postDate_14-5-2025";"2.00633327993579";"1.76396962292102";"1.50644649687471";"312"
"264";"*a_0774";"2.00633327993579";"1.76396962292102";"1.50644649687471";"313"
"265";"*postDate_5-1-2025";"2.00633327993579";"1.76396962292102";"1.50644649687471";"314"
"266";"*a_0733";"2.00633327993579";"1.76396962292102";"1.50644649687471";"315"
"267";"*postLikes_549";"2.00633327993579";"1.76396962292102";"1.50644649687471";"316"
"268";"*postDate_28-10-2024";"2.00633327993579";"1.76396962292102";"1.50644649687471";"317"
"269";"*a_0717";"2.00633327993579";"1.76396962292102";"1.50644649687471";"318"
"270";"*postLikes_241";"2.00633327993579";"1.76396962292102";"1.50644649687471";"319"
"271";"*postDate_3-10-2024";"2.00633327993579";"1.76396962292102";"1.50644649687471";"320"
"272";"*a_0706";"2.00633327993579";"1.76396962292102";"1.50644649687471";"321"
"273";"*postLikes_718";"2.00633327993579";"1.76396962292102";"1.50644649687471";"322"
"274";"*postDate_15-9-2024";"2.00633327993579";"1.76396962292102";"1.50644649687471";"323"
"275";"*a_0669";"2.00633327993579";"1.76396962292102";"1.50644649687471";"324"
"276";"*postLikes_256";"2.00633327993579";"1.76396962292102";"1.50644649687471";"325"
"277";"*postDate_15-7-2024";"2.00633327993579";"1.76396962292102";"1.50644649687471";"326"
"278";"*a_0662";"2.00633327993579";"1.76396962292102";"1.50644649687471";"327"
"279";"*postDate_3-7-2024";"2.00633327993579";"1.76396962292102";"1.50644649687471";"328"
"280";"*a_0650";"2.00633327993579";"1.76396962292102";"1.50644649687471";"329"
"281";"*postDate_17-11-2025";"-0.637531271331915";"-0.840943933443635";"1.4936188077246";"330"
"282";"*postLikes_10700";"-0.507283544652889";"-0.981523372167984";"1.48589653885624";"331"
"283";"*a_0997";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"333"
"284";"*postLikes_350";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"336"
"285";"*a_0929";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"337"
"286";"*postDate_14-9-2025";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"338"
"287";"*a_0850";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"339"
"288";"*postDate_11-5-2025";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"340"
"289";"*a_0838";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"341"
"290";"*postDate_21-4-2025";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"342"
"291";"*a_0772";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"343"
"292";"*postDate_1-1-2025";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"344"
"293";"*a_0771";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"345"
"294";"*postDate_30-12-2024";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"346"
"295";"*a_0765";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"347"
"296";"*postDate_20-12-2024";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"348"
"297";"*a_0763";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"349"
"298";"*postLikes_25400";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"350"
"299";"*postDate_18-12-2024";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"351"
"300";"*a_0741";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"352"
"301";"*postDate_10-11-2024";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"353"
"302";"*a_0732";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"354"
"303";"*postDate_27-10-2024";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"355"
"304";"*a_0661";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"356"
"305";"*postDate_1-7-2024";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"357"
"306";"*a_0642";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"358"
"307";"*postDate_31-5-2024";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"359"
"308";"*a_0640";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"360"
"309";"*postDate_29-5-2024";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"361"
"310";"*a_0630";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"362"
"311";"*postDate_12-5-2024";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"363"
"312";"*a_0615";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"364"
"313";"*postDate_15-4-2024";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"365"
"314";"*a_0554";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"366"
"315";"*postDate_3-1-2024";"1.83735278700728";"-1.71744933215467";"1.45595671237989";"367"
