couper;14;0;0;0;0;0;0;0;2;1;1;1;0;1;0;0;0;2;0;0;0;3
animal;0;0;2;0;1;3;2;0;0;1;0;0;0;1;2;0;0;3;2;8;11;0
retour;2;4;0;0;1;1;1;1;5;0;1;2;0;4;4;1;2;0;0;1;2;2
rendre;1;0;2;0;0;0;3;1;1;1;3;1;3;0;5;0;1;1;0;1;6;2
famille;0;1;0;0;1;1;7;3;2;1;2;0;1;0;5;1;2;3;1;1;0;4
découvrir;1;1;1;1;1;1;2;3;0;1;0;0;3;2;1;1;0;0;12;2;1;0
droit;0;0;1;1;0;0;0;0;1;0;6;6;0;0;3;1;1;2;0;1;0;5
police;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;20;1;0;0;0;0;2
occasion;0;0;1;0;9;1;0;1;4;0;1;1;7;0;1;1;0;0;5;0;2;1
gaza;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;1;30;0;0;0;0;1
amour;0;1;0;0;6;1;13;0;0;0;0;0;2;0;1;0;1;6;0;1;0;0
étude;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;13;18;0
école;0;0;1;4;4;1;0;0;0;0;1;1;2;0;0;0;1;1;0;2;0;0
octobre;2;0;1;0;0;0;0;0;2;1;0;0;0;0;4;2;9;0;2;2;4;3
matin;1;0;1;0;2;2;0;0;0;2;0;2;1;3;0;15;2;0;1;0;1;1
international;2;0;0;0;0;0;0;4;0;0;5;3;0;0;3;1;5;0;1;0;4;5
emji_drapeau_états;0;0;0;0;0;0;0;0;0;0;37;1;0;0;2;0;0;0;0;0;0;0
18h45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0
nuit;0;0;2;2;2;2;1;0;0;4;1;0;1;5;4;5;1;0;0;0;0;1
histoire;2;0;1;0;2;1;4;0;2;0;1;1;0;1;1;2;1;1;6;2;1;0
enquête;0;0;1;0;1;1;0;0;0;0;2;2;0;0;0;4;0;0;0;13;5;1
emji_ballon_de_football;18;0;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;1;0;0;0
victime;2;0;1;0;0;0;0;0;0;0;4;0;1;0;0;2;3;0;1;12;1;2
saison;9;0;2;0;0;0;0;0;8;2;0;0;6;1;0;0;0;2;0;1;1;0
mercredi;2;0;3;0;0;0;0;0;0;1;6;5;1;1;1;0;1;0;1;0;2;5
ligne;0;0;3;0;0;0;0;0;0;7;1;0;0;1;1;1;1;1;1;1;7;2
créer;2;0;2;0;0;2;2;5;0;1;1;3;1;1;2;0;5;1;0;0;6;2
souligner;0;0;2;0;0;1;1;0;0;1;1;1;0;0;4;0;4;0;0;8;6;0
revenir;2;0;1;0;0;2;1;1;1;1;1;0;1;0;3;0;0;3;3;4;3;1
partie;0;1;0;0;0;0;1;1;0;0;4;4;0;1;2;3;2;0;0;8;1;3
marquer;1;0;0;0;1;0;0;0;1;2;3;8;2;3;3;1;1;1;2;1;2;0
emji_drapeau_france;0;0;2;0;0;0;0;0;2;3;1;4;0;0;2;0;2;0;0;1;0;1
trouver;0;7;1;1;7;3;2;2;0;0;0;0;1;1;0;0;1;0;1;3;1;0
tour;1;0;1;0;1;4;0;2;5;1;0;6;5;2;1;1;1;2;0;0;0;0
demander;0;1;1;0;2;1;0;0;0;1;2;5;0;0;0;1;0;0;0;0;4;7
attendre;1;0;0;2;1;1;3;1;0;1;1;4;1;8;2;2;0;0;0;3;2;1
armée;0;0;0;0;0;0;7;0;0;1;0;1;3;0;0;0;14;1;2;0;0;1
ancien;0;0;0;0;0;0;1;3;2;2;3;4;0;3;0;0;1;1;2;2;2;1
suite;3;0;0;0;0;0;1;1;1;0;3;3;0;0;2;7;5;0;0;1;1;0
soir;4;0;1;0;1;1;1;0;3;2;2;5;0;1;1;0;1;1;0;0;1;1
partager;0;0;0;0;4;3;5;1;3;0;0;0;1;3;1;1;1;4;0;3;2;0
ouvrir;0;0;7;0;0;3;0;2;3;0;2;2;1;2;3;1;1;0;1;1;1;0
groupe;0;0;0;0;0;1;2;3;0;2;5;2;0;1;6;1;0;0;0;2;3;1
train;0;0;0;0;2;2;0;1;1;3;0;0;1;0;0;1;1;0;0;0;0;1
souvenir;0;1;0;3;2;1;4;1;0;0;0;0;2;1;0;0;0;14;2;0;0;0
publier;0;0;2;0;0;0;0;0;0;0;1;0;0;1;2;2;2;0;0;5;10;1
prochain;3;0;3;1;1;0;0;0;1;5;2;2;0;1;2;0;0;0;0;0;0;7
jean;0;1;2;0;1;4;0;2;1;1;0;0;1;0;0;0;0;7;5;0;0;2
voiture;0;0;1;0;4;0;0;0;1;2;0;0;8;0;0;2;0;0;2;1;1;1
télévision;0;1;0;0;0;1;1;0;2;1;0;0;0;0;1;0;2;14;6;0;0;0
trump;0;0;0;0;0;0;0;0;0;0;28;1;0;0;0;0;2;0;0;0;0;0
sortir;0;1;1;0;5;0;0;0;2;0;1;5;0;0;4;3;2;3;0;0;0;0
saint;3;4;1;0;0;0;1;0;1;7;0;2;1;1;1;0;0;2;1;0;1;2
population;0;0;2;0;0;1;1;0;0;0;1;3;0;1;0;2;4;1;0;4;0;6
france;0;0;2;1;1;1;0;1;1;4;1;2;0;0;2;0;0;0;0;1;2;3
eau;0;0;2;0;0;0;0;1;4;0;0;0;7;1;1;4;0;1;1;0;1;3
également;0;0;0;0;2;0;0;1;0;0;3;1;0;0;2;1;3;1;0;1;11;3
valoir;0;1;2;3;1;0;0;2;3;1;0;0;2;2;1;1;1;2;0;0;0;2
sécurité;1;0;0;1;1;0;0;0;0;4;5;3;0;0;0;2;3;1;0;4;1;1
réseau;0;0;0;0;0;1;0;1;0;2;1;0;1;0;0;3;1;0;0;2;14;0
rapport;0;0;0;0;0;1;0;1;1;0;0;2;0;0;0;0;1;1;0;10;3;0
raconter;1;0;0;0;2;1;4;0;2;0;1;0;2;0;0;0;0;7;6;0;0;1
neige;0;0;0;0;0;1;0;1;1;1;0;0;7;7;0;0;0;0;0;0;0;0
haut;1;0;1;0;0;2;3;3;2;1;0;0;0;2;1;0;0;4;1;2;1;0
art;0;0;1;1;0;0;1;3;2;1;1;0;1;2;4;0;0;1;0;0;1;1
vivre;0;0;1;0;2;1;7;2;1;0;0;0;0;0;0;0;1;5;1;0;1;1
venir;0;0;2;1;1;0;1;0;6;1;1;0;10;0;1;0;0;1;1;0;0;1
vacance;0;0;2;0;0;2;2;1;2;0;0;0;5;0;0;0;1;1;0;0;0;0
record;2;0;1;0;1;0;0;0;4;0;1;0;1;10;2;2;1;1;0;0;0;1
musique;0;1;0;0;1;0;0;9;0;0;1;0;8;2;0;0;0;0;0;0;0;0
genevois;1;0;3;1;1;2;7;0;0;1;0;2;0;1;0;0;1;0;0;0;1;1
désormais;0;1;1;0;0;2;0;0;0;2;5;1;0;2;1;3;2;1;1;1;3;0
cas;0;1;2;0;5;0;0;0;0;0;0;0;2;0;0;0;0;0;0;9;1;4
artiste;0;0;0;1;0;1;1;10;0;1;0;0;0;2;9;0;1;0;0;0;1;0
affaire;0;0;0;0;0;0;3;0;0;0;2;2;1;0;0;0;3;0;1;5;1;2
violence;0;0;1;0;1;0;1;0;0;1;0;2;0;0;1;3;2;0;0;8;1;0
réponse;0;1;0;9;6;0;1;1;0;1;0;0;0;0;0;1;0;0;0;2;4;0
remporter;8;0;0;0;0;0;0;0;4;0;0;8;0;1;5;1;1;0;0;0;0;0
poste;0;0;4;0;0;0;2;0;1;0;1;6;0;0;0;1;0;0;0;0;0;4
lieu;0;0;1;0;0;0;0;6;1;2;2;1;0;1;2;6;0;3;2;0;0;0
festival;0;0;0;0;0;5;0;1;5;1;1;0;0;1;1;1;0;0;0;0;1;0
emji_drapeau_territoires_palestiniens;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;2;25;0;0;0;0;1
centre;0;1;0;1;1;0;0;0;0;1;2;4;0;2;0;5;1;0;0;3;4;0
sexuel;0;0;0;0;2;0;1;0;0;0;4;0;0;0;0;1;1;3;0;9;1;0
rue;0;0;0;1;0;0;1;1;1;0;2;0;6;0;0;2;0;0;2;0;0;1
mode;0;0;1;6;1;1;5;0;0;2;0;0;5;0;2;0;0;2;1;0;0;0
meilleur;0;2;2;0;0;1;0;1;4;0;0;0;1;0;7;0;0;1;1;1;0;0
laisser;0;5;0;2;7;0;0;0;2;0;2;1;1;1;0;1;1;0;0;0;1;0
donner;0;1;0;1;1;2;6;0;0;0;1;4;0;1;0;0;0;3;4;1;0;3
donald;0;0;0;0;0;0;0;0;0;0;27;1;0;0;0;0;2;0;0;0;0;0
compte;0;0;5;1;0;0;0;0;0;0;0;0;0;0;3;1;0;0;7;1;5;1
événement;0;0;1;0;0;2;0;2;1;0;0;2;0;2;5;0;0;0;6;0;1;1
évoquer;0;0;0;0;1;6;2;1;4;0;0;0;0;1;1;1;1;5;1;0;1;0
village;0;2;1;1;0;0;2;1;0;1;0;0;0;4;2;0;0;5;1;0;1;0
ministre;0;0;0;0;0;0;0;0;0;1;2;16;0;0;0;1;5;0;0;0;0;0
guerre;0;1;1;0;1;0;0;0;1;1;6;0;0;0;0;3;9;0;0;0;0;0
feu;1;0;1;0;0;0;2;1;0;1;2;1;4;1;1;3;1;1;0;0;0;2
européen;1;0;1;0;0;0;0;0;0;3;5;2;0;0;2;0;0;0;1;1;7;0
emji_balance_à_poids;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;2;0;0;1;1;0
célèbre;0;0;1;0;0;2;3;4;2;1;0;0;0;1;11;1;0;1;0;0;1;1
cours;0;0;0;0;6;0;0;0;0;1;1;1;0;1;0;1;1;3;0;5;1;2
âgé;1;0;1;1;1;1;1;2;2;0;0;0;0;0;0;3;2;3;1;4;1;0
tête;2;0;1;6;2;1;1;1;0;0;0;1;2;0;0;0;0;1;0;1;1;2
succès;2;0;0;0;5;0;2;2;2;0;3;2;0;0;1;0;0;0;0;1;5;0
région;0;0;1;0;0;0;1;0;0;4;3;1;0;0;1;2;4;0;1;1;0;2
raison;1;0;0;0;0;0;0;0;0;0;1;1;0;2;2;2;1;0;0;1;1;3
nombre;1;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;9;1;3
montrer;0;0;1;0;1;2;0;1;0;0;1;1;1;0;0;0;3;1;0;3;6;1
mesure;0;0;2;0;0;0;0;0;0;5;1;5;1;0;0;0;0;0;0;4;1;1
hiver;0;1;0;0;0;0;1;0;0;2;0;0;7;1;4;0;2;0;0;2;1;0
fribourg;0;0;1;2;2;0;0;1;4;0;0;2;0;0;0;0;0;1;0;4;0;5
film;0;0;0;0;2;8;0;1;0;0;0;0;0;0;8;0;0;0;1;0;1;0
expliquer;0;0;0;0;1;0;0;0;1;1;0;0;0;2;1;0;1;2;0;1;9;2
course;2;0;0;1;0;0;0;0;10;1;1;2;2;0;0;0;1;1;0;0;1;1
commencer;2;10;0;0;0;1;1;3;2;0;0;0;0;2;0;0;1;1;0;2;2;0
chiffre;0;0;2;0;0;1;0;1;2;0;0;3;0;2;0;0;0;0;0;8;0;2
vin;0;0;0;0;1;0;1;1;0;0;0;0;0;1;2;0;0;1;0;0;0;0
soleil;0;0;2;1;0;1;1;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0
seulement;1;1;0;0;1;0;0;0;0;0;0;0;1;2;0;1;2;0;0;3;4;1
réduire;0;0;2;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;4;4;2
politique;0;0;0;1;0;0;0;0;0;2;4;11;0;0;1;0;0;1;0;2;0;1
plan;0;0;3;0;0;0;0;1;0;0;7;0;1;0;0;0;4;0;0;1;1;2
pari;0;0;0;0;0;1;0;2;0;0;0;1;2;0;1;0;1;2;0;1;1;1
journaliste;0;0;1;3;2;1;1;0;3;1;0;1;1;0;0;0;2;2;4;1;1;0
israélien;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;18;0;0;0;0;0
habitant;0;0;1;1;0;0;1;1;0;2;0;0;0;3;1;3;2;1;1;2;0;5
décision;0;0;1;0;0;0;0;0;0;2;7;6;0;0;1;1;2;0;0;1;2;1
cinéma;0;0;0;1;5;8;1;0;0;0;0;0;0;0;5;0;0;1;1;0;0;0
campagne;0;0;1;1;1;1;0;0;0;1;1;2;0;0;0;2;1;1;1;3;5;0
accueillir;0;0;0;0;0;1;0;2;2;0;0;4;0;3;3;1;2;2;0;1;1;0
voyage;0;0;0;0;0;2;1;0;1;1;1;1;0;0;0;0;2;0;3;0;1;1
risque;0;0;0;0;2;0;0;0;1;0;1;1;0;1;0;0;1;0;0;4;8;0
membre;1;0;1;0;1;0;0;0;1;0;2;3;0;0;2;2;4;0;0;4;1;1
important;0;0;2;0;1;1;0;0;0;1;2;4;1;0;1;5;0;0;0;1;1;1
emji_gyrophare;0;0;1;0;0;0;0;0;0;0;1;2;0;1;0;8;2;0;0;6;1;1
danse;0;0;0;0;1;0;1;7;5;0;0;0;2;0;0;0;0;0;0;0;0;0
causer;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;4;2;0;0;5;1;0
blanc;0;0;0;0;1;1;6;1;0;0;2;0;2;1;0;1;0;0;0;0;0;1
appeler;0;0;0;0;1;0;1;0;0;0;0;2;1;0;0;3;1;9;1;1;1;0
annonce;3;0;2;0;1;0;0;0;0;1;1;3;1;0;6;0;1;1;0;0;1;0
édition;1;0;0;0;0;1;0;3;5;0;1;0;0;5;7;0;0;0;0;0;0;0
toucher;0;1;1;0;0;0;0;0;0;0;3;1;0;0;0;2;2;0;0;2;4;1
participer;2;0;1;0;1;1;1;0;0;0;1;1;0;1;2;0;0;1;3;0;2;3
parler;0;0;0;4;0;1;0;1;1;1;0;0;0;0;0;0;1;5;3;1;0;0
mener;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;4;3;0;0;5;5;2
manquer;0;0;3;1;0;1;1;1;2;1;0;1;2;0;0;0;0;0;0;0;5;0
manifestation;0;0;1;0;0;0;0;0;0;0;1;6;0;1;1;6;1;1;0;1;0;0
maison;0;0;0;1;0;0;5;2;0;0;4;1;0;0;0;1;0;0;1;1;0;0
froid;0;0;2;0;2;2;0;0;1;1;0;0;1;2;1;1;0;1;0;0;1;0
effet;0;0;4;0;1;1;0;1;0;0;0;0;0;1;1;0;1;0;1;2;7;1
concerner;0;0;1;0;0;0;0;0;0;2;1;1;0;0;0;0;2;0;0;3;3;5
choisir;0;0;2;0;4;2;4;0;0;1;3;0;0;0;0;0;0;1;1;1;1;0
chat;0;0;0;0;0;2;2;1;1;0;0;0;0;0;0;0;0;0;1;4;2;0
champion;3;0;0;0;0;0;1;0;14;0;0;0;1;0;1;0;0;2;0;0;0;0
berner;0;0;0;0;0;0;0;0;1;7;0;1;0;0;2;5;2;1;0;0;1;0
accord;0;0;0;0;0;0;0;1;0;0;7;2;0;0;2;0;7;0;0;0;0;2
1er;1;0;4;0;0;0;0;0;2;0;0;2;0;2;2;0;0;0;1;0;0;5
utiliser;0;0;0;0;0;2;0;0;0;0;1;1;0;2;0;2;2;0;0;1;10;0
titre;0;0;0;0;0;0;1;3;5;1;2;0;1;0;5;0;1;0;0;1;0;0
sport;0;0;1;1;0;0;0;1;3;0;0;1;4;0;0;1;0;1;0;1;2;1
seul;0;0;0;0;7;0;1;0;1;1;0;0;0;2;0;1;0;1;0;3;2;0
recherche;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;2;0;0;1;2;11;0
quotidien;0;0;1;0;0;0;4;2;0;0;0;0;1;1;0;0;0;2;1;3;0;2
présent;0;0;0;0;2;3;1;0;1;0;0;1;1;0;0;2;0;6;0;0;3;2
phénomène;0;0;1;0;4;0;0;2;0;0;0;0;0;7;2;0;0;0;0;0;4;0
passion;0;0;0;0;0;1;1;1;1;0;0;0;2;0;0;0;0;6;7;0;0;0
palestinien;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;18;0;0;0;0;0
niveau;2;0;0;0;0;0;0;0;1;0;1;2;0;2;0;0;1;0;0;7;1;6
neuchâtel;0;0;0;1;0;1;1;1;1;2;0;0;0;2;0;1;0;0;1;1;0;5
match;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
géant;5;0;1;0;0;0;0;0;0;1;1;0;0;1;5;0;0;0;0;1;5;0
emji_globe_tourné_sur_l;0;0;0;0;0;0;0;0;0;2;1;5;0;1;1;1;2;0;0;0;2;1
condition;0;0;4;1;0;0;0;0;2;0;0;2;0;1;0;0;1;0;1;0;5;1
coeur;0;0;0;1;0;3;4;3;0;0;0;0;0;0;1;0;0;1;0;1;5;1
baisser;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;7;1;2
attaque;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0;4;8;0;0;3;1;0
association;2;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;8;0;1
aide;0;3;0;0;1;0;0;0;1;0;2;0;1;0;0;1;5;0;0;2;4;1
zurich;1;0;2;0;0;1;0;0;1;5;0;1;1;1;0;0;1;0;0;1;2;1
vaud;0;0;0;1;0;0;1;0;0;0;1;1;0;0;1;1;1;1;1;1;1;8
the;0;1;0;0;0;0;0;4;1;1;1;0;0;1;5;0;0;0;0;0;2;0
susciter;0;1;0;0;2;1;0;0;1;2;0;2;0;0;0;0;0;0;0;1;5;2
soutenir;0;0;3;0;0;0;0;0;0;2;0;5;0;1;1;1;1;0;0;0;2;4
secret;0;5;0;0;0;0;7;2;1;0;0;0;1;0;0;0;0;2;0;0;1;1
résultat;1;0;0;0;0;0;0;0;0;0;0;10;0;1;0;1;0;0;0;0;2;2
rouge;0;0;0;0;2;0;2;0;1;1;0;0;5;1;0;0;1;0;0;1;4;1
recevoir;1;0;2;0;0;0;2;0;0;0;0;4;0;1;4;0;3;0;1;0;2;1
prêt;0;0;0;0;0;1;0;0;6;1;0;0;8;0;0;0;1;1;1;0;1;0
plutôt;0;1;0;1;14;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0
piste;1;0;2;0;1;0;0;0;2;0;0;0;12;0;0;4;0;1;0;0;0;0
