"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Coord. facteur 12";"Coord. facteur 13";"Coord. facteur 14";"Coord. facteur 15";"Coord. facteur 16";"Coord. facteur 17";"Coord. facteur 18";"Coord. facteur 19";"Coord. facteur 20";"Coord. facteur 21";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"Corr. facteur 12";"Corr. facteur 13";"Corr. facteur 14";"Corr. facteur 15";"Corr. facteur 16";"Corr. facteur 17";"Corr. facteur 18";"Corr. facteur 19";"Corr. facteur 20";"Corr. facteur 21";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"COR -facteur 12";"COR -facteur 13";"COR -facteur 14";"COR -facteur 15";"COR -facteur 16";"COR -facteur 17";"COR -facteur 18";"COR -facteur 19";"COR -facteur 20";"COR -facteur 21";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"CTR -facteur 12";"CTR -facteur 13";"CTR -facteur 14";"CTR -facteur 15";"CTR -facteur 16";"CTR -facteur 17";"CTR -facteur 18";"CTR -facteur 19";"CTR -facteur 20";"CTR -facteur 21";"mass";"chi.distance";"inertie"
"classe 11";-1,38299830428635;0,828408247310308;-0,527496764572959;-0,417805164402273;-2,16075997163354;-0,489931400972047;-0,1685945807489;-1,33746520216655;-2,20237067941328;0,509454726074103;-0,345452116713365;0,221200378622509;-0,875824596875613;0,0731301704033227;0,0752516950846074;0,0950396580375819;-0,0160865428517991;-0,00686101124636309;-0,32935193453499;0,151108131878463;0,0642831247664546;-0,345976520353372;0,207238000182764;-0,131960751173002;-0,104519851194003;-0,540544564651788;-0,122563245952517;-0,0421763108581968;-0,334585773030344;-0,550954069741168;0,127447280924651;-0,0864197164369415;0,0553363927196968;-0,219099868400259;0,0182945429582769;0,0188252722619932;0,0237755101228302;-0,00402427544786672;-0,0017163786750606;-0,082392028919274;0,037801829186903;0,0160813297855894;0,196377187511877;0,0525298445038582;0,0203228492676194;0,0114447512141878;0,294081883242099;0,0143289742767078;0,0016358979952345;0,0971565585085424;0,251862061525246;0,0124729951379419;0,00559395242416559;0,00224070770726116;0,0343171357334744;0,000230601777760097;0,000240196260139566;0,000377050923980652;1,03129689733841e-05;1,82798275149483e-06;0,00385060404096791;0,000790935235617685;0,000133671761591962;0,112649888859145;0,0404181377948827;0,0163880421684735;0,0102809933953905;0,274979630552505;0,0141370249074696;0,00167407416302837;0,105354345950055;0,285672414534717;0,0152861692282408;0,00702850872962423;0,00288176925971036;0,0451774535531149;0,000314978306121693;0,000333518590352132;0,000531982323981318;1,52409806861785e-05;2,77245007790326e-06;0,00638863254904643;0,00134481686045237;0,00024337806348638;0,0588962267794385;2,05558792215339;0,248862572942375
"classe 12";-1,20398846696397;0,515624785820367;-0,510211974270594;0,0630416824003513;-1,46155840648257;-0,444722694222936;1,50048970537847;0,659668132975716;1,57049951833349;-0,692218367391858;0,315304146810763;-0,965073553846554;1,32033582541875;-0,307181654292333;-0,938436996216483;0,645148160970809;0,123993627007913;0,388617107333658;0,359310968346003;-0,601444168629392;-0,619955562128112;-0,309296731491051;0,132460621763402;-0,131070106018062;0,0161949942621079;-0,375464757688461;-0,114246339991864;0,385465952742735;0,16946441182505;0,403451013989951;-0,177826353314048;0,080999564954356;-0,247921059082807;0,339185603913913;-0,0789129499605713;-0,241078302329556;0,165734326358548;0,031853148606959;0,0998331831225128;0,0923046284475989;-0,15450705769675;-0,159262513136399;0,173209713062674;0,0236845264810716;0,0221271835030166;0,000303245375112319;0,156591223538126;0,0137405141722312;0,15080470349994;0,0275066687516005;0,149051854444464;0,0267994355894632;0,00542353272862517;0,0496379861334751;0,0907664645509787;0,00473521691220604;0,0434734149445432;0,0202203679714889;0,000713077686448005;0,00682526485144525;0,00533370783004552;0,0145826259278426;0,0144692720452069;0,0897420125291526;0,0164595789735811;0,0161158213678841;0,000246040579034736;0,132246291268778;0,0122441808378837;0,139385369697705;0,0269402834433576;0,15269568553464;0,0296645243058705;0,0061547514041899;0,0576596471566613;0,107924480249118;0,00584173296567568;0,0545206961486158;0,0257673690887591;0,000951809157700525;0,00934964197073126;0,00799267401513572;0,022394521532044;0,0237942638210626;0,0619086239524196;1,90544375282032;0,224772625031655
"classe 13";1,16688102351294;-0,665313838390201;0,154717105067127;-1,89588644712062;0,004757883790589;-2,47819758292754;-0,721086607034579;1,83999544140624;-1,54256281139427;-0,865199545706004;1,36733246425214;-0,5320506918304;0,910765144697346;0,410322042108077;0,207829027238976;-0,487039216366692;0,230879285079908;0,0837019902052685;-0,0875668715729777;-0,0293811682261376;0,0258617767636595;0,248226902393612;-0,141530104522582;0,0329124794766997;-0,403305916006752;0,00101212954147727;-0,527179118636698;-0,153394468857543;0,391416399474572;-0,328144498628685;-0,18405115762051;0,290868302169943;-0,113181457653531;0,193744183100759;0,08728650774496;0,0442108103735364;-0,103606309115349;0,0491142186798977;0,017805659132483;-0,0186278230983833;-0,00625016281053514;0,00550149381734898;0,106677477087483;0,0258548630772632;0,00133411570972799;0,179827138584696;1,0880647006382e-06;0,279761695623717;0,022835772026449;0,140317705726552;0,0942843205961018;0,0274513665518982;0,066874899745851;0,00989216477114357;0,0283179233096631;0,00553976084579451;0,0013980345935286;0,00755596581771321;0,00162106358446226;0,000207605684661234;0,000207711209505;2,28178757681222e-05;1,65095133210857e-05;0,0589489936709458;0,0191635672376116;0,00103633437203086;0,155613720165338;9,8005602296699e-07;0,265885772776089;0,0225111716726854;0,146573930967738;0,10301701349304;0,0324082668910729;0,080941545359803;0,0122554500929652;0,0359117066311298;0,00728908368310938;0,0018699743565919;0,0102695427053972;0,00230777348460085;0,000303315643888538;0,000331973112181858;3,73732925863687e-05;2,89560927105988e-05;0,0432935542424594;2,35315284350717;0,239730623326749
"classe 14";-0,165599196088965;-0,94384027996254;0,226149887990347;0,510679936973149;0,141448982156449;0,53925982831413;-0,85504790557021;1,56143021145319;-0,42733870968215;2,44907182354277;0,803136266481051;-0,290105797309754;-0,733051974155478;-1,9543476158111;-2,36081666863635;0,848062593351389;-0,512088209690592;0,262440908509162;-0,213465621625952;0,298600025847895;0,442044742861495;-0,034581969240152;-0,19710153370398;0,0472267296874103;0,106644949305675;0,0295386962347163;0,112613268878372;-0,178559081611724;0,326072425581761;-0,0892408566127041;0,511438029102383;0,167718408778852;-0,0605825994080671;-0,153082752938356;-0,408125104050837;-0,493007764195667;0,177100343538175;-0,106939037954331;0,0548053592032274;-0,0445778828354501;0,0623564434662651;0,0923119076749299;0,00256873437952407;0,0622113050725182;0,00340794642667297;0,0155995241306693;0,00114976711184954;0,0158378308316476;0,0383888324039739;0,120811229838559;0,00865130052786436;0,26297690825129;0,0275852253634268;0,00351626259299104;0,0219331647830185;0,150254717502651;0,215681652372015;0,0273905721410863;0,00953460780854534;0,0024401352878731;0,0014757721795474;0,00281773367192256;0,00576677732235119;0,0011459385715223;0,0372256169989691;0,00213716298338417;0,0108978915484921;0,000836073662628873;0,012151811599773;0,0305510249228457;0,101880260235135;0,00763113889320724;0,250638586730566;0,026954008699848;0,00351688125248569;0,0224550705963747;0,159605743672324;0,232899960646891;0,0300538908409886;0,0109580794011298;0,00287811375108183;0,00190414832150306;0,00372584317854807;0,00816539783633364;0,0417873556559688;2,15208069922679;0,193536104180095
"classe 15";-0,169122472580433;-0,790574594288088;-0,0698637640488926;0,569201079021241;-1,35453043395085;1,11447040479743;-2,13118593663969;-0,157493017640504;0,832630715189923;-0,0374257688332391;0,638197036428637;0,793451639155556;1,23061258388616;1,00804910989994;-0,303258048484222;-1,79091956284088;-0,432586000447895;-1,10405443866972;0,780272515228652;0,0254750432619129;0,0735920131280761;-0,0396337118235127;-0,18527050348145;-0,0163725154260786;0,133391802942281;-0,317433088910485;0,261175219269383;-0,499441664767104;-0,0369083586594945;0,19512632069371;-0,00877069802775352;0,149560948598376;0,185944736570884;0,288393043053082;0,236235476670444;-0,0710682732956631;-0,419700520987647;-0,10137617206657;-0,258734246206666;0,182856219759158;0,00597005535650496;0,0172462275197826;0,00314150760917349;0,0511788745912889;0,000381361364650914;0,0227236407438646;0,123629038110751;0,0793175642342108;0,279640080620469;0,00144117753945958;0,0385100881331058;7,20093283680242e-05;0,0204239789898541;0,0308419718079181;0,0724781662375205;0,0468727676636977;0,00417297780944604;0,143228741774137;0,0079779429857977;0,0506366007654743;0,0231200505888873;2,40482150773647e-05;0,000187410886844812;0,00148905301302891;0,0325381778454535;0,00025410398835604;0,016867042928508;0,0955179637307674;0,064661325211921;0,23645592682669;0,0012913088563021;0,0360921186351183;7,29203899462866e-05;0,0212039654133892;0,0327754334746381;0,0788406551200083;0,0529018551246914;0,00478775802232951;0,166978164098528;0,00974209682972873;0,0634583092874689;0,0316956848156892;3,37860469531016e-05;0,000281947915117424;0,0520604024253659;1,987431591848;0,205632567871909
"classe 16";-0,850825700228654;0,885836042609786;0,106558692126489;-0,621057438586624;0,910583764928957;-0,0844460189828628;-0,0932005965559417;0,957370797163941;0,263545800709403;3,07116826921576;-1,65646681876759;-0,379325219592205;1,79718162299637;1,19688116852626;1,87900447891637;0,191258928301538;0,236502798568447;0,225599907824869;0,341068416915221;0,177449889480774;0,348217641851264;-0,171327109004919;0,178376990953501;0,0214572651677898;-0,125059663160681;0,183360333274097;-0,0170045313575039;-0,0187674029606441;0,192781636567575;0,0530690834959429;0,618427934994172;-0,333555593285155;-0,0763830867214321;0,361890727727182;0,241010809112754;0,378367044029725;0,0385129871470448;0,0476235505573179;0,0454280823781224;0,0686794790369701;0,0357323204386198;0,0701190876895871;0,060601556832664;0,0489754936110982;0,000676203788247929;0,0206194522982734;0,0425843346170185;0,000347102510061158;0,000407625386981482;0,0405903066897704;0,00294068809150752;0,369591204430225;0,104872923485791;0,00537268962752843;0,117819055220634;0,0503647159658776;0,122108005767542;0,00124505505577718;0,00181754712537692;0,00161149331311733;0,00336702450027328;0,000889347641755869;0,00319817404047579;0,0282091496357744;0,0305784514670392;0,00044247277880189;0,0150304620207003;0,0323108661834768;0,000277886312638648;0,000338490262200937;0,0357165207913985;0,00270658079686419;0,367549654681895;0,106923773319937;0,00560702162046278;0,125861450666597;0,055822703138182;0,137582889285671;0,0014254507957343;0,0021796229055839;0,00198329186561173;0,00453306353076927;0,0012270443535407;0,00472509272124988;0,0389680608658711;2,27645273046264;0,201941728163485
"classe 17";-1,4779848252512;1,76950757282602;-0,0485623615290176;-1,95388245014007;1,83231972421953;1,09577446156958;-1,14237820513917;-0,104895283911355;0,407918343163321;-1,04934578942113;0,551887254703447;0,106870673160844;-0,60105926918009;-0,328734590220169;-0,536239068391852;-0,149121213235544;0,0739291540995817;0,0558299990773888;-0,00311101615125488;-0,203731036829724;-0,0816739008364436;-0,35402300076789;0,423851700038192;-0,0116321850259565;-0,468015176020999;0,438897149721507;0,262471817316357;-0,273634852865602;-0,0251256593046456;0,0977090383119463;-0,251350716778084;0,132194037893765;0,025598826023167;-0,143972253624677;-0,0787420845583897;-0,128445814109624;-0,0357191349233394;0,0177083150864674;0,013373008618601;-0,000745184425772055;-0,0487998738388629;-0,0195634210612565;0,189172146309264;0,202158328980189;0,000145282763340309;0,211117927199907;0,178372226291147;0,0604583654692648;0,0633517063572143;0,000504067347791538;0,00728782425493072;0,0446340515964346;0,0120424064672086;0,000441164000598067;0,0136326679006356;0,00393033698985189;0,0102877421639695;0,000782958307799346;0,000183721188114761;0,000102094083052701;2,89789374140082e-07;0,00121268817227807;0,000182004367630461;0,118531533497869;0,169902122413606;0,00012796569169163;0,207152804375559;0,182178224938336;0,065153282633626;0,0708131266684305;0,00059704336787995;0,00902901600580071;0,0597490770870539;0,0165270249247005;0,000619742161916423;0,0196032713211896;0,00586387576890076;0,01560309873518;0,00120662636283015;0,000296568777482755;0,000169133327917145;5,2516827707037e-07;0,00225220720625801;0,000361959975258445;0,0542617695902367;2,23821244928984;0,271829487902492
"classe 18";2,08203261722695;2,53381809835966;-0,71793601365457;1,46280087570313;0,0609805024717609;0,367688386806845;0,0286455366610263;0,1815452832017;-0,317520495928178;0,103601172287242;1,01755892321752;-0,198554109816304;-0,0631442074716484;0,801711377645761;-0,110227420889294;0,671277821245945;-0,214610298662635;-0,326380509072532;-0,0159423071647521;0,214086330900221;0,0473979018002181;0,519214725327137;0,631880431211003;-0,179037997314662;0,364791477617714;0,0152072424702724;0,0916936762576588;0,00714358859041926;0,0452735387390587;-0,0791828695261571;0,0258359325245989;0,253757588834628;-0,0495151789351669;-0,0157468245536222;0,199929794226951;-0,0274883782256879;0,167402434857446;-0,0535192514999626;-0,0813923686728456;-0,00397567289154785;0,0533885850658294;0,0118200302726575;0,360220711564494;0,397753524387479;0,0304692914897351;0,113546840251013;0,000189575887400875;0,0065320614239502;3,82233551892082e-05;0,00144884845107766;0,00423712552748723;0,000417479142593055;0,0392833094158772;0,00146122508442223;0,000144374226881998;0,0224311456666561;0,000417117912217181;0,0152244200459354;0,00148561155971321;0,00334803618706756;7,30224922437212e-06;0,0012849582291896;5,88179423927582e-05;0,253800157799503;0,37589599427844;0,0301778509044358;0,125281589053724;0,000217720251398833;0,0079154690721667;4,80430704911318e-05;0,00192968654913772;0,00590283112219772;0,000628414459325873;0,0606227961968449;0,00230820613833146;0,000233444616723803;0,0376316208125262;0,000711370942838324;0,0263828329107404;0,00269660880248603;0,00623684945123804;1,48805565645821e-05;0,00268345741824938;0,000131533102387351;0,0585486424902483;2,28487852883691;0,305663135039375
"classe 19";1,32148733306684;1,00319602556014;-0,28617347957045;0,527701478755519;-0,290446766671846;-0,0765000176345657;-0,247196304300281;0,374914383025389;-0,102579415790133;-0,497337098757336;-2,2008795104016;0,110184603207855;0,264975293140683;-3,29223572068117;0,423450467070183;-2,50681873771819;1,61737391924879;0,606579439777438;0,411256847759024;-0,293880796676544;-0,11191368625273;0,24479044543175;0,185830613587733;-0,0530103708010804;0,0977506759295004;-0,05380194846273;-0,0141707551209307;-0,0457902939548551;0,0694486103068175;-0,0190016659676338;-0,0921260211038168;-0,407687809191864;0,0204104401336757;0,0490836487140474;-0,609849090767712;0,0784393659013223;-0,464359559163216;0,299600058370427;0,11236191792188;0,0761806370978637;-0,0544380633262187;-0,0207307330325574;0,127541065237683;0,0547980599733209;0,00425480885050945;0,012987084345672;0,00377976327930616;0,000248510024895179;0,00250166548109151;0,0054305977272303;0,000388667881760466;0,00845546634749344;0,161514633719934;0,000395486433335824;0,0022344148519742;0,332450978658757;0,00541022328903101;0,186600341408951;0,0741575600741036;0,0101635983137048;0,00427081736278353;0,00212806043599374;0,000288196302469981;0,0579344384459432;0,033387384475959;0,00271687439430444;0,00923820116381934;0,00279861968671229;0,000194148421104481;0,0020271913276367;0,0046631028679877;0,000349085038086079;0,00820564086967569;0,1606953563505;0,000402765828120276;0,00232927923502557;0,359577607029486;0,00594861723381687;0,208476283855202;0,0867824014605591;0,0122063597032963;0,00561095876715111;0,00286518856682698;0,000415505899417196;0,0331749893793689;2,43723783975268;0,197063692850641
"classe 20";-0,50913294551302;-0,303559087899476;0,833941289149713;1,10525814286871;1,21344233764554;-0,629025574431243;0,841421739868953;-0,290990933828727;-0,615858591269335;0,0171212505519136;-0,30415978066508;1,00042535090034;0,0697027535204962;1,24354439349483;-1,52288893888374;-0,639517809872498;1,56394496773876;-0,11050400886595;-0,301512029306346;-0,493756029501074;-0,478711035729625;-0,137535313079153;-0,0820023425319835;0,225277851892428;0,298570395124515;0,327794878100871;-0,169922669661499;0,227298593509546;-0,0786072273264538;-0,166365788953934;0,00462507204791334;-0,0821646114802216;0,270251247853849;0,0188292470805649;0,335926537448483;-0,411387651968001;-0,172757003795698;0,422478377547884;-0,0298511490757403;-0,0814493576053967;-0,133381449188526;-0,12931724955881;0,0382648605014601;0,0101413029892461;0,0730307803661333;0,115153246738269;0,13334707650573;0,0339602712630224;0,0585850019333841;0,00661235327900943;0,0283161315611514;2,0254453052594e-05;0,00623500228876424;0,0658980926920138;0,000312511942587207;0,0958698527371283;0,141436051615;0,0245462729359683;0,140149385251413;0,000681776285179139;0,00463989021235174;0,0121417159048848;0,0106581685442511;0,0176294752744028;0,00626705437954052;0,0472985620774508;0,0830815195360495;0,100141771994685;0,0269099933635016;0,048150903663335;0,00575885178263147;0,0257952055620932;1,99364556147426e-05;0,00629188182902012;0,0680685283465449;0,000330428009381882;0,105171864279197;0,157729689809106;0,0278152054347812;0,166348894341529;0,000830487407900224;0,00618281528678542;0,0165806598058749;0,0155856121090392;0,0680106592515352;1,71431672079645;0,199875289986299
"classe 21";-0,480038950625348;-0,47316823788839;1,14625912836334;1,16603396058396;0,739407380191017;0,150234843743708;-0,178854503392206;-0,826093116174503;-0,757182420300786;-0,871943043312745;-0,0263210034718088;-1,68566480597491;0,644688979211458;-0,39308299115073;0,556366097563836;0,168416195393099;-0,880299415601636;0,266362677732636;0,231669929807839;0,461948379051219;0,408114051629842;-0,146241253290947;-0,144148128055285;0,349201603973326;0,355225898968127;0,225256433526585;0,0457682273666093;-0,0544870508918763;-0,251664771133687;-0,230671502740371;-0,265632701859434;-0,00801855043341442;-0,513528607487116;0,196400988252987;-0,119750593568191;0,169493903130852;0,0513070771792478;-0,268178425190637;0,0811459398676063;0,0705769830568728;0,14073005913409;0,124329724323922;0,0404465750025203;0,029297429078793;0,164055829014503;0,152392012012557;0,0588713285726529;0,0023033871893961;0,00314738458892733;0,0633645276660247;0,0508936994596433;0,0624621389308826;5,55173838693312e-05;0,222452335994474;0,0317876413705365;0,0113898771590006;0,0224458491043238;0,00202413297234255;0,0527958946432416;0,00471002954203608;0,00325708291614739;0,0126366862049228;0,00921064119320313;0,0195702247582107;0,0190140235114024;0,111585682099196;0,115468960673542;0,0464312547508668;0,00191683264573658;0,00271670584755325;0,0579563283769124;0,0486904628096401;0,0645682613466381;5,88366236841915e-05;0,241315543891678;0,0352974515095527;0,0131223423014899;0,0262884012167762;0,00240885446648282;0,0658117872543843;0,00602545160157151;0,00455808261203395;0,0181229859225582;0,0141450977879681;0,0849264279921214;1,57215560888043;0,209910381010957
"classe 22";-0,66413404925051;-0,0934720744409919;0,0671406031458124;0,443106382529664;-0,130462142468551;-0,517161583756164;0,926063462100577;0,933967066687865;0,927216541635061;-0,592936947241108;0,29847052522414;1,13470136332828;-1,07405748775269;-0,0574495552283048;0,871232404860227;-0,241881786853646;0,0289515098958085;-0,382699714473475;-0,284834081263001;1,35513089900488;2,58157987041574;-0,166258227104537;-0,0233996455954644;0,0168078683186767;0,110926524037166;-0,0326596784723791;-0,12946538148271;0,231829206120189;0,233807781511558;0,232117866157014;-0,148434861522811;0,0747186210716443;0,284059275643164;-0,268877787434084;-0,0143818272997465;0,218102889306082;-0,0605522892502623;0,00724767343687416;-0,0958044179688981;-0,0713048960871356;0,3392412435673;0,646268464730055;0,0674101284388145;0,000995513080424837;0,000490096265611854;0,0191619931688469;0,00159584296220819;0,0237663772646162;0,0734710791202661;0,0705238780660571;0,0664523254605471;0,0251502617514047;0,00621601241046769;0,087769282953081;0,0768241443732297;0,000211840378041677;0,0479256077168553;0,00363548650454463;4,97240653182619e-05;0,00846599540667786;0,00428704706377816;0,0946877217814781;0,320909641767724;0,0260116653928055;0,000515252880136008;0,000265844171093592;0,0115790432760293;0,00100375027740697;0,0157728139022141;0,0505752647134044;0,0514422304673486;0,0507012897898942;0,0207335511195035;0,00525363099335362;0,0759311223062196;0,0680317621227891;0,000194639063900868;0,0447635690845527;0,00345034881184799;4,94309665103434e-05;0,0086371993247784;0,00478454420219085;0,108297682134148;0,393031897267279;0,0589734677325918;1,68481839976309;0,167402854530386
