"";"";"";"";"territoire";""
"342";"emji_drapeau_royaume_uni";"-0.130442123622245";"-0.374503938338558";"0.88146038853518";"651"
"343";"élite";"0.454423952432703";"-0.796497356815998";"0.881457823176847";"652"
"344";"tournoi";"0.522368870455918";"-0.933993048226928";"0.881457823176847";"653"
"345";"formule";"0.915162284522737";"-1.50818193287265";"0.881457823176847";"654"
"346";"discothèque";"1.31880046563525";"-1.1869662374962";"0.881457823176847";"655"
"347";"emji_stéthoscope";"-1.10759376245204";"0.153856872377091";"0.881457823176847";"656"
"348";"sommeil";"-0.670086719877815";"-0.771531536681129";"0.881457823176847";"657"
"349";"uniquement";"-0.739856645151051";"-0.757437262228423";"0.881457823176847";"658"
"350";"emji_téléphone_portable";"-0.287493528280036";"-1.09427158821408";"0.881457823176847";"659"
"351";"cardiaque";"-0.610802376089652";"-0.971523177959932";"0.881457823176847";"660"
"352";"écologique";"-0.0872721063923339";"-1.05335882293216";"0.881457823176847";"661"
"353";"ia";"-0.610802376089652";"-0.971523177959932";"0.881457823176847";"662"
"354";"emji_bébé";"-0.739856645151051";"-0.757437262228423";"0.881457823176847";"663"
"355";"cérébral";"-0.739856645151051";"-0.757437262228423";"0.881457823176847";"664"
"356";"poste";"-0.817200932479936";"0.0863486898844324";"0.88092935936006";"666"
"357";"conseiller";"-0.635608284886667";"0.108080820832813";"0.88092935936006";"667"
"358";"chose";"0.935233788210042";"-0.48560718503641";"0.880883182910049";"668"
"359";"tiktok";"0.461765474077643";"-1.48783541485477";"0.880588166701649";"669"
"360";"lac";"1.3375172431403";"-0.323525747311581";"0.880536859534971";"670"
"361";"draguer";"1.71199280936715";"-1.0587331717364";"0.880459898784953";"672"
"362";"camp";"1.07662447944951";"-0.918480039764739";"0.880459898784953";"673"
"363";"mosses";"1.2658482128289";"-1.2922912502907";"0.880459898784953";"674"
"364";"insolite";"1.71480140498224";"-0.982490020356773";"0.880459898784953";"675"
"365";"gastronomique";"1.73969974191693";"-1.28509839954997";"0.880429114484946";"676"
"366";"mouton";"1.73969974191693";"-1.28509839954997";"0.880429114484946";"677"
"367";"jambon";"1.73969974191693";"-1.28509839954997";"0.880429114484946";"678"
"368";"inoubliable";"1.13931242741083";"-1.60833513885835";"0.880429114484946";"679"
"369";"flocon";"1.14109548571248";"-1.69816670612854";"0.880429114484946";"680"
"370";"trésor";"-0.954744668524684";"-0.142414320794333";"0.880429114484946";"682"
"371";"abonnement";"-0.590942145275505";"-0.682743708772117";"0.880429114484946";"683"
"372";"cure";"-0.340426892404639";"-1.09132708886987";"0.880429114484946";"684"
"373";"clientèle";"0.180431141508587";"-1.14380494691739";"0.880429114484946";"685"
"374";"abbaye";"-0.954744668524684";"-0.142414320794333";"0.880429114484946";"686"
"375";"emji_ville";"-0.512499251153172";"-0.805879201227856";"0.880429114484946";"687"
"376";"emji_marteau_et_clé_à_molette";"-0.590942145275505";"-0.682743708772117";"0.880429114484946";"688"
"377";"coach";"-0.38881921027724";"-1.72750985657744";"0.880429114484946";"689"
"378";"décision";"-1.51296208188598";"0.730929811026436";"0.880429114484946";"690"
"379";"vigueur";"-1.55609843052913";"0.991085098569104";"0.880344457659927";"691"
"380";"rejeter";"-1.47104872859539";"0.865607476840224";"0.880344457659927";"692"
"381";"nécessiter";"-1.02407682776735";"0.313294191839876";"0.87957998087642";"693"
"382";"arrivée";"-0.0397741856743365";"-0.62794751892857";"0.879343967909699";"695"
"383";"avion";"0.144952545362505";"0.0907275716579997";"0.879343967909699";"696"
"384";"ouvrir";"-0.100003696360834";"-0.47265657033163";"0.879166958184659";"698"
"385";"secret";"1.48663904571109";"-0.504764620193075";"0.879000209892955";"699"
"386";"bidet";"1.53690406342938";"-0.623711604686276";"0.878887334126262";"700"
"387";"trancher";"0.779168267008781";"-0.760911199858736";"0.878887334126262";"702"
"388";"habiter";"1.52356946025453";"-0.63491384520689";"0.878887334126262";"703"
"389";"agression";"-1.56107823982657";"1.52395032372536";"0.878887334126262";"704"
"390";"semer";"-1.60914897885637";"2.07554428943252";"0.878887334126262";"705"
"391";"appartenir";"-0.944977405404878";"0.485205988379627";"0.878887334126262";"706"
"392";"emji_pancarte";"-1.47048501579562";"1.34062273517745";"0.878887334126262";"707"
"393";"moscou";"-1.56107823982657";"1.52395032372536";"0.878887334126262";"708"
"394";"inculper";"-1.56107823982657";"1.52395032372536";"0.878887334126262";"709"
"395";"emji_balance_à_poids";"-1.83057033006954";"1.1909621557398";"0.878869376617925";"710"
"396";"économique";"-1.05988265602604";"-0.22376467447507";"0.878869376617925";"711"
"397";"provoquer";"-1.18511347250904";"0.920944090606238";"0.878869376617925";"712"
"398";"revue";"0.834730359593599";"0.177563947873089";"0.878810373376245";"714"
"399";"marquer";"-0.502382177683387";"0.128384991824258";"0.87872828190956";"716"
"400";"masculin";"1.46510189235902";"-1.39004342010034";"0.878243429184449";"718"
"401";"foule";"0.788200051470289";"-1.14422891175093";"0.878243429184449";"720"
"402";"réalité";"-0.0922057055339282";"-0.568410734161859";"0.878243429184449";"721"
"403";"observer";"-0.883370467462623";"-0.344276053395093";"0.878243429184449";"722"
"404";"milan";"-0.823664361280139";"-0.550228095269625";"0.878243429184449";"723"
"405";"chercher";"-0.0740309878704062";"-0.678390653885936";"0.878243429184449";"724"
"406";"romand";"1.01743820933658";"0.24075718859659";"0.878066419459409";"725"
"407";"touchant";"0.564456608421495";"0.171781172762195";"0.877930455467712";"726"
"408";"organiser";"0.0568294825645149";"-0.9890247518145";"0.877609785675972";"728"
"409";"période";"-0.132854495037034";"-0.583707893172729";"0.877537955642622";"729"
"410";"tendance";"-0.928534536183507";"-0.295691988515799";"0.877537955642622";"730"
"411";"mesure";"-0.87654686755635";"-0.157297938571729";"0.876578511625738";"731"
"412";"inclure";"-0.594287601277839";"-0.337985135877595";"0.876578511625738";"732"
"413";"station";"0.360148101735627";"-1.17592906356394";"0.876273233984002";"733"
"414";"installer";"0.213234294822228";"-0.568747625773121";"0.876273233984002";"734"
"415";"novembre";"-0.589831846425117";"-0.460194257281072";"0.876227057533991";"735"
"416";"millimètre";"0.343440345173931";"-1.34819068267058";"0.875955129550596";"736"
"417";"emji_pleine_lune";"0.343440345173931";"-1.34819068267058";"0.875955129550596";"737"
"418";"simplement";"0.771207873312064";"-1.16971433230278";"0.875955129550596";"738"
"419";"facile";"1.41998750569076";"-0.21029482528683";"0.875955129550596";"739"
"420";"alexandre";"0.777770890873356";"-0.38414173289727";"0.875955129550596";"740"
"421";"presser";"1.40665290251591";"-0.221497065807444";"0.875955129550596";"741"
"422";"profil";"0.662251709270162";"-0.347494420459291";"0.875955129550596";"742"
"423";"matériau";"0.284982066304621";"-1.14148229297086";"0.875955129550596";"743"
"424";"afficher";"0.284982066304621";"-1.14148229297086";"0.875955129550596";"744"
"425";"ravager";"-0.598198261140975";"-0.587197732848348";"0.875955129550596";"745"
"426";"photographe";"0.177876288567432";"-1.73343443381166";"0.875955129550596";"746"
"427";"navire";"0.422921918547804";"-1.49635247461605";"0.875955129550596";"747"
"428";"douceur";"0.333850536152523";"-1.25773538801837";"0.875955129550596";"748"
"429";"distance";"-0.332247966896273";"-1.30311436510106";"0.875955129550596";"749"
"430";"brévine";"0.886061456529244";"0.378711956914955";"0.875955129550596";"750"
"431";"brillant";"0.422921918547804";"-1.49635247461605";"0.875955129550596";"751"
"432";"ajouter";"-0.295031475490031";"-1.42038005510819";"0.875955129550596";"752"
"433";"abriter";"-0.295031475490031";"-1.42038005510819";"0.875955129550596";"753"
"434";"travail";"-0.0830492430352598";"-0.105450043047836";"0.875680636208867";"754"
"435";"trouver";"1.03267712113221";"-0.715276056987164";"0.87551901863383";"755"
"436";"dimanche";"-1.03396505788352";"0.24915545575535";"0.875452319317148";"756"
"437";"plateau";"1.56829838046642";"0.067774481286814";"0.875236829217099";"757"
"438";"nécessaire";"-0.274351395820546";"0.107412810353919";"0.875123953450407";"758"
"439";"emji_symbole_d_avertissement";"-1.01975603471036";"0.43422532164825";"0.874818675808671";"759"
"440";"code";"-0.61625602196712";"-0.151255113059155";"0.874734018983652";"760"
"441";"reportage";"1.94953852966932";"1.79238325071726";"0.874603185708622";"762"
"442";"fille";"0.786305537149266";"0.164892314393415";"0.874572401408615";"763"
"443";"géant";"-0.546896216911718";"-1.49362980366693";"0.874557009258611";"764"
"444";"carrière";"0.840742054266948";"-0.682062007852708";"0.874557009258611";"765"
"445";"chercheur";"-0.575868431000723";"-0.567636024402432";"0.874151682641853";"766"
"446";"blanc";"0.62232989414526";"-0.29097006936868";"0.874031110800159";"767"
"447";"nouvelle";"-0.159076272234748";"-0.646390314696991";"0.873574477016722";"768"
"448";"but";"-0.0937854618847578";"-1.47470249954993";"0.87330511439166";"769"
"449";"choix";"0.553683429991429";"-1.5817394308684";"0.87330511439166";"770"
"450";"lausannois";"1.78768735854157";"-0.590308859731397";"0.873089624291611";"771"
"451";"information";"-0.413328709331071";"-0.571436870552721";"0.873040882483267";"772"
"452";"noël";"0.744210343233677";"-1.10926319040984";"0.872622729074839";"773"
"453";"dépendant";"-1.02949829235011";"-0.195330607183243";"0.872561160474825";"774"
"454";"drame";"-0.689943017401642";"-1.14638792865311";"0.872561160474825";"775"
"455";"russe";"-1.9150169858359";"2.14883775810349";"0.872371323958115";"776"
"456";"skieur";"0.379299861666605";"-0.524425411937179";"0.872309755358101";"778"
"457";"printemps";"-0.459962091084118";"-0.488247246405587";"0.872309755358101";"779"
"458";"lutter";"-0.701287509602681";"-0.356843293285713";"0.872309755358101";"780"
"459";"exposer";"-0.59290954132202";"-0.793904084273028";"0.872309755358101";"781"
"460";"destiner";"-0.716481009319918";"-0.633598412118633";"0.872309755358101";"782"
"461";"beau";"1.36531308119087";"-0.642120891966758";"0.872101961333054";"783"
"462";"initialement";"-0.226892984198587";"-0.847854344958753";"0.87183772942466";"784"
"463";"devenir";"0.406782874638124";"-0.220947514714005";"0.871812075841321";"785"
"464";"décembre";"-0.159147148645323";"-0.423006420934047";"0.871547843932928";"786"
"465";"festival";"0.543060784097325";"-0.68250731358268";"0.871337484549546";"789"
"466";"niveau";"-0.877828603658914";"-0.462486408205698";"0.871168170899508";"790"
"467";"former";"-0.867419089098043";"0.124181076728772";"0.871062991207817";"792"
"468";"prononcer";"-1.60002926084655";"0.641310781161229";"0.871062991207817";"793"
"469";"mandat";"-1.23862363760049";"-0.274372479186065";"0.871062991207817";"794"
"470";"mission";"-1.61180223166424";"1.41115942608905";"0.871062991207817";"795"
"471";"immédiat";"-1.41743799125353";"1.21433487015512";"0.871062991207817";"796"
"472";"défense";"-1.76880375837651";"1.68212536631596";"0.871062991207817";"797"
"473";"intensifier";"-1.90419173648561";"1.94289387733638";"0.871062991207817";"798"
"474";"éclater";"-1.54569320320814";"1.37339426097764";"0.870821847524429";"799"
"475";"souligner";"-0.787706117985592";"-0.103904300514344";"0.870791063224422";"800"
"476";"femme";"0.0224773346765147";"0.221273276455537";"0.870762844282749";"801"
"477";"vaudois";"0.825187667466673";"-0.269891014934763";"0.870539658107699";"803"
"478";"année";"0.64302989761689";"-0.261950673794656";"0.870521700599361";"804"
"479";"billet";"-0.138718627904157";"-1.15532809309613";"0.870249772615966";"805"
"480";"philippe";"0.641656601449597";"0.0484323956684669";"0.87013433149094";"806"
"481";"décerner";"-1.17824495596209";"0.0332623998475703";"0.869834184565871";"807"
"482";"forme";"-0.0246029892191455";"0.287258177613631";"0.869546864432473";"809"
"483";"élevé";"-0.599735123658339";"-0.930477933754968";"0.869510949415798";"811"
"484";"déclarer";"-0.703553347912409";"0.139913981617108";"0.869510949415798";"812"
"485";"rural";"-0.0641017149213138";"-0.5420116798858";"0.869457076890786";"813"
"486";"effectuer";"-0.665456019063519";"-0.141151980466344";"0.869457076890786";"814"
"487";"récupération";"0.0296384954803965";"-0.736281449784326";"0.869457076890786";"815"
"488";"ancêtre";"-0.622402609855624";"-0.636509695874684";"0.869457076890786";"816"
"489";"parent";"1.07098766591073";"-0.659945993009887";"0.868972224165676";"818"
"490";"annonce";"-0.386863911588294";"-0.543959206372282";"0.868915786282329";"819"
"491";"genevois";"0.301494973198541";"-0.399022066177758";"0.868666946523939";"820"
"492";"actuellement";"-1.41367070353105";"0.350423224417861";"0.868548940040579";"821"
"493";"composer";"0.240685295398736";"-1.13727322595302";"0.868264185265515";"822"
"494";"degré";"-0.419893224454918";"-1.19691065004943";"0.867994822640453";"823"
"495";"visible";"-0.827392406154957";"-0.239362801819529";"0.867994822640453";"824"
"496";"date";"0.151152872363908";"-1.32152322408157";"0.867994822640453";"825"
"497";"disputer";"-0.388641112379086";"-2.14438926254829";"0.867840901140418";"828"
"498";"offrir";"-0.0336500926349555";"-1.06089302540217";"0.867617714965368";"830"
"499";"danger";"-0.260699117419276";"-0.705888842769981";"0.867586930665361";"831"
"500";"envisager";"-1.29874849723065";"0.275670803613458";"0.867479185615336";"832"
"501";"chambre";"-1.13991357475359";"0.577673359265571";"0.867479185615336";"833"
"502";"entamer";"-1.61230961343056";"0.558442954953086";"0.867479185615336";"834"
"503";"effet";"-0.287245348171954";"-0.544679610125191";"0.866909676065207";"837"
"504";"importance";"-0.457360580629637";"-0.665930234271704";"0.866753189206838";"838"
"505";"téléphone";"1.46974996410897";"-0.294335508908345";"0.866640313440146";"840"
"506";"bien_être";"0.704422204993472";"-0.607024436010357";"0.866640313440146";"841"
"507";"route";"0.222391110039752";"-0.42729961409952";"0.866614659856806";"842"
"508";"historique";"-0.131349725701564";"-1.14560231064155";"0.866614659856806";"843"
"509";"lionel";"-1.30243433765856";"0.0512320395193282";"0.865927143823317";"845"
"510";"impôt";"-1.55473264883107";"0.549646986887276";"0.865927143823317";"846"
"511";"rob";"-1.64921348192246";"1.1236357607473";"0.865927143823317";"847"
"512";"netanyahu";"-1.96660591111005";"1.64157034057222";"0.865927143823317";"848"
"513";"issue";"-1.96660591111005";"1.64157034057222";"0.865927143823317";"849"
"514";"délai";"-1.55473264883107";"0.549646986887276";"0.865927143823317";"850"
"515";"électeur";"-1.46156587787471";"0.327100750925436";"0.865927143823317";"851"
"516";"sanctionner";"-1.46156587787471";"0.327100750925436";"0.865927143823317";"852"
"517";"prêter";"-1.91853517208025";"1.08997637486506";"0.865927143823317";"853"
"518";"implication";"-1.91853517208025";"1.08997637486506";"0.865927143823317";"856"
"519";"immigration";"-1.38326318767776";"0.407719128494596";"0.865927143823317";"857"
"520";"gabriel";"-1.30243433765856";"0.0512320395193282";"0.865927143823317";"858"
"521";"emji_enfant";"-1.46156587787471";"0.327100750925436";"0.865927143823317";"859"
"522";"prisonnier";"-1.73889380399621";"1.79694385943557";"0.865927143823317";"860"
"523";"facture";"-1.83206057495258";"2.01949009539741";"0.865927143823317";"861"
"524";"violation";"-2.1052698741708";"2.37649189482729";"0.865927143823317";"863"
"525";"ignazio";"-2.1052698741708";"2.37649189482729";"0.865927143823317";"864"
"526";"forcer";"-1.75361768083024";"1.89635460294167";"0.865927143823317";"865"
"527";"arabe";"-1.92654140804396";"2.59347886925744";"0.865927143823317";"866"
"528";"reprendre";"-0.382376292719435";"0.487263039800459";"0.865701392289932";"868"
"529";"festif";"1.05058706102815";"-1.56272584302631";"0.865609039389911";"869"
"530";"instagram";"-0.741186707834967";"-0.548361010893354";"0.865609039389911";"870"
"531";"emji_sapin_de_noël";"0.327672033496006";"-1.49114832185666";"0.865129317381469";"871"
"532";"tradition";"1.18995918574733";"-0.424427432071076";"0.865129317381469";"872"
"533";"demander";"-0.771064311544639";"0.0105144769133519";"0.865095967723128";"873"
"534";"évoquer";"1.28153315378158";"0.593218452073587";"0.865067748781455";"874"
"535";"interdiction";"-0.601764377744275";"-0.407534598307954";"0.864836866531402";"875"
"536";"thème";"-0.507283544652888";"-0.981523372167981";"0.864836866531402";"876"
"537";"industrie";"-0.298597592093331";"-1.2407169205678";"0.864836866531402";"877"
"538";"brigitte";"-0.428840650530554";"-1.10465886462372";"0.864836866531402";"878"
"539";"rachat";"-0.871086067902067";"-0.441193984190197";"0.864836866531402";"879"
"540";"emji_mage_homme";"0.330284419549223";"-1.07807225347798";"0.864836866531402";"880"
"541";"divertissement";"-0.414116773696524";"-1.20406960812982";"0.864836866531402";"881"
"542";"world";"0.264089742131204";"-1.44258461031325";"0.864836866531402";"882"
"543";"spotify";"-0.298597592093331";"-1.2407169205678";"0.864836866531402";"883"
"544";"rang";"-0.871086067902067";"-0.441193984190197";"0.864836866531402";"884"
"545";"live";"0.174310171964132";"-1.55377129927127";"0.864836866531402";"885"
"546";"incarner";"-0.780492843871114";"-0.624521572738104";"0.864836866531402";"886"
"547";"honneur";"-0.871086067902067";"-0.441193984190197";"0.864836866531402";"887"
"548";"hollywood";"-0.871086067902067";"-0.441193984190197";"0.864836866531402";"888"
"549";"han";"0.330284419549223";"-1.07807225347798";"0.864836866531402";"889"
"550";"fée";"-0.298597592093331";"-1.2407169205678";"0.864836866531402";"890"
"551";"emji_trèfle_à_quatre_feuilles";"-0.254985233480372";"-1.47993831953593";"0.864836866531402";"891"
"552";"emji_livre_ouvert";"0.343619022724078";"-1.06687001295736";"0.864836866531402";"892"
"553";"distiller";"-0.428840650530554";"-1.10465886462372";"0.864836866531402";"893"
"554";"cinématographique";"0.174310171964132";"-1.55377129927127";"0.864836866531402";"894"
"555";"acquérir";"-0.507283544652888";"-0.981523372167981";"0.864836866531402";"895"
"556";"abonné";"-0.335814083499573";"-1.12345123056066";"0.864836866531402";"896"
"557";"vd";"-0.341424587849197";"-0.959946483342041";"0.864788124723058";"897"
"558";"scolaire";"1.06805317366817";"-0.93730791219088";"0.86472399076471";"898"
"559";"écouter";"1.39524851351795";"-0.528196340754144";"0.86472399076471";"900"
"560";"glace";"1.29402981053075";"-1.3246920457566";"0.86472399076471";"901"
"561";"interdire";"-0.255348364561546";"-0.165908458264104";"0.864716294689708";"902"
"562";"base";"-0.190778273152169";"-0.321984992537838";"0.864716294689708";"903"
"563";"mode";"1.34945740279518";"-0.272711587357153";"0.864457193497983";"904"
"564";"the";"0.106406978554725";"-1.26231410762518";"0.864423843839642";"905"
"565";"concours";"0.608794449923489";"-1.45565547392675";"0.864100608689568";"907"
"566";"présenter";"0.591589023537021";"0.163865689944777";"0.863938991114532";"908"
"567";"quitter";"-0.979599637111706";"0.23047656177301";"0.863915902889526";"909"
"568";"soleil";"1.00216722345683";"-1.02527997049447";"0.863795331047832";"910"
"569";"partie";"-0.979295890045379";"0.20305955778133";"0.863790200331164";"911"
"570";"notamment";"-0.632200181834";"-0.46158915924054";"0.863567014156114";"912"
"571";"mélodie";"0.837613435330788";"-0.707556620875415";"0.8633617854894";"913"
"572";"émotionnel";"0.153826680965457";"-1.35654785657017";"0.8633617854894";"914"
"573";"adaptation";"0.358477428603729";"-1.52356119900059";"0.8633617854894";"915"
"574";"tessin";"0.343348503354402";"-0.267795967955733";"0.8633617854894";"916"
"575";"programmation";"0.662481567836253";"-1.53543410820774";"0.8633617854894";"917"
"576";"musicien";"0.837613435330788";"-0.707556620875415";"0.8633617854894";"918"
"577";"expression";"0.734203241161555";"-1.11439623611878";"0.8633617854894";"919"
"578";"exemplaire";"0.330565060049047";"-1.43561193149523";"0.8633617854894";"920"
"579";"débarquer";"1.46271786706156";"-0.792021419834787";"0.8633617854894";"921"
"580";"chaleureux";"1.17113645470705";"-1.71432035984531";"0.8633617854894";"922"
"581";"tribunal";"-2.00912839611121";"1.27330396341297";"0.862743534130927";"923"
"582";"andrew";"-1.48362078572046";"0.417887216615141";"0.862743534130927";"925"
"583";"dirigeant";"-2.00912839611121";"1.27330396341297";"0.862743534130927";"926"
"584";"user";"-0.898351132690868";"0.819753282673095";"0.862743534130927";"927"
"585";"milliardaire";"-1.48540384402211";"0.507718783885338";"0.862743534130927";"928"
"586";"emji_drapeau_chine";"-1.64275232593662";"0.693755928021249";"0.862743534130927";"929"
"587";"concession";"-1.73591909689298";"0.916302163983089";"0.862743534130927";"930"
"588";"venezuela";"-2.00912839611121";"1.27330396341297";"0.862743534130927";"931"
"589";"pétrolier";"-1.64275232593662";"0.693755928021249";"0.862743534130927";"932"
"590";"exportation";"-2.14779235917196";"2.00822551766804";"0.862743534130927";"933"
"591";"emji_juge_femme";"-2.00912839611121";"1.27330396341297";"0.862743534130927";"934"
"592";"emji_couronne";"-0.809279750295587";"0.581136196075418";"0.862743534130927";"935"
"593";"embrasser";"-2.00912839611121";"1.27330396341297";"0.862743534130927";"936"
"594";"critiquer";"-0.94721960253877";"0.936006377720604";"0.862743534130927";"937"
"595";"petit_fils";"2.02175897163391";"2.50685693517643";"0.862743534130927";"943"
"596";"obésité";"1.86441048971941";"2.69289407931234";"0.862743534130927";"946"
"597";"féministe";"1.84968661288538";"2.79230482281844";"0.862743534130927";"949"
"598";"docteur";"1.9799296713226";"2.65624676687436";"0.862743534130927";"950"
"599";"divorcer";"1.84968661288538";"2.79230482281844";"0.862743534130927";"951"
"600";"histoire";"0.538984260565258";"0.184506047497482";"0.862417733622519";"953"
"601";"imaginer";"1.08734382877537";"-0.770297470257522";"0.86228690034749";"954"
"602";"coulisse";"0.989082150304963";"0.816183379115924";"0.86197905734742";"957"
"603";"etats";"-1.6021448002391";"0.71486588711151";"0.861976491989086";"959"
"604";"chemin";"1.35824746326733";"-1.64823414093237";"0.861473681755638";"961"
"605";"affronter";"0.992041536348999";"-1.32889416295567";"0.861473681755638";"962"
"606";"innovation";"0.124325975255482";"-1.10938817371036";"0.861473681755638";"964"
"607";"gérer";"-0.330072322246986";"-0.616147821177419";"0.861473681755638";"965"
"608";"prouver";"0.124750887918556";"-0.899505908376949";"0.861473681755638";"966"
"609";"influencer";"0.225911285711449";"-0.817247401922021";"0.861473681755638";"967"
"610";"générer";"-0.538925724247136";"-1.10913883318321";"0.861473681755638";"968"
"611";"relayer";"-0.668336554664031";"-0.794337261217125";"0.861473681755638";"969"
"612";"ordinaire";"-0.338073084151898";"-0.622869165489787";"0.861473681755638";"970"
"613";"souhaiter";"0.615476091007334";"0.542111191243718";"0.861024744047203";"972"
"614";"enthousiasme";"1.60012234356506";"-0.553117597645171";"0.861024744047203";"973"
"615";"pilote";"0.55055299844413";"-0.319325225839102";"0.861024744047203";"974"
"616";"propriétaire";"-0.330573608254115";"-0.72882879043587";"0.861024744047203";"975"
"617";"matière";"-0.307054121058203";"-0.0778757456581872";"0.861024744047203";"976"
"618";"ami";"1.25173462696633";"-0.719171430889246";"0.86091186828051";"977"
"619";"rue";"0.72181446686275";"-0.129498137120988";"0.860878518622169";"978"
"620";"solaire";"0.19423130216379";"0.211696290791352";"0.86067585531379";"979"
"621";"techno";"1.54181270006342";"-1.09918158222575";"0.86067585531379";"980"
"622";"part";"0.0757643982701894";"-0.128631493731482";"0.859793372046923";"982"
"623";"entrer";"-0.880074874551166";"0.144715186139952";"0.85976515310525";"983"
"624";"jeudi";"-1.00719696006655";"-0.0403513373751416";"0.859754891671914";"984"
"625";"autorité";"-1.03261279708545";"0.433001358615019";"0.859475267613517";"986"
"626";"permettre";"-0.350071249385468";"-0.651712631657888";"0.858936542363395";"987"
"627";"occasion";"1.00758547284339";"-0.339176276608613";"0.858933977005061";"988"
"628";"janvier";"-0.663366279426178";"0.0603670050703202";"0.85872361762168";"989"
"629";"décennie";"-0.407384443109306";"-0.67225615004771";"0.858695398680007";"990"
"630";"couleur";"1.13812189452897";"-0.435035577462466";"0.858695398680007";"991"
"631";"blessure";"-1.29738039122137";"0.238486293970109";"0.85833111779659";"993"
"632";"européen";"-0.904447620437555";"-0.18645790224041";"0.858120758413209";"994"
"633";"problème";"0.262258079601304";"-0.723671981259412";"0.857838568996478";"995"
"634";"final";"0.36904255510659";"-1.4267741396934";"0.857694908929779";"996"
"635";"menacer";"-0.695126972826355";"-0.512961981833954";"0.857694908929779";"997"
"636";"physique";"0.456084457322744";"-0.688463501415299";"0.857694908929779";"998"
"637";"romands";"1.01227324295978";"-0.403886974353147";"0.857594859954756";"999"
"638";"élève";"-0.0434919359876007";"-0.536064026618296";"0.857430677021386";"1000"
"639";"bureau";"-0.221648403458743";"-0.164241797456575";"0.857430677021386";"1001"
"640";"oiseau";"-0.33416326495606";"-0.739189070571763";"0.857430677021386";"1002"
"641";"emji_maison";"-0.549852850902609";"-0.63518381420773";"0.857430677021386";"1003"
"642";"faune";"0.0466373734556675";"-0.871471263807386";"0.857430677021386";"1004"
"643";"infraction";"-1.16385900842935";"0.00794194877379029";"0.857430677021386";"1005"
"644";"écran";"1.01568022688748";"0.509906782846801";"0.85731523589636";"1006"
"645";"célébrer";"0.856687313740662";"-0.600364486331924";"0.857276755521351";"1007"
"646";"météo";"1.06220884415375";"0.400795654363356";"0.857253667296346";"1008"
"647";"adresse";"1.19920980587757";"-1.20770979434593";"0.856927866787938";"1011"
"648";"plaque";"-0.116755156467214";"-0.89894286318116";"0.856927866787938";"1013"
"649";"élément";"0.069569466610033";"-0.971431087474341";"0.856927866787938";"1015"
"650";"capacité";"-0.114214755875246";"-1.14924255687105";"0.856927866787938";"1016"
"651";"saisonnier";"0.0860066660124568";"-1.10832979158913";"0.856927866787938";"1017"
"652";"lit";"0.0714938998424272";"-0.723602808958753";"0.856927866787938";"1018"
"653";"emji_thermomètre";"-0.447229217584147";"-1.01930976443997";"0.856927866787938";"1019"
"654";"au_delà";"-0.971052720787494";"0.145095995395221";"0.856927866787938";"1020"
"655";"causer";"-1.23723694744728";"0.691586536742982";"0.856722638121225";"1021"
"656";"euses";"-0.582685695878138";"-0.729687448277981";"0.856722638121225";"1022"
"657";"aventure";"1.26552854993163";"-0.184517234988768";"0.856620023787868";"1023"
"658";"consacrer";"1.44364340392107";"0.174226151249559";"0.856620023787868";"1024"
"659";"directeur";"-1.22472451686294";"0.51884902268077";"0.856602066279531";"1025"
"660";"parlement";"-1.29872188362459";"0.34372362917607";"0.856602066279531";"1026"
"661";"culture";"-0.36782120027361";"-0.753568982108116";"0.856535366962849";"1027"
"662";"compétition";"0.811596502391256";"-1.09220201681328";"0.855817066629352";"1029"
"663";"accès";"-0.0194749293122588";"-0.0411749731197337";"0.855817066629352";"1031"
"664";"patient";"-0.926745198409673";"0.332127042131227";"0.855817066629352";"1032"
"665";"stratégie";"-0.659925033487786";"-0.780783132784326";"0.855817066629352";"1033"
"666";"curieux";"0.578911144958794";"-0.857746304783616";"0.855773455537676";"1034"
"667";"récréation";"1.51877455574382";"-0.589686197880783";"0.855773455537676";"1035"
"668";"tentative";"-1.29611010385362";"0.872026279048166";"0.855773455537676";"1037"
"669";"rechercher";"0.136468830682";"0.460030233189944";"0.855773455537676";"1038"
"670";"inondation";"-1.02132805122268";"0.437365252504377";"0.855773455537676";"1039"
"671";"conforme";"-1.36405502187683";"1.0095219704591";"0.855773455537676";"1040"
"672";"province";"-0.901979396060564";"0.230463718949797";"0.855773455537676";"1041"
"673";"extrêmement";"-0.776412309357301";"0.618581969781018";"0.855773455537676";"1043"
"674";"emji_drapeau_syrie";"-1.2336634590892";"0.728062379274939";"0.855773455537676";"1044"
"675";"distributeur";"-0.934688665020282";"0.409879768175893";"0.855773455537676";"1045"
"676";"automatique";"-0.962601033574964";"0.497829035681247";"0.855773455537676";"1046"
"677";"emblématique";"-0.0663691713349555";"-0.171985481392147";"0.85551435434595";"1047"
"678";"juillet";"0.0636848507993265";"-0.891294287473582";"0.85551435434595";"1048"
"679";"important";"-0.826738810316404";"0.343074694282866";"0.855419436087595";"1049"
"680";"diminution";"-0.929871156272286";"-0.287492104428218";"0.855416870729261";"1050"
"681";"préciser";"-0.236940763610527";"-0.625417850117749";"0.855416870729261";"1051"
"682";"paiement";"-0.799628097835062";"-0.423550160372298";"0.855416870729261";"1052"
"683";"caisse";"-1.10279488348601";"0.409632161887548";"0.855416870729261";"1054"
