autour;7;2;22;3;7;3;20;5;0;18
afin;18;2;3;3;4;2;27;8;1;18
25;10;2;11;5;3;6;20;9;1;12
anti;15;0;10;1;4;5;11;1;13;20
8;6;1;8;3;7;1;23;9;1;8
madame;8;7;12;1;2;6;10;2;1;25
soi;10;3;9;1;6;6;15;2;4;19
d_abord;8;0;12;2;5;7;21;4;0;13
40;5;1;10;5;4;2;20;8;0;19
60;8;1;10;3;1;4;22;6;0;8
dehors;5;0;21;7;3;3;15;3;2;10
certes;13;0;6;1;3;2;24;5;0;11
moindre;9;0;4;3;7;4;12;3;0;23
12;6;0;6;5;5;2;14;11;0;10
18;8;2;7;3;2;7;17;4;0;10
durant;13;0;5;1;2;4;21;2;3;13
ceci;15;1;6;3;0;2;15;7;1;13
9;7;0;5;2;5;5;14;5;2;8
trois;10;2;12;3;4;0;15;4;0;11
90;9;1;17;8;4;4;8;4;2;4
16;5;0;8;4;2;3;18;4;2;10
hier;22;5;13;1;4;1;8;0;0;8
parmi;13;1;4;3;4;2;12;0;1;15
demain;9;2;13;1;6;2;14;1;1;10
telle;10;0;3;1;2;1;22;2;0;12
2023;24;0;4;4;4;0;6;8;1;2
eh;9;3;11;2;1;2;10;1;2;14
laquelle;7;0;3;2;5;4;12;2;2;15
certaine;5;1;10;0;6;4;13;4;0;13
quels;14;0;3;0;2;2;21;0;0;14
pardon;17;0;10;1;1;0;6;1;2;16
quelles;8;0;2;1;2;1;16;0;5;16
différents;5;1;5;1;4;8;11;4;0;12
x;9;2;4;0;1;3;9;3;2;15
voire;10;0;4;2;6;1;15;3;0;9
2026;4;3;9;1;2;1;9;7;1;9
70;19;0;3;5;2;3;10;0;1;6
11;20;1;3;1;0;2;4;2;1;10
jusqu_au;7;4;13;0;3;0;5;1;0;16
davantage;3;0;1;0;9;1;24;1;2;9
quant;9;0;2;1;4;2;17;1;1;8
gare;7;0;13;9;5;1;3;1;0;6
via;7;1;1;1;4;2;11;5;0;7
dedans;6;2;10;3;6;1;9;0;1;7
cependant;7;0;3;1;4;2;13;0;1;14
lequel;3;0;6;1;1;3;16;1;3;10
nul;3;2;9;0;1;3;7;2;0;11
2024;8;0;3;4;3;2;8;10;2;0
17;6;0;7;1;3;3;10;3;0;8
ci;13;1;9;1;0;1;10;1;0;6
quasi;0;0;3;1;4;3;12;5;1;4
500;4;0;2;1;3;1;15;10;0;3
haha;1;2;14;1;0;0;6;0;1;14
dessous;5;1;1;4;3;2;17;3;0;3
45;6;0;6;2;4;0;10;4;0;5
mille;5;2;1;2;1;0;11;7;1;5
con;3;0;11;2;0;1;8;0;1;13
14;7;0;8;4;1;1;6;2;0;4
près;3;1;1;2;3;3;14;1;1;9
arrière;4;0;6;3;2;2;11;1;1;6
eux_mêmes;5;0;0;0;2;7;13;1;3;5
2022;6;0;2;2;0;1;14;3;0;3
tels;6;1;0;0;2;5;11;2;1;8
pseudo;6;0;6;0;1;0;5;0;3;11
300;6;1;2;1;1;0;14;7;0;4
pis;3;1;11;1;1;2;4;4;0;8
euh;3;0;11;0;2;3;4;1;0;10
dame;2;7;6;0;1;2;2;0;0;14
22;13;0;3;2;3;0;5;0;0;4
1000;5;1;6;1;2;0;9;5;2;4
suivant;4;0;4;1;2;0;6;4;0;11
jusqu;14;1;4;0;2;0;4;0;0;8
mince;0;0;9;1;2;2;5;1;1;8
75;11;1;1;2;1;0;13;0;0;3
19;4;0;4;2;1;1;8;6;0;6
tandis_que;6;0;1;0;4;1;13;1;0;3
ouf;1;2;6;0;0;2;3;1;2;11
in;5;2;7;0;1;2;5;0;1;9
vôtre;5;0;6;1;1;1;2;1;0;12
v;9;0;2;0;0;7;3;3;0;6
hop;0;3;6;1;4;1;5;0;0;8
