"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10"
"amer";0,107;1;1;0,612;1;1;0,047;1;1;1
"ambitieux";1;1;1;0,06;1;1;0,562;1;1;0,816
"alzheimer";1;0;1;1;1;1;1;1;1;1
"aligner";1;1;0,009;1;1;0,022;1;1;1;0,816
"alerter";1;1;1;0,06;0;1;1;1;1;1
"alarmant";1;1;1;1;1;1;0;1;1;1
"aix";1;1;1;0,001;1;1;0,562;1;1;1
"aiwa";1;0,005;1;0,06;1;1;1;1;0,772;1
"aisselle";1;0;1;0,612;1;1;1;1;1;1
"aisance";1;1;1;1;1;1;0;1;1;1
"aimable";1;1;1;0,612;1;0,444;0,562;1;1;0,816
"aigu";1;1;1;0,612;1;1;1;1;0,005;1
"ahahahah";1;1;1;0,612;1;1;1;0,011;0,772;0,816
"agence";1;1;1;0,016;1;1;0,363;1;1;1
"agatha";1;1;0;1;1;1;1;1;1;1
"afficher";0,107;1;1;1;1;0,444;0,047;1;1;1
"adversaire";0,107;0,005;1;1;1;0,444;0,562;1;1;1
"adooooore";1;1;1;1;1;1;1;1;1;0,001
"adolf";1;1;0,009;1;1;1;0,562;1;1;0,14
"adn";1;1;0,009;0,612;1;1;0,562;1;0,772;1
"adepte";1;1;1;1;1;1;1;0,011;0,005;1
"addiction";1;0,005;1;0,06;1;0,444;1;1;1;1
"acker";1;1;1;1;1;1;1;1;0;1
"acide";1;1;1;1;1;1;1;1;0;1
"achete";0;1;1;1;1;1;1;1;1;1
"accumuler";0,107;1;1;0,612;1;1;0,047;1;1;1
"abîmer";1;1;1;0,001;1;1;0,562;1;1;1
"aboyer";0,107;1;1;1;1;1;0,001;1;1;1
"abondant";1;1;1;0,612;1;1;1;0;0,772;1
"abolir";0;1;1;0,06;1;1;1;1;1;1
"abbé";1;1;1;0;1;1;1;1;1;1
"aah";1;1;1;1;1;0,022;0,562;1;0,772;1
"70ans";1;0,005;1;1;1;0,022;1;1;0,772;1
"5h";1;1;1;0,612;1;0,444;0,047;1;1;1
"4k";1;1;1;0,001;1;1;0,562;1;1;1
"4h";1;0,005;1;0,06;1;1;0,562;1;1;1
"40ans";0,107;1;1;0,612;1;1;0,047;1;1;1
"3h";1;1;1;0;1;1;1;1;1;1
"2x";1;1;1;0,001;1;1;0,562;1;1;1
"2nd";1;1;1;1;0;1;1;1;0,12;1
"19e";1;1;1;1;1;0;1;1;1;1
"ôter";0,045;1;1;0,404;1;1;0,363;1;1;1
"éveil";1;1;1;1;1;0,004;0,363;1;1;1
"évaluer";1;1;1;1;1;1;0,011;1;1;0,575
"évacuer";1;0,001;1;0,016;1;1;1;1;1;1
"évacuation";1;1;1;0,404;1;0,271;1;0,002;1;1
"étriqué";1;1;1;0,404;1;0,271;0,363;1;1;1
"étalon";1;1;0,002;1;1;1;0,011;1;1;1
"étalage";1;1;1;0,016;1;1;1;1;0,538;1
"étai";1;1;1;1;1;1;1;1;0,038;0,575
"ériger";1;1;1;1;1;1;0;1;1;1
"éprouver";1;1;1;0,404;1;0,004;1;1;1;1
"épouvantable";0;1;0,002;1;1;1;1;1;1;1
"época";1;1;1;1;1;1;1;1;1;0,001
"épidémie";0,045;1;1;1;1;1;0,011;1;1;1
"épice";0,045;1;1;0,404;1;1;0,363;1;1;1
"épanouissement";1;1;1;0,016;1;1;0,363;1;1;1
"énième";1;1;0,002;1;1;0,271;0,363;1;1;1
"énergumène";0,045;1;1;1;1;1;0,011;1;1;1
"émulation";1;1;1;1;1;0,271;0,011;1;1;1
"émojis";1;1;1;1;1;0,271;0,363;1;0,538;1
"électoral";1;1;1;0,404;1;0,271;0,363;1;1;1
"élaborer";0,045;1;1;0,404;1;1;0,363;1;1;1
"égocentrique";1;1;1;1;1;0,271;0,363;1;0,538;1
"égarer";1;1;1;0,404;0,002;1;1;1;0,538;1
"égaler";1;1;1;1;1;1;0,363;1;0,038;1
"éduquent";1;1;1;1;1;1;0;1;1;1
"écusson";1;0,001;1;1;1;1;1;1;0,038;1
"écho";0,045;1;1;0,404;1;1;1;1;0,538;1
"éboueur";1;1;1;0,016;1;1;1;1;0,538;1
"âpre";1;1;1;0,404;1;1;1;0,002;0,538;1
"zen";1;1;1;0,404;0,002;1;0,363;1;1;1
"zam";1;1;1;1;1;1;1;1;1;0,001
"yves";1;1;1;1;1;1;0,011;1;0,538;1
"yt";1;1;1;0,404;1;1;0,363;1;0,538;1
"y2k";1;1;1;1;1;0,271;0,363;1;1;0,575
"xénophobe";1;1;1;1;1;1;0,011;1;0,538;1
"xix";1;1;1;0,404;1;0,004;1;1;1;1
"wish";1;1;1;1;1;1;1;1;0,038;0,575
"willy";1;1;1;1;1;1;1;1;0;1
"whaou";1;0,001;1;1;0,002;1;1;1;1;0,575
"wef";1;1;1;0,404;1;1;0,011;1;1;1
"waou";1;0,001;1;1;1;1;0,011;1;1;1
"wankdorf";1;1;1;0;1;1;1;1;1;1
"wah";1;1;1;1;1;0,271;0,363;1;0,538;1
"vénérer";1;0,001;1;1;1;0,004;1;1;1;1
"voyageur";0,045;1;1;1;1;1;1;1;0,038;1
"voisinage";0;1;1;1;1;1;1;1;0,538;1
"vocal";1;1;1;0,404;1;1;0,363;1;0,538;1
"vitrine";1;1;1;0,016;1;1;1;1;0,538;1
"visionner";1;1;1;0,404;0,002;1;0,363;1;1;1
"virulent";1;1;1;0,404;1;0,271;0,363;1;1;1
"viral";0,045;1;1;1;1;0,271;0,363;1;1;1
"violeur";0,045;1;1;0,404;1;0,271;1;1;1;1
"vinyle";1;1;1;0,404;1;1;0,011;1;1;1
"vinci";1;1;1;1;1;0,271;1;0,002;0,538;1
"vinaigre";0,045;1;1;1;1;1;1;1;0,038;1
"villeneuve";1;1;1;0,016;1;1;1;1;0,538;1
"viking";1;1;1;1;0,002;0,004;1;1;1;1
"vigneron";1;1;1;0,404;1;0,271;1;1;0,538;1
"vien";0,045;0,001;1;1;1;1;0,363;1;1;1
"vieillissement";1;1;1;1;1;0,271;0,363;1;1;0,575
"vieillard";1;1;1;0,404;1;1;0,363;1;1;0,575
"victimiser";1;1;1;0,404;1;1;0,011;1;1;1
"vichy";1;1;0,002;0,404;1;0,271;1;1;1;1
"vice_versa";0;1;1;1;1;1;1;1;1;1
"viagra";1;1;1;0,404;1;0,271;1;1;0,538;1
"vertueux";0,045;1;0,002;0,404;1;1;1;1;1;1
"vertu";1;1;1;1;1;1;0;1;1;1
"vertical";1;1;1;1;0,002;0,271;0,363;1;1;1
"verset";1;1;1;1;0,002;0,271;0,363;1;1;1
"veritable";1;1;1;0,404;0,002;1;1;1;0,538;1
"verge";1;1;1;0,016;1;1;1;1;0,538;1
"venoge";1;1;1;0,404;1;0,271;0,363;1;1;1
"velours";1;1;1;0,404;1;1;1;1;0,038;1
"veine";0,045;1;0,002;1;1;1;1;0,002;1;1
"vecteur";0;1;1;1;1;0,271;1;1;1;1
"var";1;1;1;1;0,002;1;1;1;0,538;0,575
"vanille";0,045;1;1;0,404;1;1;1;1;0,538;1
"vaincre";1;1;1;1;1;0,004;0,363;1;1;1
"vaginal";1;1;1;0,016;1;1;1;0,002;1;1
"vagabonder";0,045;1;1;0,404;1;1;0,363;1;1;1
"utilisateur";1;1;1;0,404;1;1;0,363;0,002;1;1
"usé";1;1;1;1;1;0,271;0,363;1;1;0,575
"urssaf";1;1;1;1;0;1;1;1;1;1
"uriner";0,045;1;1;1;1;1;1;0,002;0,538;1
"unesco";1;1;1;1;1;0,004;0,363;1;1;1
"uk";0,045;1;1;0,404;1;1;1;0,002;1;1
"uc";1;1;1;0,404;1;1;0,011;1;1;1
"ténacité";1;1;1;1;1;0;1;1;1;1
"télévisé";1;1;1;0,404;1;1;0,011;1;1;1
"télétravail";1;1;1;0;1;1;1;1;1;1
"twitch";1;1;1;0,016;1;1;1;1;0,538;1
"twerk";1;1;1;1;1;1;0;1;1;1
"tuteur";1;0,001;1;1;1;0,271;1;0,002;1;1
"turfu";1;1;1;1;1;1;0,363;1;0,538;0,575
"tune";1;1;0,002;0,404;1;1;1;1;0,538;1
"truie";0;1;1;1;1;1;1;1;1;1
"troupeau";0;1;1;1;1;1;0,363;1;1;1
"troupe";1;1;1;0,404;1;1;1;1;0,538;0,575
"trotter";1;1;1;1;1;1;1;0;1;1
"tropez";1;1;1;0,016;1;1;1;1;0,538;1
"triomphe";1;1;1;1;1;0,271;0,011;1;1;1
"tribu";1;1;0;0,404;1;1;1;1;1;1
"tremblement";0,045;1;1;1;0;1;1;1;1;1
"tranquil";1;1;1;1;1;0;1;1;1;1
"tralala";0,045;1;1;0,404;1;1;1;1;0,538;1
"training";1;1;1;0,404;1;1;1;1;0,538;0,575
"tracteur";1;1;1;0,404;1;0,271;0,363;1;1;1
"toys";0,045;1;1;1;1;1;0,363;1;0,538;1
"toupie";1;0;1;1;1;1;1;1;1;1
"tornade";0,045;1;1;0,404;1;1;1;1;0,538;1
"topissime";1;1;1;1;1;1;1;1;1;0,001
"tondeur";1;1;1;0,016;1;1;1;1;0,538;1
"tokyo";1;1;1;0,404;1;1;0,363;1;0,538;1
"toilettage";1;0,001;1;0,404;1;1;0,363;1;1;1
"toile";0,045;1;1;1;1;1;0,363;0,002;1;1
"titan";0,045;1;1;1;0,002;1;1;1;1;0,575
"tips";1;1;1;0,016;1;1;1;1;0,538;1
"tinguely";1;1;1;1;1;1;0,363;1;1;0,046
"tinder";1;1;1;1;0,002;1;1;1;0,038;1
"timidité";1;1;1;1;1;1;0,363;1;1;0,046
"théologie";1;1;1;1;0,002;1;0,011;1;1;1
"thaïlande";1;1;1;0,404;1;1;0,363;0,002;1;1
"textile";1;1;1;0,016;1;0,271;1;1;1;1
"teubé";1;1;1;0,404;1;0,271;0,363;1;1;1
"tessinois";1;1;1;0,404;1;1;1;1;0,038;1
"tesla";1;1;1;0,404;1;1;0,011;1;1;1
"terroriser";1;1;0,002;0,404;1;1;0,363;1;1;1
"tentant";0,045;1;1;0,404;1;1;1;1;0,538;1
"temple";0,045;1;1;0,404;1;1;1;1;1;0,575
"tee";1;1;1;1;1;1;1;1;0;1
"tchaux";1;1;1;0,016;1;1;1;1;1;0,575
"tasse";0;1;1;1;1;1;1;1;0,538;1
"tact";1;1;0,002;0,404;1;0,271;1;1;1;1
"tablier";0;1;1;1;0,002;1;1;1;1;1
"sévèrement";1;1;1;0,404;0,002;1;0,363;1;1;1
"séparé";1;1;1;1;1;0,271;0,363;0,002;1;1
"sénégal";1;0,001;1;1;1;1;0,363;1;0,538;1
"sémantique";1;0,001;1;1;1;0,271;0,363;1;1;1
"sélection";1;1;1;0,404;1;1;0,011;1;1;1
"séducteur";1;1;1;1;1;1;0,363;1;0,538;0,575
"system";1;1;1;1;1;1;1;1;0;1
"sylviculture";0;1;1;1;1;1;0,363;1;1;1
"swisscom";1;1;1;0,016;1;1;1;1;0,538;1
"suspension";1;1;1;0,016;1;1;0,363;1;1;1
"survêtement";1;1;1;1;1;0,271;0,363;0,002;1;1
"survoler";1;1;1;1;1;1;0;1;1;1
"surcharger";0,045;1;1;0,404;1;1;0,363;1;1;1
"suprême";1;1;1;0,404;0,002;1;1;1;0,538;1
"superstition";0,045;1;0,002;1;1;1;1;1;1;0,575
"summer";1;1;1;1;1;1;1;1;0,538;0,046
"sui";1;1;1;1;0,002;0,271;1;1;1;0,575
"suffisance";1;1;1;1;1;1;0,363;1;0,038;1
"sucrerie";0,045;1;1;0,404;1;1;1;0,002;1;1
"subvention";1;1;1;0,016;1;1;0,363;1;1;1
"substitution";1;1;1;0,016;1;0,271;1;1;1;1
"substance";1;1;1;0,016;1;1;0,363;1;1;1
"stock";0,045;1;0,002;0,404;1;1;1;1;1;1
"step";0,045;1;1;1;1;1;1;0,002;0,538;1
"stempel";1;1;1;0,404;1;1;1;1;0,038;1
"steck";1;1;1;0,404;1;1;0,363;1;0,538;1
"stabilité";1;1;1;1;1;0,271;0,011;1;1;1
"srf";1;1;1;0,404;1;1;0,363;1;0,538;1
"spécifiquement";0,045;1;1;1;1;0,004;1;1;1;1
"spécialiser";1;1;1;1;0,002;0,271;1;1;0,538;1
"spontanément";1;1;1;1;1;1;0,011;1;0,538;1
"speaker";1;1;1;0,404;1;1;0,363;1;1;0,575
"souverain";1;1;1;1;1;0,004;1;1;0,538;1
"soutif";1;1;0,002;1;1;0,271;1;1;0,538;1
"sous_estimer";0,045;0,001;1;0,404;1;1;1;1;1;1
"souchette";1;1;1;1;1;1;1;0;1;1
"souche";1;1;1;1;1;0,004;0,363;1;1;1
"sou";1;1;1;0,404;1;0,271;1;1;1;0,575
"sophistiqué";1;1;1;1;1;0,004;1;0,002;1;1
"sopalin";1;1;1;0,404;1;0,271;1;0,002;1;1
"sono";1;1;1;1;1;1;1;0,002;1;0,046
"sonnette";1;1;1;0,404;1;1;0,363;0,002;1;1
"solitaire";0;1;1;1;1;1;1;1;0,538;1
"solex";1;1;1;0,016;1;1;1;0,002;1;1
"solde";0,045;1;1;0,404;1;1;1;1;0,538;1
"soixantaine";1;1;1;0,404;1;0,004;1;1;1;1
"soie";1;1;1;1;1;0,004;0,363;1;1;1
"sociétal";1;1;1;0,016;1;0,271;1;1;1;1
"socialement";1;1;0,002;1;1;0,004;1;1;1;1
"sobre";0,045;1;1;1;1;0,271;1;0,002;1;1
"snake";1;0,001;1;0,404;1;1;1;1;1;0,575
"smith";1;1;1;1;1;1;0,363;1;0,038;1
"smaky";1;0,001;1;1;0,002;1;0,363;1;1;1
"skateurs";1;1;1;0,016;1;1;1;1;0,538;1
"sixième";1;0;1;1;1;1;0,363;1;1;1
"sirop";1;1;1;0,016;1;1;1;1;0,538;1
"sir";1;1;1;1;1;0,271;0,363;1;0,538;1
"sin";0,045;1;1;1;1;1;1;1;1;0,046
"simulateur";1;0,001;1;0,016;1;1;1;1;1;1
"signalisation";1;1;1;0;1;1;1;1;1;1
"sicile";1;0;1;1;1;1;0,363;1;1;1
"sibérie";1;1;1;0,404;1;0,271;1;1;0,538;1
"shuffle";1;1;1;0,404;1;1;0,011;1;1;1
"show";1;1;1;0,016;1;0,271;1;1;1;1
"serveur";1;1;1;0,016;1;0,271;1;1;1;1
"seau";1;1;1;0,404;1;1;0,363;0,002;1;1
"scruter";1;1;1;0,404;1;0,271;0,363;1;1;1
"scrolling";1;1;1;0,404;1;1;0,011;1;1;1
"scroller";1;0,001;1;0,016;1;1;1;1;1;1
"scotcher";1;1;1;0,404;1;1;0,011;1;1;1
"scotch";0,045;1;1;0,404;1;1;0,363;1;1;1
"scooby";1;1;1;1;1;1;1;1;0;1
"scier";1;1;1;1;1;0,271;0,363;1;0,538;1
"science_fiction";1;1;1;0,404;1;1;0,363;1;0,538;1
"schtroumpf";1;1;1;0,404;1;1;1;1;0,038;1
"schnaps";1;1;1;0,404;1;1;1;1;0,038;1
"schlinguer";1;1;1;0,404;1;1;1;0;1;1
"schleck";1;1;0,002;1;1;1;1;0,002;0,538;1
"scarface";1;1;1;0,404;1;1;1;1;0,038;1
"saveur";1;1;1;0,404;0,002;1;1;1;0,538;1
"sauvetage";0;1;1;1;1;1;1;1;1;1
"saumure";1;1;1;0,404;1;1;1;0,002;0,538;1
"satanique";0,045;1;1;0,404;1;1;0,363;1;1;1
"sarcastique";1;1;0,002;1;1;1;0,011;1;1;1
"santissa";1;1;1;0;1;1;1;1;1;1
"sandal";1;1;1;1;1;1;1;1;0,038;0,575
"salé";0;1;1;1;1;1;1;0,002;1;1
"salève";1;1;1;1;1;1;0,363;1;0,038;1
"salamé";1;1;1;1;1;1;0,363;1;0,038;1
"sadisme";1;1;1;1;1;1;0,011;1;1;0,575
"sacrément";1;1;0,002;1;1;1;1;1;0,038;1
"sabre";1;1;1;1;1;0,271;0,011;1;1;1
"réécrire";1;1;1;0,404;0,002;1;0,363;1;1;1
"réécouter";1;1;1;0,404;0,002;1;0,363;1;1;1
"révolutionner";1;1;1;1;1;0,004;1;1;1;0,575
"rétrograde";1;1;1;0,404;1;1;0,363;0,002;1;1
"résurrection";1;1;1;1;0;1;1;1;1;1
"résonner";1;0,001;1;0,404;1;1;0,363;1;1;1
"répugnant";1;1;1;0,016;1;1;1;1;0,538;1
"réplique";1;1;1;1;1;1;1;1;1;0,001
"rénover";0,045;1;1;0,404;1;0,271;1;1;1;1
"régulateur";0;1;1;0,404;1;1;1;1;1;1
"réglementaire";1;0;0,002;1;1;1;1;1;1;1
"régir";0,045;1;1;1;0,002;1;1;1;0,538;1
"réfuter";1;1;1;1;0,002;1;0,011;1;1;1
"réfugier";1;1;1;0,404;0;1;1;1;1;1
"rédiger";1;1;0,002;0,404;0,002;1;1;1;1;1
"récurer";1;1;1;1;1;0,271;0,363;1;0,538;1
"récréer";1;0,001;1;1;1;1;1;1;1;0,046
"récitation";1;0,001;1;1;1;0,271;0,363;1;1;1
"réciprocité";1;1;1;1;1;0,004;0,363;1;1;1
"râper";1;1;1;1;1;1;1;1;0;1
"russi";1;1;1;1;1;1;1;1;1;0,001
"rural";0,045;1;1;0,404;1;0,271;1;1;1;1
"ruelle";1;0,001;1;0,016;1;1;1;1;1;1
"ruben";1;1;1;0,404;1;0,271;1;1;1;0,575
"royce";1;1;1;0,404;1;0,004;1;1;1;1
"roulette";1;0,001;1;0,016;1;1;1;1;1;1
"rossignol";1;1;1;1;1;0,271;0,363;1;1;0,575
"roooo";1;1;1;0,404;1;0,271;0,363;1;1;1
"roille";1;1;1;1;1;1;1;1;0;1
"roh";1;1;1;1;1;1;0,011;1;0,538;1
"rituel";0,045;1;1;0,404;0,002;1;1;1;1;1
"rite";0,045;1;0,002;1;1;1;0,363;1;1;1
"risée";1;1;1;0,016;1;0,271;1;1;1;1
"risible";1;1;1;0,404;1;1;0,011;1;1;1
"rio";1;1;1;0,404;1;0,271;1;1;0,538;1
"rinçage";0,045;1;1;1;1;1;0,363;0,002;1;1
"ringard";1;1;1;1;1;1;0,363;1;0,038;1
"rigoureux";1;0,001;1;1;1;1;0,363;1;0,538;1
"ricard";0,045;1;1;0,404;1;1;1;1;0,538;1
"rhône";1;1;1;0,016;1;1;1;1;0,538;1
"rhô";1;1;1;0,404;1;1;1;1;0,538;0,575
"rhume";0;1;1;1;1;1;1;1;0,538;1
"rhumatisses";1;1;1;1;1;1;1;1;0;1
"rhumatisme";0;1;1;0,404;1;1;1;1;1;1
"rhino";1;1;1;0,404;1;0,271;1;1;1;0,575
"reve";1;1;1;1;1;1;1;1;0,038;0,575
"retransmettre";1;1;1;0,404;1;0,271;1;1;1;0,575
"retrait";0,045;1;1;0,404;1;1;1;1;1;0,575
"retailleau";1;1;1;1;0,002;1;0,363;1;0,538;1
"restreindre";0,045;1;1;0,404;1;1;0,363;1;1;1
"restaurer";1;1;1;0,016;1;1;1;0,002;1;1
"restau";1;1;0;0,404;1;1;1;1;1;1
"ressourcer";1;1;1;1;1;0,271;0,011;1;1;1
"respectueusement";1;1;1;0,404;1;1;1;1;1;0,046
"resident";1;1;1;0,016;1;1;1;1;1;0,575
"repu";0,045;1;1;1;1;1;0,363;1;0,538;1
"reproche";1;1;1;0,404;1;1;0,363;0,002;1;1
"repousser";1;1;1;1;1;1;0,363;1;0,038;1
"repenser";1;1;1;0,404;1;0,271;1;1;1;0,575
"repassage";1;1;1;0,404;0,002;1;1;1;0,538;1
"renois";1;1;1;0,404;1;1;1;1;0,038;1
"renforcer";0,045;1;1;0,404;1;1;0,363;1;1;1
"relais";0,045;1;1;0,016;1;1;1;1;1;1
"refus";1;1;1;0,016;1;0,271;1;1;1;1
"refroidir";1;1;1;0,404;0,002;0,271;1;1;1;1
"reflex";0;1;1;1;1;1;0,363;1;1;1
"refermer";1;1;1;0,404;1;0,271;0,363;1;1;1
"redouter";1;1;1;0,404;1;1;1;1;0,538;0,575
"redoubler";1;0,001;1;1;1;0,271;0,363;1;1;1
"redford";1;1;1;1;1;1;1;1;0;1
"recrés";1;1;1;0,016;1;1;1;1;1;0,575
"recréation";1;0,001;1;1;1;1;1;1;0,538;0,575
"rebaptiser";0,045;1;0,002;0,404;1;1;1;1;1;1
"reaction";1;1;1;1;1;0,271;0,011;1;1;1
"rde";1;1;1;0,404;1;0,271;0,363;1;1;1
"raz";0,045;1;1;0,016;1;1;1;1;1;1
"rayonner";1;1;1;0,016;1;0,271;1;1;1;1
"ravaler";0;1;1;1;1;1;0,363;1;1;1
"rassemblement";1;0,001;1;1;1;1;1;1;0,038;1
"rasoir";1;1;1;0,016;0,002;1;1;1;1;1
"rareté";1;1;1;1;1;0,271;1;0,002;1;0,575
"rapé";1;1;1;1;1;1;1;1;0,038;0,575
"rapprochement";1;1;1;0,016;1;1;0,363;1;1;1
"rappele";1;1;0,002;1;0,002;1;0,363;1;1;1
"raoul";1;1;1;1;1;0,271;0,363;1;1;0,575
"rangée";1;1;1;0;1;1;1;1;1;1
"ralenti";1;1;1;0;1;1;1;1;1;1
"rafale";1;1;1;1;1;0,271;1;0,002;0,538;1
"radin";0,045;0,001;1;0,404;1;1;1;1;1;1
"raccrocher";1;1;1;0,404;0,002;0,271;1;1;1;1
"rabattre";1;1;1;1;1;1;0,363;1;1;0,046
"rabais";0,045;1;1;0,404;1;0,271;1;1;1;1
"quota";0,045;1;1;0,404;1;1;1;1;0,538;1
"quizz";1;1;1;1;1;1;1;1;1;0,001
"quiz";1;1;1;0,404;1;1;0,363;1;1;0,575
"quils";1;1;0,002;1;1;0,004;1;1;1;1
"quelqun";1;1;1;1;0,002;0,271;0,363;1;1;1
"quebecois";1;1;1;1;1;1;0,363;1;0,038;1
"qualitatif";1;1;1;1;0,002;0,271;0,363;1;1;1
"qua";1;1;1;0,404;1;1;0,363;1;1;0,575
"pû";0,045;1;1;0,404;1;1;1;0,002;1;1
"pétasse";1;1;1;1;0,002;1;0,011;1;1;1
"pérou";1;1;1;1;0,002;0,271;1;1;1;0,575
"péril";1;1;1;0,404;1;0,004;1;1;1;1
"pédagogue";1;1;1;1;1;1;0,011;1;1;0,575
"pzs";1;1;1;0,404;1;1;0,363;1;0,538;1
"punissable";1;1;1;1;1;0;1;1;1;1
"puiser";1;1;1;0,404;1;1;0,363;1;0,538;1
"puceau";1;1;1;1;1;1;0,363;0,002;1;0,575
"ptdrrrrr";1;1;1;0,016;1;1;1;1;0,538;1
"psychiatrique";1;1;1;0,404;1;0,271;0,363;1;1;1
"psq";1;1;1;0,404;1;1;1;1;0,038;1
"psk";0,045;1;1;0,404;1;1;1;1;0,538;1
"prétendument";1;1;1;0,404;1;1;0,011;1;1;1
"présumer";0,045;0,001;1;1;1;1;1;1;0,538;1
"préservatif";1;1;1;0,404;1;1;0,011;1;1;1
"prédécesseur";1;1;1;0,404;1;0,004;1;1;1;1
"prédiction";1;1;1;0,404;0,002;1;0,363;1;1;1
"précieusement";1;1;1;0,404;1;1;0,363;1;1;0,575
"prussien";1;1;1;1;1;1;0,011;1;0,538;1
"prudent";1;1;1;0,404;1;0,271;1;1;1;0,575
"prude";1;1;1;1;1;1;0;1;1;1
"protecteur";1;0,001;1;1;1;0,271;0,363;1;1;1
"prosélytisme";1;1;1;1;0,002;0,271;0,363;1;1;1
"proprio";1;1;1;0,404;0,002;1;1;0,002;1;1
"propager";1;1;0,002;1;1;0,271;0,363;1;1;1
"prononciation";1;1;1;1;1;1;1;0,002;0,038;1
"promesse";1;1;1;0,404;1;0,271;1;1;0,538;1
"promeneur";1;1;1;0,404;1;1;1;0,002;0,538;1
"profiler";1;0,001;1;1;0,002;0,271;1;1;1;1
"privilégier";0,045;1;1;1;0,002;0,271;1;1;1;1
"prisonnier";0,045;0,001;1;1;1;1;1;1;1;0,575
"primitif";1;1;1;1;0,002;0,271;1;1;0,538;1
"pratt";1;1;1;0;1;1;1;1;1;1
"pratiquant";0,045;1;1;0,404;1;1;1;1;1;0,575
"pragmatisme";1;1;1;1;1;0,271;0,363;1;1;0,575
"poème";1;1;1;1;1;0,271;0,363;1;0,538;1
"poutre";1;1;1;0,404;1;1;0,363;1;0,538;1
"pourvoir";1;1;1;0,404;1;1;0,363;1;1;0,575
"poursuivre";1;0,001;1;0,404;1;0,271;1;1;1;1
"poursuite";1;1;1;0,016;1;0,271;1;1;1;1
"poumon";1;1;1;0,016;1;1;0,363;1;1;1
"pouffer";1;1;1;1;1;0,271;0,363;1;0,538;1
"poterie";1;1;1;0,016;0,002;1;1;1;1;1
"posture";1;1;1;0,404;1;1;0,011;1;1;1
"postier";0;1;1;1;1;1;0,363;1;1;1
"positionner";0,045;1;0,002;1;1;1;0,363;1;1;1
"porcherie";1;1;1;1;1;0,004;1;1;0,538;1
"populariser";1;1;1;0,404;0,002;1;0,363;1;1;1
"pop";0,045;1;1;1;1;1;1;1;0,538;0,575
"politicard";1;1;1;1;1;0,271;0,011;1;1;1
"poliment";1;1;1;0,404;1;0,271;0,363;1;1;1
"pole";1;1;1;0;1;1;1;1;1;1
"poivre";1;1;1;0,404;1;1;0,363;1;0,538;1
"poignet";1;1;0,002;1;1;0,271;0,363;1;1;1
"poignarder";0,045;1;0,002;1;1;1;0,363;1;1;1
"poid";1;1;1;0,016;1;0,271;1;1;1;1
"pn";1;1;1;0,404;1;0,271;0,363;1;1;1
"pmu";1;1;1;0,016;1;1;0,363;1;1;1
"pléthore";1;1;1;0,404;1;0,271;0,363;1;1;1
"pluriel";1;1;1;1;0,002;0,271;0,363;1;1;1
"plongeon";1;1;1;1;1;0,271;1;1;0,038;1
"pli";1;1;1;1;1;0,004;0,363;1;1;1
"pleureur";1;1;1;1;1;1;0,011;1;0,538;1
"pleinement";1;1;1;1;1;0;1;1;1;1
"play_boy";1;1;1;0,404;1;1;1;1;0,038;1
"platistes";0,045;1;1;1;0,002;0,271;1;1;1;1
"plateformes";0,045;1;1;0,404;1;1;1;1;1;0,575
"planétaire";1;1;1;0,404;1;0,271;1;1;0,538;1
"planifier";1;1;1;0;1;1;1;1;1;1
"planification";0,045;1;1;1;1;0,271;0,363;1;1;1
"plaisanterie";1;0,001;1;0,404;1;1;0,363;1;1;1
"plainpalais";1;1;1;1;0,002;1;1;1;0,038;1
"plaine";0,045;0,001;1;1;0,002;1;1;1;1;1
"piètre";1;1;1;0,016;1;1;0,363;1;1;1
"piur";1;1;1;1;0;1;1;0,002;1;1
"pipette";1;1;1;1;1;1;1;1;0;1
"pinard";1;1;1;1;0,002;1;1;1;0,538;0,575
"pin";1;1;1;1;1;0,271;1;1;0,038;1
"pierrot";1;1;1;1;1;1;0,363;1;0,538;0,575
"pie";0;1;1;1;1;1;1;1;0,538;1
"pichet";1;0,001;1;1;1;0,271;1;1;1;0,575
"philo";0,045;1;1;1;1;1;0,011;1;1;1
"petiot";1;1;1;1;1;0,004;0,363;1;1;1
"persévérance";1;1;1;0,016;0,002;1;1;1;1;1
"perroquet";1;1;1;1;1;0,004;0,363;1;1;1
"perplexe";1;0,001;1;1;1;1;0,011;1;1;1
"pero";1;1;1;1;1;1;1;1;1;0,001
"pernoud";1;1;1;1;1;0,004;1;1;1;0,575
"permissif";1;1;1;0,404;0,002;1;0,363;1;1;1
"perche";1;1;1;1;1;0,271;1;1;0,038;1
"pendre";1;1;1;0,404;1;0,271;0,363;1;1;1
"pelle";1;1;1;0,404;1;1;1;1;0,038;1
"peintre";1;1;1;0,404;1;0,271;0,363;1;1;1
"pavé";1;1;0,002;0,404;1;1;0,363;1;1;1
"pav";1;1;1;0,404;1;1;0,363;1;1;0,575
"patinoire";1;1;1;1;1;1;1;1;0,038;0,575
"pathogènes";0;1;1;1;1;1;1;1;1;1
"paternel";1;1;1;1;1;0,004;1;1;0,538;1
"passeport";1;1;1;0,404;0,002;0,271;1;1;1;1
"party";0,045;1;1;0,404;1;0,271;1;1;1;1
"partisan";1;1;0,002;1;1;0,271;0,363;1;1;1
