"";"Valeurs propres";"Pourcentages";"Pourcentage cumules"
"facteur 1";0,376412086094266;20,2486124668882;20,2486124668882
"facteur 2";0,339574821285234;18,2669983609282;38,5156108278164
"facteur 3";0,278323899216749;14,972082416349;53,4876932441654
"facteur 4";0,243156737615036;13,0803094017726;66,5680026459381
"facteur 5";0,223306767566148;12,012505349119;78,580507995057
"facteur 6";0,21924206892829;11,7938500228071;90,3743580178642
"facteur 7";0,178936111519601;9,62564198213584;100
