emji_visage_riant_aux_larmes;520;122;55;32;198;274;3098;384
emji_coeur_rouge;1457;4;31;4;26;10;35;69
voir;211;47;112;26;331;78;324;796
emji_visage_souriant_avec_yeux_en_forme_de_coeur;1229;8;9;0;12;10;42;52
époque;536;10;37;21;203;57;279;519
aller;85;50;103;23;210;53;341;717
beau;1012;5;30;2;73;19;70;208
aimer;461;12;83;9;106;41;189;251
emji_applaudissements;615;9;10;1;20;3;30;58
suisse;131;27;14;20;104;654;99;152
femme;167;17;14;7;124;2;65;759
emji_se_rouler_par_terre_de_rire;61;27;4;5;31;30;527;42
parler;114;14;40;7;341;98;270;233
enfant;155;6;15;7;129;14;60;634
homme;177;6;35;5;120;10;36;611
souvenir;734;1;11;3;21;18;90;121
vie;255;15;41;8;79;8;39;565
petit;218;39;81;9;89;32;206;280
gens;97;31;60;19;204;16;68;483
année;200;15;37;18;121;26;296;243
temps;129;9;30;17;72;20;97;477
penser;52;17;47;10;145;22;198;352
monde;83;13;35;6;187;19;52;452
tellement;460;16;25;5;52;21;76;175
emji_visage_qui_pleure;155;5;28;7;34;6;31;371
chose;63;15;32;14;185;19;78;378
comprendre;106;16;36;12;281;18;87;235
vrai;186;12;36;13;92;34;102;286
emji_visage_souriant_avec_une_goutte_de_sueur;74;26;18;7;22;30;444;52
passer;87;12;27;26;79;22;111;354
grand;195;13;24;10;56;34;104;276
français;57;62;3;5;134;136;126;112
prendre;47;51;50;18;76;17;120;323
connaître;65;25;20;13;123;33;132;230
jour;74;29;47;6;36;10;63;392
vraiment;125;14;27;11;100;27;77;279
changer;55;7;19;11;96;23;99;342
vivre;102;13;29;7;50;30;33;354
trouver;65;28;37;9;124;20;72;261
jeune;91;4;5;8;103;16;70;302
emji_visage_faisant_un_clin_d_oeil;77;16;14;4;76;49;242;104
venir;36;28;52;11;95;48;154;174
mettre;36;17;35;28;100;12;101;247
adorer;365;10;24;1;26;19;60;55
emji_feu;346;3;5;0;8;3;20;44
donner;60;4;81;10;86;16;41;216
vidéo;80;3;11;2;139;25;143;118
emji_mains_en_prière;337;1;7;1;13;1;22;39
france;10;58;26;7;67;80;103;129
magnifique;462;0;5;1;7;6;11;21
emji_visage_souriant_avec_coeurs;341;1;11;2;6;1;15;17
animal;53;0;324;1;16;0;4;45
jouer;261;2;7;3;25;5;59;96
rester;43;11;40;7;67;21;62;209
raison;169;2;39;8;99;7;44;97
exister;38;17;40;6;95;9;45;204
devenir;59;3;36;6;42;17;41;252
fois;40;45;22;15;67;15;90;146
seul;43;9;51;6;121;11;52;148
commentaire;32;1;15;1;253;12;66;59
demander;17;10;14;18;78;4;64;204
question;16;8;11;4;295;12;25;47
mot;37;23;0;3;164;46;76;40
appeler;23;22;12;4;37;19;220;57
accent;70;5;0;0;5;269;14;7
dieu;78;4;7;1;202;4;31;55
école;71;12;3;3;16;13;30;227
chat;60;5;224;0;14;3;24;23
regarder;53;1;13;1;65;12;110;131
sentir;42;8;13;7;129;6;54;123
humain;50;1;119;4;65;4;5;112
utiliser;2;97;19;7;89;42;40;58
apprendre;28;4;12;3;56;6;32;193
emji_mains_levées;237;3;2;3;17;7;24;40
meilleur;201;4;16;3;28;7;32;59
bidet;9;298;0;1;4;1;6;13
vieux;48;4;11;4;25;12;168;75
fille;70;3;2;1;3;5;75;183
arriver;25;8;13;8;43;12;68;173
entendre;60;6;8;1;55;22;120;79
nom;15;4;2;2;93;15;99;84
manger;19;8;156;2;6;4;88;40
dernier;114;3;10;5;42;12;59;87
premier;35;2;15;5;61;16;106;78
parent;19;11;5;1;22;7;39;211
ca;30;9;24;2;37;12;49;147
emji_visage_souriant_avec_yeux_rieurs;181;7;8;4;23;20;36;46
coup;17;5;19;9;42;13;124;92
jeu;172;2;4;2;22;3;30;69
emji_visage_avec_bouche_ouverte;34;7;12;4;22;7;87;105
tête;19;2;4;2;23;2;204;51
reportage;201;7;3;2;26;14;24;32
pays;37;13;6;8;77;38;25;94
cas;10;7;13;6;74;11;40;141
respect;76;0;8;5;38;2;8;163
problème;8;5;28;5;103;4;16;114
archive;175;1;3;1;23;24;38;30
moment;87;3;6;2;27;11;34;125
heureux;100;2;18;4;24;1;25;116
arrêter;9;3;19;11;48;10;30;159
manquer;64;11;14;1;47;10;21;120
malheureusement;31;2;30;2;35;6;9;166
pauvre;17;1;38;9;18;5;43;148
super;101;13;13;8;25;4;51;57
niveau;15;2;6;6;36;4;15;178
fin;44;3;8;1;54;1;105;60
accord;36;6;11;5;57;7;18;68
pareil;24;7;17;5;31;6;111;74
emji_visage_qui_pleure_à_chaudes_larmes;21;3;7;2;6;4;126;23
père;42;1;4;2;19;20;90;84
besoin;15;19;47;7;48;3;13;107
génération;35;1;6;1;52;5;25;135
laisser;18;4;33;9;45;5;16;131
renard;38;0;210;0;0;1;6;1
plutôt;4;6;20;5;64;17;59;84
sûr;17;3;14;5;60;6;41;111
classe;41;0;0;2;26;6;39;121
blanc;8;0;6;0;48;5;136;29
heure;51;1;8;5;19;6;31;112
etc;10;8;34;18;47;7;24;84
emji_visage_avec_des_étoiles_à_la_place_des_yeux;193;0;1;0;3;0;5;6
maison;25;36;18;3;13;3;45;93
incroyable;133;5;3;1;23;8;22;54
hiver;175;0;8;1;5;3;19;27
emji_visage_en_pleine_réflexion;10;3;15;6;104;9;43;22
oublier;30;9;5;4;36;10;70;81
rendre;17;0;35;5;40;6;19;116
coeur;131;0;14;2;18;8;8;49
âge;41;0;3;1;57;3;21;115
mère;40;5;12;0;16;8;48;108
emji_pouce_vers_le_haut;140;2;6;0;9;7;25;23
part;17;7;11;2;60;15;41;90
genre;18;2;6;5;44;1;51;109
emji_visage_souriant_aux_yeux_rieurs;25;4;3;3;12;21;133;26
travailler;21;2;6;7;10;9;26;151
laver;1;202;1;0;4;1;3;16
air;33;4;13;7;14;2;62;103
plaisir;103;1;21;0;25;4;20;64
écouter;70;0;0;0;94;9;23;34
perdre;26;1;13;4;28;13;43;104
simple;73;5;8;5;27;4;9;99
travail;27;9;5;11;24;6;9;131
touchant;217;0;0;0;2;0;1;14
triste;42;1;7;1;21;3;10;146
genève;15;3;1;0;5;133;39;22
génial;165;6;2;1;8;2;19;25
droit;10;2;9;7;37;2;15;134
ami;44;3;13;2;32;7;17;96
sortir;11;10;8;1;31;8;59;92
gros;14;13;9;7;37;4;72;56
famille;27;4;15;0;14;11;30;115
histoire;35;5;8;0;88;14;20;42
rire;51;4;2;1;16;4;118;17
rappeler;85;2;4;1;20;8;50;46
partie;25;28;17;2;35;14;25;67
côté;17;16;14;4;21;18;59;72
revenir;20;8;9;6;34;7;33;86
nourrir;11;1;171;0;4;0;2;18
importer;8;1;21;6;33;6;18;119
réponse;31;1;1;1;109;5;20;38
retrouver;78;1;14;2;21;8;35;57
emji_visage_roulant_des_yeux;5;2;4;10;55;4;56;55
amour;95;4;19;0;20;2;8;58
heureusement;9;10;12;3;4;11;41;126
emji_drapeau_suisse;118;0;1;1;10;15;13;12
répondre;12;1;5;1;117;6;17;40
espérer;65;4;8;2;25;4;28;76
écrire;12;1;1;2;118;8;27;32
toilette;0;179;1;2;2;3;1;9
lire;7;3;0;3;130;7;18;34
fou;34;4;6;2;35;5;69;50
ancien;48;3;5;5;31;12;27;78
préférer;41;8;20;3;17;4;25;88
payer;5;0;11;56;20;5;24;74
garçon;80;1;2;0;14;2;23;77
journée;45;12;4;5;24;2;28;74
cher;20;2;24;30;24;5;31;52
place;15;11;10;1;21;7;19;118
naître;29;8;4;0;15;18;68;58
mignon;146;0;16;2;11;0;6;18
pire;10;3;16;9;8;8;33;100
mec;10;0;1;5;14;3;129;33
poser;2;6;11;1;136;5;9;21
truc;10;10;9;10;42;7;67;43
finir;21;1;21;4;17;4;28;94
eau;8;61;20;3;20;5;30;39
idée;20;2;10;1;31;6;36;88
garder;28;3;24;3;15;8;29;81
façon;29;3;4;2;64;6;22;60
élastique;154;0;2;0;2;0;5;21
mort;8;1;22;5;75;2;24;43
nature;52;0;55;0;20;0;1;53
début;17;3;5;2;22;4;99;34
enfance;133;3;0;2;5;4;8;28
partir;12;5;6;1;37;1;49;72
compte;14;0;9;2;59;4;13;77
société;18;0;9;1;36;2;1;115
mdr;6;10;3;2;9;11;121;20
attendre;6;3;14;4;22;3;42;86
noir;9;0;3;0;52;3;83;18
exactement;17;1;6;3;62;8;31;54
servir;6;53;12;5;24;4;27;39
acheter;12;9;53;6;12;3;34;46
mauvais;10;2;15;3;43;2;12;84
dimanche;33;0;3;0;10;0;63;47
bonheur;124;1;3;1;17;1;4;24
valoir;20;3;15;1;5;42;59;27
exprimer;34;0;0;0;109;2;3;21
mode;9;9;9;4;25;1;61;49
propre;8;45;4;2;32;10;18;50
exemple;26;8;13;2;34;10;12;69
cours;21;1;2;2;13;4;32;87
sembler;10;3;11;6;56;15;19;50
rts;55;0;1;2;8;59;19;24
emji_visage_retenant_ses_larmes;126;1;1;1;2;0;5;9
voiture;14;1;7;5;12;7;29;85
merveilleux;150;0;0;1;3;1;4;9
chercher;10;1;12;2;64;3;19;54
joli;111;2;0;1;10;8;17;17
oeil;51;1;5;1;24;4;15;63
normal;6;3;9;3;30;5;12;91
pied;5;48;3;1;9;2;33;48
simplement;21;4;10;2;48;5;11;60
recevoir;20;1;2;4;6;3;21;99
couper;12;4;13;0;12;9;62;45
pratique;6;78;7;3;19;4;13;25
noël;36;0;3;1;6;12;27;59
journaliste;25;1;1;0;42;4;27;47
ville;8;1;24;0;6;29;23;57
partager;98;0;3;0;14;4;6;28
cause;2;1;26;6;25;4;16;69
permettre;12;9;12;2;24;1;10;80
sujet;4;2;11;0;95;5;11;23
éducation;7;1;3;1;13;1;9;110
georges;33;0;0;0;4;1;10;89
foutre;8;0;8;5;7;5;52;61
essayer;5;3;7;6;50;1;14;63
seulement;17;6;7;1;23;10;9;69
intéressant;53;2;1;3;29;6;12;43
gentil;45;0;21;2;12;3;11;49
battre;2;2;10;1;10;6;32;77
adorable;99;0;22;1;5;0;4;15
élève;8;0;1;1;10;0;5;101
imaginer;7;6;5;0;15;6;32;78
gamin;20;1;2;1;12;5;27;75
continuer;22;1;12;3;22;2;17;67
commencer;8;1;4;6;46;3;27;49
terre;10;0;23;1;46;0;10;51
naturel;58;0;18;1;25;3;5;31
main;11;30;9;3;13;3;25;47
lieu;3;6;12;5;29;4;18;66
faux;5;0;10;2;97;4;14;14
tuer;4;0;70;1;12;4;15;36
chance;56;1;6;1;5;4;9;59
tomber;16;1;10;6;18;5;21;66
peur;10;0;15;1;19;0;15;79
beauté;94;0;3;0;10;4;4;28
raciste;0;0;0;1;102;3;18;4
rapport;5;4;5;6;60;7;12;40
italien;12;32;1;0;14;24;26;18
guerre;4;1;1;2;43;8;8;59
envie;15;3;6;2;7;2;19;83
créer;13;1;19;2;60;3;15;22
reconnaître;24;0;3;1;14;30;30;35
prof;4;1;2;1;7;1;35;78
jeunesse;64;0;3;0;12;4;15;39
image;38;0;1;2;30;0;15;51
actuel;6;2;1;2;32;5;10;78
métier;11;0;2;28;22;0;5;59
froid;59;3;5;2;7;4;34;19
montrer;14;1;1;3;39;2;12;63
drôle;10;2;3;2;13;5;80;21
franc;4;5;2;1;9;82;11;5
excellent;56;4;3;1;14;4;37;18
argent;10;2;10;11;11;2;14;72
social;9;0;2;2;27;0;2;90
haut;12;1;0;3;20;26;32;34
voix;90;1;4;1;11;2;15;9
revoir;73;0;1;7;8;2;18;24
possible;7;3;5;2;39;6;16;49
gars;8;4;4;5;16;4;63;26
effectivement;7;1;4;3;21;6;26;65
langue;10;3;2;0;24;35;14;26
emji_visage_envoyant_un_bisou;46;1;2;2;14;4;21;16
porter;6;2;3;0;8;1;31;72
faute;0;1;4;2;34;0;4;75
âme;92;0;1;0;14;0;6;15
témoignage;111;1;0;0;8;0;0;10
rue;10;1;18;0;4;8;33;50
date;13;1;7;3;47;6;42;12
lol;11;3;6;2;11;12;53;29
interdire;3;1;33;6;19;1;10;51
absolument;19;1;6;2;58;1;10;29
évoluer;3;2;9;2;27;0;4;78
etait;22;4;2;1;8;4;17;63
top;61;8;1;2;4;4;22;18
ouvrir;5;3;6;4;20;5;23;58
prix;7;1;14;16;16;5;22;31
contraire;9;1;8;2;52;4;13;35
sauvage;4;0;111;0;1;0;3;2
nouveau;12;3;5;2;24;3;13;60
moyen;6;8;5;0;31;1;21;52
mois;6;4;3;5;4;2;39;56
emji_étincelles;85;1;1;0;8;0;5;5
adulte;10;2;0;1;14;0;6;88
neige;48;2;4;0;7;5;32;20
emji_visage_souriant;53;6;1;0;7;5;19;26
soir;9;5;26;1;7;0;47;26
également;22;5;4;4;13;6;11;51
emji_coeur_cartes;84;0;4;1;0;1;1;3
manière;14;2;6;1;48;1;2;46
long;13;1;9;2;18;2;22;52
copain;45;1;3;1;9;5;22;26
bonjour;24;6;2;5;30;20;9;23
suite;10;3;4;4;18;0;27;52
maman;33;1;2;2;2;1;15;59
lausanne;21;2;5;1;7;45;15;16
honte;7;0;3;8;13;2;8;73
esprit;11;0;4;1;23;2;6;66
client;1;0;3;57;4;0;34;12
cadeau;22;0;2;3;1;2;6;69
bas;16;5;9;2;11;2;20;49
sport;14;2;0;3;2;0;14;75
justement;5;2;8;3;48;0;13;35
expliquer;4;3;4;5;53;5;16;21
dur;9;1;7;1;7;2;11;74
paix;82;2;3;1;5;0;3;16
meme;6;9;3;3;16;7;27;43
complètement;7;3;8;1;36;2;13;42
chaud;25;3;3;0;11;2;61;8
avis;4;0;3;0;51;2;4;49
émission;36;0;3;0;16;8;20;26
wesh;5;0;0;0;75;2;16;3
vérité;11;2;1;2;63;1;9;25
voisin;11;2;46;1;4;5;21;24
réseau;10;0;3;0;21;0;7;71
fond;8;2;3;5;27;1;36;26
différence;8;3;7;9;35;5;1;46
difficile;8;3;2;5;7;2;6;79
caissier;0;0;1;93;1;0;7;7
état;6;1;12;7;38;3;8;38
simplicité;96;0;0;0;5;0;2;10
semaine;13;0;7;4;7;1;25;54
respecter;10;0;15;0;12;0;6;63
