être;3314;625;1033;403;2881;893;3202;5437
de;2255;419;801;349;2247;599;2364;4314
avoir;1887;421;646;257;1909;482;2345;4118
la;1696;366;561;257;1756;496;1996;3177
et;1763;343;670;251;1694;418;1427;3317
les;1221;398;846;239;1379;364;1584;3199
user_utilisateurice;1324;307;473;167;1869;703;2681;2680
le;1277;436;487;214;1552;426;1851;2760
c;1469;395;480;183;1387;499;1685;2560
pas;680;283;590;187;1557;347;1413;2694
à;1113;213;414;178;1115;309;1304;2444
l;1190;221;380;150;1220;364;1061;2196
en;787;344;413;166;1066;486;1347;2114
ne;536;216;514;148;1337;206;832;2413
que;832;156;403;163;1222;230;948;2228
des;701;158;560;183;963;256;908;2036
je;944;178;261;100;911;258;1220;1736
un;834;254;365;129;970;254;1025;1825
on;603;216;308;98;748;245;1000;1589
il;737;187;322;122;875;214;892;1707
d;710;155;272;115;951;155;620;1700
pour;743;226;374;144;790;167;705;1641
une;786;219;247;108;767;158;773;1480
j;1188;123;179;68;461;180;981;1152
qui;447;108;330;94;897;159;733;1558
faire;548;134;284;135;653;125;789;1589
ça;584;140;249;86;661;203;961;1391
ce;776;83;258;81;838;126;574;1385
mais;438;117;237;74;639;147;701;1282
dans;436;171;210;65;546;169;632;1253
qu;442;102;254;76;632;131;500;1215
du;414;102;262;76;563;198;609;958
plus;437;99;242;94;492;126;458;1156
vous;436;90;144;36;534;112;374;755
bien;540;67;163;36;444;108;434;973
dire;262;114;93;48;551;182;556;786
avec;494;96;170;75;347;85;530;806
y;344;128;138;64;387;114;482;881
tout;384;58;152;63;439;87;371;952
ils;299;57;242;49;310;96;384;760
au;305;129;141;54;326;104;464;717
elle;487;28;135;49;267;69;324;543
comme;357;51;144;48;388;90;358;734
si;278;56;137;49;406;60;287;741
se;174;192;153;43;325;53;256;794
tu;122;49;58;33;404;49;378;533
même;210;56;113;41;360;91;363;744
cette;620;20;103;23;309;59;259;581
sur;176;42;95;43;388;80;351;648
pouvoir;204;50;137;31;375;56;260;614
nous;281;44;84;30;219;62;224;594
aussi;310;78;81;35;239;85;313;430
me;328;43;64;30;241;76;300;485
ou;111;79;111;49;301;74;259;550
s;179;51;85;19;330;45;295;557
moi;291;50;80;23;172;50;415;369
par;124;61;123;50;305;54;224;530
bon;363;28;87;21;207;56;249;462
quand;181;61;116;36;205;69;266;524
très;415;62;83;23;167;42;156;364
savoir;150;48;88;25;265;63;241;458
mon;349;37;68;24;156;42;274;387
aujourd_hui;143;15;56;29;221;34;190;597
oui;195;33;59;30;188;65;233;370
ces;341;14;70;24;173;42;129;420
non;80;38;73;27;256;74;220;366
merci;626;10;35;11;125;35;107;172
an;151;9;38;26;141;45;247;368
rien;114;16;61;44;201;28;180;415
son;195;19;67;33;190;35;156;351
toujours;205;41;46;20;156;47;190;333
encore;171;42;53;22;143;57;165;373
