"";"X";"V1"
"1";1;7
"2";2;5
"3";3;7
"4";4;7
"5";5;1
"6";6;7
"7";7;8
"8";8;1
"9";9;7
"10";10;1
"11";11;1
"12";12;7
"13";13;7
"14";14;7
"15";15;7
"16";16;8
"17";17;8
"18";18;8
"19";19;1
"20";20;8
"21";21;5
"22";22;8
"23";23;8
"24";24;1
"25";25;7
"26";26;7
"27";27;8
"28";28;1
"29";29;1
"30";30;6
"31";31;7
"32";32;7
"33";33;8
"34";34;6
"35";35;7
"36";36;1
"37";37;1
"38";38;7
"39";39;7
"40";40;6
"41";41;6
"42";42;8
"43";43;4
"44";44;3
"45";45;7
"46";46;1
"47";47;6
"48";48;0
"49";49;5
"50";50;1
"51";51;7
"52";52;6
"53";53;5
"54";54;6
"55";55;1
"56";56;1
"57";57;6
"58";58;8
"59";59;8
"60";60;6
"61";61;8
"62";62;1
"63";63;8
"64";64;5
"65";65;5
"66";66;5
"67";67;8
"68";68;0
"69";69;7
"70";70;1
"71";71;7
"72";72;7
"73";73;1
"74";74;8
"75";75;7
"76";76;7
"77";77;7
"78";78;1
"79";79;8
"80";80;5
"81";81;1
"82";82;5
"83";83;7
"84";84;1
"85";85;8
"86";86;8
"87";87;7
"88";88;1
"89";89;1
"90";90;1
"91";91;1
"92";92;0
"93";93;0
"94";94;6
"95";95;0
"96";96;0
"97";97;5
"98";98;1
"99";99;7
"100";100;7
"101";101;7
"102";102;7
"103";103;7
"104";104;7
"105";105;7
"106";106;0
"107";107;8
"108";108;8
"109";109;5
"110";110;7
"111";111;1
"112";112;8
"113";113;7
"114";114;8
"115";115;5
"116";116;5
"117";117;1
"118";118;5
"119";119;1
"120";120;1
"121";121;8
"122";122;7
"123";123;8
"124";124;1
"125";125;5
"126";126;1
"127";127;6
"128";128;1
"129";129;1
"130";130;6
"131";131;5
"132";132;8
"133";133;1
"134";134;1
"135";135;1
"136";136;1
"137";137;1
"138";138;1
"139";139;8
"140";140;1
"141";141;0
"142";142;2
"143";143;7
"144";144;2
"145";145;7
"146";146;7
"147";147;7
"148";148;2
"149";149;3
"150";150;1
"151";151;1
"152";152;1
"153";153;1
"154";154;7
"155";155;8
"156";156;2
"157";157;8
"158";158;1
"159";159;1
"160";160;7
"161";161;6
"162";162;7
"163";163;8
"164";164;6
"165";165;5
"166";166;0
"167";167;1
"168";168;1
"169";169;1
"170";170;1
"171";171;5
"172";172;8
"173";173;1
"174";174;1
"175";175;1
"176";176;7
"177";177;1
"178";178;1
"179";179;5
"180";180;7
"181";181;8
"182";182;1
"183";183;1
"184";184;8
"185";185;5
"186";186;7
"187";187;1
"188";188;1
"189";189;7
"190";190;1
"191";191;1
"192";192;7
"193";193;7
"194";194;0
"195";195;6
"196";196;7
"197";197;5
"198";198;7
"199";199;7
"200";200;8
"201";201;7
"202";202;1
"203";203;1
"204";204;8
"205";205;8
"206";206;1
"207";207;8
"208";208;3
"209";209;8
"210";210;3
"211";211;3
"212";212;8
"213";213;3
"214";214;8
"215";215;7
"216";216;1
"217";217;7
"218";218;0
"219";219;1
"220";220;7
"221";221;7
"222";222;0
"223";223;8
"224";224;6
"225";225;0
"226";226;1
"227";227;1
"228";228;5
"229";229;1
"230";230;5
"231";231;1
"232";232;1
"233";233;1
"234";234;1
"235";235;7
"236";236;5
"237";237;5
"238";238;5
"239";239;0
"240";240;1
"241";241;8
"242";242;1
"243";243;1
"244";244;1
"245";245;0
"246";246;7
"247";247;7
"248";248;5
"249";249;5
"250";250;7
"251";251;8
"252";252;8
"253";253;5
"254";254;5
"255";255;5
"256";256;5
"257";257;5
"258";258;7
"259";259;7
"260";260;6
"261";261;7
"262";262;5
"263";263;7
"264";264;1
"265";265;1
"266";266;1
"267";267;5
"268";268;8
"269";269;1
"270";270;1
"271";271;1
"272";272;1
"273";273;7
"274";274;1
"275";275;5
"276";276;5
"277";277;5
"278";278;8
"279";279;1
"280";280;1
"281";281;1
"282";282;1
"283";283;8
"284";284;1
"285";285;7
"286";286;5
"287";287;7
"288";288;8
"289";289;7
"290";290;1
"291";291;2
"292";292;7
"293";293;1
"294";294;7
"295";295;1
"296";296;5
"297";297;5
"298";298;2
"299";299;8
"300";300;7
"301";301;6
"302";302;8
"303";303;7
"304";304;0
"305";305;7
"306";306;1
"307";307;0
"308";308;4
"309";309;8
"310";310;1
"311";311;7
"312";312;1
"313";313;1
"314";314;1
"315";315;0
"316";316;1
"317";317;5
"318";318;8
"319";319;5
"320";320;8
"321";321;8
"322";322;8
"323";323;0
"324";324;8
"325";325;8
"326";326;8
"327";327;8
"328";328;7
"329";329;3
"330";330;7
"331";331;1
"332";332;1
"333";333;7
"334";334;7
"335";335;7
"336";336;1
"337";337;1
"338";338;1
"339";339;7
"340";340;7
"341";341;7
"342";342;1
"343";343;0
"344";344;8
"345";345;7
"346";346;1
"347";347;1
"348";348;7
"349";349;5
"350";350;5
"351";351;7
"352";352;7
"353";353;7
"354";354;0
"355";355;7
"356";356;0
"357";357;5
"358";358;0
"359";359;0
"360";360;7
"361";361;7
"362";362;7
"363";363;0
"364";364;7
"365";365;3
"366";366;8
"367";367;7
"368";368;7
"369";369;0
"370";370;7
"371";371;7
"372";372;8
"373";373;7
"374";374;0
"375";375;0
"376";376;0
"377";377;7
"378";378;7
"379";379;0
"380";380;7
"381";381;1
"382";382;0
"383";383;7
"384";384;0
"385";385;7
"386";386;5
"387";387;1
"388";388;5
"389";389;1
"390";390;1
"391";391;0
"392";392;0
"393";393;7
"394";394;0
"395";395;8
"396";396;1
"397";397;7
"398";398;0
"399";399;7
"400";400;7
"401";401;7
"402";402;8
"403";403;1
"404";404;0
"405";405;7
"406";406;7
"407";407;5
"408";408;1
"409";409;7
"410";410;7
"411";411;7
"412";412;7
"413";413;1
"414";414;7
"415";415;1
"416";416;7
"417";417;1
"418";418;7
"419";419;1
"420";420;5
"421";421;7
"422";422;1
"423";423;5
"424";424;5
"425";425;1
"426";426;1
"427";427;1
"428";428;8
"429";429;5
"430";430;1
"431";431;1
"432";432;8
"433";433;8
"434";434;7
"435";435;8
"436";436;1
"437";437;8
"438";438;5
"439";439;5
"440";440;8
"441";441;8
"442";442;7
"443";443;8
"444";444;8
"445";445;7
"446";446;8
"447";447;8
"448";448;0
"449";449;5
"450";450;5
"451";451;7
"452";452;8
"453";453;8
"454";454;8
"455";455;8
"456";456;0
"457";457;8
"458";458;0
"459";459;8
"460";460;5
"461";461;5
"462";462;0
"463";463;7
"464";464;8
"465";465;8
"466";466;0
"467";467;7
"468";468;8
"469";469;7
"470";470;1
"471";471;7
"472";472;8
"473";473;5
"474";474;8
"475";475;8
"476";476;8
"477";477;8
"478";478;8
"479";479;0
"480";480;7
"481";481;8
"482";482;8
"483";483;8
"484";484;8
"485";485;8
"486";486;8
"487";487;1
"488";488;1
"489";489;1
"490";490;1
"491";491;6
"492";492;6
"493";493;0
"494";494;1
"495";495;1
"496";496;2
"497";497;1
"498";498;1
"499";499;1
"500";500;1
"501";501;1
"502";502;1
"503";503;8
"504";504;0
"505";505;1
"506";506;7
"507";507;1
"508";508;7
"509";509;1
"510";510;6
"511";511;1
"512";512;7
"513";513;8
"514";514;7
"515";515;8
"516";516;8
"517";517;7
"518";518;8
"519";519;1
"520";520;8
"521";521;8
