aussi;2;0;0;0;1;1;0;1;1;3;1;2;1;0;2;0;0;0;1;4;2;2
alors;0;0;1;1;2;2;0;0;3;1;1;1;0;2;1;1;2;2;3;2;2;1
htag_suissitude;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;23
dire;1;0;2;1;1;2;0;1;2;0;1;0;0;2;1;1;0;1;2;5;0;0
ceux;0;1;1;1;0;0;1;0;4;0;1;2;1;1;2;0;1;1;1;1;1;0
pouvoir;0;2;1;0;3;0;0;1;0;2;1;3;2;0;0;1;2;0;2;2;0;0
entre;1;0;0;2;2;2;1;1;6;2;3;2;2;0;1;0;0;0;1;2;0;0
comme;1;2;0;2;1;6;2;0;3;2;0;1;0;0;3;0;1;1;0;2;1;2
savoir;0;0;0;1;2;2;1;0;2;0;1;0;1;1;1;0;1;0;1;4;2;1
lui;2;2;0;0;0;1;0;1;0;1;2;1;3;1;1;1;0;1;0;3;4;2
j;2;2;0;1;0;6;0;1;3;0;1;0;4;1;3;1;0;1;0;2;1;0
htag_60s;0;1;2;2;2;2;0;0;1;2;3;5;2;0;2;0;3;0;1;0;1;0
encore;0;2;1;0;2;2;0;0;1;0;2;2;0;1;2;0;2;3;1;1;3;1
avant;1;2;0;0;3;1;1;0;2;0;0;2;1;1;1;1;4;1;0;2;3;1
quelques;0;1;0;0;1;1;0;0;0;1;1;0;3;5;1;1;2;2;0;5;5;0
comment;0;1;0;0;4;1;1;0;2;0;1;2;3;2;2;0;1;2;0;1;0;0
très;1;0;0;0;2;2;0;0;3;0;1;1;1;1;4;0;0;0;0;3;0;2
htag_2000s;0;1;0;0;2;1;0;0;2;0;2;2;3;2;0;0;0;1;3;0;3;1
mieux;2;3;0;2;0;1;3;1;1;0;0;0;1;0;2;1;3;1;0;1;1;0
peu;1;0;2;2;1;3;0;0;1;1;2;1;1;0;3;1;1;0;0;0;3;4
htag_humour;0;0;0;2;1;1;0;0;0;1;1;1;2;1;0;0;2;1;0;1;2;2
aujourd_hui;1;1;1;0;0;0;0;1;0;1;3;0;1;0;0;0;2;3;0;1;2;4
80;2;0;1;0;1;1;1;1;0;1;0;1;1;1;2;1;0;6;1;3;0;0
leurs;2;0;1;0;1;3;0;1;2;1;1;0;0;0;1;1;0;1;2;3;0;0
deux;0;0;1;1;0;2;2;1;3;0;0;0;0;0;2;1;2;1;1;0;1;1
vouloir;1;1;2;0;3;2;0;0;2;2;2;0;2;0;1;0;0;0;1;3;0;0
trop;0;2;0;0;1;1;1;0;1;2;2;2;0;1;3;0;1;0;0;0;1;0
même;0;1;1;0;2;1;0;0;1;1;1;1;0;0;3;1;1;4;0;2;0;2
htag_vintage;2;3;1;0;3;0;1;1;0;2;1;0;0;1;3;0;2;0;0;1;2;0
htag_kids;0;2;0;0;5;1;0;0;0;2;3;0;2;0;1;0;0;1;1;3;1;0
nos;2;1;0;1;0;0;0;0;0;1;1;1;1;1;1;0;0;1;1;2;0;3
déjà;0;0;1;2;1;1;0;3;1;0;1;0;0;3;0;0;0;0;3;0;1;1
voici;0;1;0;0;2;2;0;1;0;1;0;0;2;3;1;2;4;2;0;0;0;1
vos;0;0;0;0;3;1;1;1;0;0;2;0;2;1;1;0;3;0;0;2;1;0
toute;1;0;0;0;0;1;1;2;1;1;2;1;0;2;2;1;1;1;1;2;1;1
tard;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;2;0;0;2;6
sous;2;1;1;1;0;4;1;0;1;1;0;0;0;0;2;1;3;4;0;0;0;1
htag_eighties;1;1;1;2;2;1;0;0;0;2;0;0;0;0;2;2;1;1;1;1;1;0
où;1;1;0;2;0;0;0;0;1;2;2;0;1;0;3;0;1;1;0;0;0;0
moi;0;0;1;1;1;5;0;0;0;0;2;0;2;0;0;0;0;1;1;1;3;0
htag_retro;1;1;1;2;2;0;1;0;0;2;1;1;0;1;1;0;2;0;0;0;3;0
htag_noel;0;1;0;1;0;1;0;0;0;0;0;0;8;2;1;0;2;0;0;0;0;2
contre;3;0;0;1;0;0;1;0;1;1;2;0;0;1;3;0;0;1;3;1;0;1
t;2;0;0;0;3;0;0;0;0;0;2;1;3;0;2;0;1;0;2;1;1;0
mon;2;1;0;0;1;1;0;0;0;0;0;0;1;1;2;1;0;4;0;1;1;0
moins;0;0;0;0;0;1;0;0;2;1;0;2;1;0;0;1;0;0;0;2;2;2
lors;0;0;2;2;0;0;0;2;0;0;1;0;0;0;0;0;2;1;0;0;1;0
30;0;1;1;0;0;2;0;0;1;0;2;1;0;0;3;0;0;1;1;0;1;5
tu;0;2;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;1;1;0
rien;0;0;0;0;1;1;1;2;0;1;1;0;0;0;4;1;1;0;0;0;3;1
pourquoi;0;0;2;1;2;2;0;0;2;2;0;0;0;0;0;0;2;0;1;2;0;1
monsieur;0;0;0;3;2;2;1;2;0;0;0;0;0;3;2;0;1;1;0;2;0;1
htag_look;0;1;0;0;1;0;1;0;1;2;1;0;0;0;4;2;1;1;1;1;1;1
htag_fashion;0;1;0;0;2;0;1;0;3;2;1;0;0;0;2;2;2;1;1;1;1;1
chez;0;0;0;0;4;1;0;0;2;1;0;0;0;2;2;0;0;1;0;1;0;1
htag_instafood;0;1;2;0;0;0;0;1;1;0;1;0;0;0;1;0;5;1;0;0;0;1
htag_geneve;0;1;0;3;0;1;0;1;0;0;1;1;0;1;0;0;2;2;0;2;1;0
devoir;0;1;1;0;0;0;0;0;1;1;2;1;1;0;0;0;0;0;1;3;0;1
certains;0;0;0;0;2;0;0;0;2;0;1;0;0;0;2;1;1;2;0;3;1;0
htag_valais;0;0;2;3;0;0;0;2;1;1;1;1;0;1;2;1;0;1;0;0;0;0
htag_ski;2;0;0;1;0;1;0;1;1;1;0;0;0;0;3;5;1;0;0;0;0;1
htag_lausanne;2;0;0;0;0;1;0;0;3;0;3;5;0;0;0;0;2;0;0;1;0;0
htag_amour;0;2;0;0;1;8;0;0;1;1;0;0;1;0;1;0;1;0;1;0;0;0
grâce;0;0;0;0;0;1;0;0;0;0;1;1;0;1;3;0;1;0;0;0;3;1
40;0;0;2;1;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;1;2;3
quel;0;0;1;0;2;2;0;0;4;0;0;1;1;0;0;0;0;1;0;0;0;1
madame;0;1;0;0;0;2;2;1;0;2;0;1;1;0;2;0;0;0;0;1;3;1
jamais;0;0;1;1;0;0;0;0;0;0;0;0;1;0;2;0;1;2;0;4;1;0
htag_vacances;0;2;0;0;6;1;0;1;0;1;0;0;0;0;2;0;2;1;0;0;0;1
htag_love;0;0;0;0;1;7;1;0;1;0;0;0;1;0;0;0;1;0;1;2;0;0
htag_football;0;0;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1
24;1;0;1;1;0;1;0;3;0;0;0;1;0;0;0;0;0;0;0;0;1;4
1970;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;3;2;1
personne;0;0;0;1;1;1;1;0;1;0;0;1;1;1;0;0;2;2;0;0;0;1
htag_microtrottoir;0;0;1;0;0;1;1;0;1;0;0;1;2;0;1;0;0;1;2;1;1;0
htag_hiver;0;1;0;0;2;3;0;0;1;1;3;0;0;0;0;1;1;0;0;1;0;1
2;0;0;2;0;1;0;0;0;0;0;0;2;0;0;1;0;1;0;0;2;1;0
1990;0;1;0;0;2;0;0;0;2;0;3;0;0;0;1;0;0;4;0;1;0;1
htag_switzerland;1;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;1;2;1;0;0;0
htag_neige;2;1;0;0;1;0;0;0;1;1;2;0;1;0;1;3;0;0;0;0;0;1
htag_femme;0;0;0;0;2;0;0;0;4;3;0;0;0;0;3;0;0;2;0;2;0;0
elles;1;0;0;0;0;0;0;0;2;2;0;0;0;1;1;0;0;1;0;1;0;0
devant;0;1;0;0;0;1;0;0;0;0;0;1;2;1;0;1;0;0;0;0;1;0
attention;0;0;1;1;0;1;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;1
60;0;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;2;0;1
3;0;0;0;0;0;1;0;0;0;0;1;2;2;0;0;0;1;2;0;1;1;0
non;0;1;0;0;1;0;0;2;0;0;0;0;1;1;0;1;1;1;0;1;0;1
htag_jeunesse;0;0;2;0;2;1;0;0;1;0;0;0;1;1;0;0;0;2;1;2;0;0
durant;0;0;0;0;3;0;0;0;0;0;1;2;0;0;0;0;0;1;0;1;0;1
quelque;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;1;1;1
htag_enfants;0;1;0;0;2;1;0;0;0;1;0;0;4;0;0;0;1;0;1;3;0;0
dès;0;0;0;0;0;0;0;0;2;1;0;2;0;0;1;1;1;0;0;2;0;0
chaque;1;0;0;0;0;0;0;1;0;0;1;2;1;1;0;0;0;0;0;0;0;2
50;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2
2000;0;0;0;0;1;1;0;0;0;1;1;1;0;1;0;0;0;0;0;2;1;1
1987;0;2;0;0;1;2;0;0;0;0;1;0;1;0;0;0;0;3;0;0;0;1
1972;0;0;0;0;0;0;0;1;1;2;0;1;0;0;1;0;0;2;2;2;0;1
toutes;0;0;0;0;0;0;0;0;1;0;0;1;2;0;1;0;1;1;0;0;1;0
htag_voiture;2;0;0;0;0;0;0;0;0;2;0;2;2;0;0;0;0;1;0;0;2;0
htag_vaud;0;0;3;3;0;0;0;0;0;0;2;1;0;0;1;0;0;0;1;1;1;0
htag_sport;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;2
htag_seventies;0;1;0;0;0;0;0;0;1;1;0;0;0;1;2;0;1;0;1;1;0;0
htag_insolite;0;0;0;0;0;1;0;0;0;3;1;0;0;0;0;0;1;0;0;0;0;0
htag_enfant;0;0;0;0;4;0;0;0;0;1;1;0;1;0;0;0;0;0;0;3;0;1
htag_ecole;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;0;0
htag_culte;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;2;0;1;2;0
htag_christmas;0;1;0;1;0;0;0;0;0;0;0;0;5;1;0;0;1;0;0;0;0;2
20;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;1
1968;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;2;1
1966;0;0;0;0;0;2;1;0;0;1;2;0;0;0;1;1;0;0;0;1;0;1
000;0;1;1;0;1;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;1;0
ni;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
htag_rtssportxarchives;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;2;0;1;0;0;0;0
70;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;1;1;4
1985;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;2
1974;1;0;0;0;2;0;0;1;1;0;0;0;0;0;0;1;1;2;0;2;0;0
1971;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;4;1;1;0;0
via;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
pendant;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;2;0;0;1;0;1
parfois;0;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0;0;3;0;2;0;0
me;0;1;0;1;0;1;0;0;2;0;0;0;0;0;2;0;0;1;0;1;1;0
htag_valaiswallis;0;0;0;2;0;2;0;2;0;1;0;0;0;1;1;1;0;0;0;0;0;0
htag_commeunlundi;0;0;0;0;3;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
htag_cinema;0;0;1;0;1;0;0;0;0;0;1;3;0;0;1;0;0;0;0;0;0;0
cela;0;1;0;0;1;0;0;0;0;0;0;1;1;1;1;0;2;1;0;0;0;0
beaucoup;0;1;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;2;0;1
90;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;1;2;1;1
5;2;1;0;0;1;0;0;0;0;0;0;1;1;1;0;0;2;0;0;0;0;0
4;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;2;1;0;0;0;0
surtout;0;1;1;1;0;2;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0
pourtant;0;0;0;2;0;0;0;0;1;0;0;1;1;0;2;0;0;1;0;1;0;0
là;0;0;0;0;0;1;0;0;1;0;0;1;0;2;1;0;0;0;0;1;1;1
loin;0;0;0;1;0;0;0;0;2;0;1;1;0;0;1;0;0;1;0;0;0;0
htag_vieillesse;0;0;0;0;0;3;2;0;0;0;1;0;0;0;2;0;0;0;0;1;1;0
htag_summer;0;1;0;0;2;2;0;0;0;0;0;0;0;1;0;0;5;0;0;0;0;0
htag_snow;2;0;0;0;0;0;0;1;0;1;0;0;0;0;1;3;0;0;0;0;0;0
htag_skiing;1;0;0;1;0;0;0;1;0;1;0;0;0;0;1;3;0;0;1;0;0;0
htag_nature;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;3;1;0;0;1
htag_musique;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1
htag_mode;0;1;0;0;1;0;0;0;1;1;0;0;0;0;2;3;1;0;0;0;1;0
htag_chanson;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0
fort;0;0;0;2;0;2;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1
croire;0;1;0;0;0;0;1;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0
autour;0;0;1;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0
ainsi;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;2;0;0
1994;0;1;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;1;1;2
1980;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;0;0;0;3;1;0
1969;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1967;0;0;0;0;0;0;1;0;0;0;0;1;1;0;2;0;0;1;0;0;1;0
100;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;2;1
10;0;0;0;0;0;0;1;0;2;0;0;2;0;1;1;0;1;0;0;0;0;0
selon;2;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0
quelle;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;2;0;1;0;1;0
plusieurs;0;2;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;1
htag_montagne;0;0;0;3;0;1;0;0;1;1;0;0;0;0;2;1;0;0;0;0;0;0
htag_meteo;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;2
htag_lacleman;0;0;0;0;0;1;0;0;1;0;0;2;0;1;1;0;3;0;0;0;0;0
htag_invention;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0
htag_danse;0;0;0;0;2;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0
htag_armeesuisse;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;1;1
dont;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;2;0;1;0;0
8;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1
1999;0;0;2;0;0;0;0;0;1;0;2;0;0;0;1;1;0;0;0;2;0;1
1981;0;0;1;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;1;1;1;1
vive;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;1;0
trois;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
puis;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0
point;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
malgré;2;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0
juste;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0
htag_swisscheese;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2;0;0;0;0;1
htag_neuchatel;1;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;2;0;0;1;0
htag_fromage;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;1
htag_fribourg;0;0;0;1;0;0;2;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0
htag_dansleretro;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
eux;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
dame;0;0;0;0;0;1;0;0;2;0;0;2;1;0;0;0;0;1;0;0;0;1
celui;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;2;0;0;0;0
22;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0
2005;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0
1992;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
1988;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;2;0;0;0;0;0;0
1983;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;1;1;0
parmi;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2
oui;0;2;0;0;0;1;0;0;0;0;0;2;1;0;0;0;0;1;0;0;1;0
or;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
ma;2;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
ici;0;0;0;0;0;0;0;0;1;1;0;1;1;0;2;0;0;0;0;0;1;0
htag_vin;0;1;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
htag_swissfood;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;1;1;0;0;1
htag_portrait;0;0;0;1;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;1;0;0
htag_paleofestival;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0
htag_jura;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;1;0;0
htag_innovation;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0
htag_fondue;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0
htag_ecologie;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;0;1
htag_chien;0;0;0;0;1;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
htag_chat;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1;1;0
htag_armee;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1
donc;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
chacun;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;2;1;0
celles;0;0;0;0;0;0;0;0;2;0;0;0;1;0;1;0;1;0;0;0;0;1
6;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
1989;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2
1986;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
1977;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;1;0
1963;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;1;0;0;0;1;0
1961;0;0;0;0;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;1;0
16;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1
tant;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0
parce_que;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0
