"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"124";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;39;39;39;39;47;47;47;47;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55
"125";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;87;87;87;87;87;87;87
"126";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;74;74;74;74;74;74;74;74;74;74;74;74;74
"127";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;39;39;39;39;47;47;47;47;54;54;54;54;54;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65
"128";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
"129";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;78;78;78;78;78;78;78;78;78;78;78
"130";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;75;75;75;75;75;75;75;75;75;75;75;75;75
"131";3;4;6;9;10;13;14;14;14;14;14;25;26;28;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30
"132";3;4;6;9;10;13;14;14;14;14;14;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70
"133";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;95;95;95
"134";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;42;42;42;42;42;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52
"135";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;95;95;95
"136";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;94;94;94
"137";3;4;6;9;10;13;15;17;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19
"138";3;4;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;49;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
"139";3;4;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;49;51;51;51;57;57;57;57;57;66;66;66;66;66;66;66;66;66;66;66;89;89;89;89;89;89
"140";3;4;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;49;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
"141";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;39;39;39;39;47;47;47;47;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55
"142";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;78;78;78;78;78;78;78;78;78;78;78
"143";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;95;95;95
"144";3;4;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;49;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
"145";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;39;39;39;39;47;47;47;47;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55
"146";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;45;45;45;45;45;45;45;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58
"147";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;39;39;39;39;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46
"148";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37
"149";3;4;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;49;51;51;51;57;57;57;57;57;66;66;66;66;66;66;66;66;66;66;66;89;89;89;89;89;89
"150";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;78;78;78;78;78;78;78;78;78;78;78
"151";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;87;87;87;87;87;87;87
"152";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;39;39;39;39;47;47;47;47;54;54;54;54;54;64;64;64;64;72;72;72;72;72;72;84;84;84;84;84;84;84;84
"153";3;4;6;9;10;13;14;14;14;14;14;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70
"154";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;42;42;42;42;42;53;53;53;53;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61
"155";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;39;39;39;39;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46
"156";3;4;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;49;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
"157";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;45;45;45;45;45;45;45;59;59;63;63;63;63;63;63;63;76;76;76;82;82;82;82;82;82;82;82;82
"158";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;95;95;95
"159";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;45;45;45;45;45;45;45;59;59;63;63;63;63;63;63;63;76;76;76;82;82;82;82;82;82;82;82;82
"160";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;39;39;39;39;47;47;47;47;54;54;54;54;54;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65
"161";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;39;39;39;39;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46
"162";3;4;6;9;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"163";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;45;45;45;45;45;45;45;59;59;63;63;63;63;63;63;63;76;76;76;83;83;83;83;83;83;83;97;97
"164";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;78;78;78;78;78;78;78;78;78;78;78
"165";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;42;42;42;42;42;53;53;53;53;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61
"166";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;39;39;39;39;47;47;47;47;54;54;54;54;54;64;64;64;64;72;72;72;72;72;72;84;84;84;84;84;84;84;84
"167";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;45;45;45;45;45;45;45;59;59;63;63;63;63;63;63;63;76;76;76;83;83;83;83;83;83;83;97;97
"168";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;45;45;45;45;45;45;45;59;59;63;63;63;63;63;63;63;76;76;76;83;83;83;83;83;83;83;97;97
"169";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;75;75;75;75;75;75;75;75;75;75;75;75;75
"170";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;39;39;39;39;47;47;47;47;54;54;54;54;54;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65
"171";3;4;6;9;10;13;15;17;18;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21
"172";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;39;39;39;39;47;47;47;47;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55
"173";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;45;45;45;45;45;45;45;59;59;63;63;63;63;63;63;63;77;77;77;77;77;77;77;77;77;77;77;77
"174";3;4;6;9;10;13;14;14;14;14;14;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;71;71;71;71;71;71;71;71;71;71;71;71;71;71;71
"175";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;45;45;45;45;45;45;45;59;59;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62
"176";3;4;6;9;10;13;14;14;14;14;14;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;71;71;71;71;71;71;71;71;71;71;71;71;71;71;71
"177";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;45;45;45;45;45;45;45;59;59;63;63;63;63;63;63;63;76;76;76;83;83;83;83;83;83;83;97;97
"178";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;39;39;39;39;47;47;47;47;54;54;54;54;54;64;64;64;64;73;73;73;73;73;73;73;73;73;73;73;73;73;73
"179";3;4;6;9;10;13;14;14;14;14;14;25;26;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29
"180";3;4;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;49;51;51;51;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;93;93;93;93
"181";3;4;6;9;10;13;14;14;14;14;14;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
"182";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;45;45;45;45;45;45;45;59;59;63;63;63;63;63;63;63;76;76;76;83;83;83;83;83;83;83;96;96
"183";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;79;79;79;79;79;79;79;79;79;79;79
"184";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;45;45;45;45;45;45;45;59;59;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62
"185";3;4;6;9;10;13;14;14;14;14;14;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70
"186";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;42;42;42;42;42;53;53;53;53;60;60;60;60;68;68;68;68;68;68;80;80;80;80;80;91;91;91;91;91
"187";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;78;78;78;78;78;78;78;78;78;78;78
"188";3;4;6;9;10;13;14;14;14;14;14;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;71;71;71;71;71;71;71;71;71;71;71;71;71;71;71
"189";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;42;42;42;42;42;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52
"190";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;95;95;95
"191";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;45;45;45;45;45;45;45;59;59;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62
"192";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;75;75;75;75;75;75;75;75;75;75;75;75;75
"193";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;42;42;42;42;42;53;53;53;53;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61
"194";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;74;74;74;74;74;74;74;74;74;74;74;74;74
"195";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;45;45;45;45;45;45;45;59;59;63;63;63;63;63;63;63;77;77;77;77;77;77;77;77;77;77;77;77
"196";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;42;42;42;42;42;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52
"197";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;39;39;39;39;47;47;47;47;54;54;54;54;54;64;64;64;64;72;72;72;72;72;72;84;84;84;84;84;84;84;84
"198";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;39;39;39;39;47;47;47;47;54;54;54;54;54;64;64;64;64;72;72;72;72;72;72;84;84;84;84;84;84;84;84
"199";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;42;42;42;42;42;53;53;53;53;60;60;60;60;68;68;68;68;68;68;80;80;80;80;80;91;91;91;91;91
"200";3;4;6;9;10;13;14;14;14;14;14;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;71;71;71;71;71;71;71;71;71;71;71;71;71;71;71
"201";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;45;45;45;45;45;45;45;59;59;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62
"202";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;39;39;39;39;47;47;47;47;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55
"203";3;4;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;49;51;51;51;57;57;57;57;57;66;66;66;66;66;66;66;66;66;66;66;89;89;89;89;89;89
"204";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;39;39;39;39;47;47;47;47;54;54;54;54;54;64;64;64;64;72;72;72;72;72;72;84;84;84;84;84;84;84;84
"205";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;42;42;42;42;42;53;53;53;53;60;60;60;60;69;69;69;69;69;69;69;69;69;69;69;69;69;69;69;69
"206";3;4;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;49;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50
"207";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;74;74;74;74;74;74;74;74;74;74;74;74;74
"208";3;4;6;9;10;13;15;17;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19
"209";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;74;74;74;74;74;74;74;74;74;74;74;74;74
"210";3;4;6;9;10;13;14;14;14;14;14;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70
"211";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;42;42;42;42;42;53;53;53;53;60;60;60;60;68;68;68;68;68;68;80;80;80;80;80;90;90;90;90;90
"212";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;75;75;75;75;75;75;75;75;75;75;75;75;75
"213";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;95;95;95
"214";3;4;6;9;10;13;14;14;14;14;14;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;71;71;71;71;71;71;71;71;71;71;71;71;71;71;71
"215";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;74;74;74;74;74;74;74;74;74;74;74;74;74
"216";3;4;6;9;10;13;15;17;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19
"217";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;86;86;86;86;86;86;86
"218";3;4;6;9;10;13;14;14;14;14;14;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70
"219";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;45;45;45;45;45;45;45;59;59;63;63;63;63;63;63;63;76;76;76;83;83;83;83;83;83;83;97;97
"220";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;42;42;42;42;42;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52
"221";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;86;86;86;86;86;86;86
"222";3;4;6;9;10;13;15;17;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19
"223";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;74;74;74;74;74;74;74;74;74;74;74;74;74
"224";3;4;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;49;51;51;51;57;57;57;57;57;66;66;66;66;66;66;66;66;66;66;66;89;89;89;89;89;89
"225";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;42;42;42;42;42;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52
"226";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;42;42;42;42;42;53;53;53;53;60;60;60;60;68;68;68;68;68;68;80;80;80;80;80;90;90;90;90;90
"227";3;4;6;9;10;13;14;14;14;14;14;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70
"228";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;78;78;78;78;78;78;78;78;78;78;78
"229";3;4;6;9;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
"230";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;42;42;42;42;42;53;53;53;53;60;60;60;60;69;69;69;69;69;69;69;69;69;69;69;69;69;69;69;69
"231";3;4;6;9;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
"232";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;39;39;39;39;47;47;47;47;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55
"233";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;39;39;39;39;47;47;47;47;54;54;54;54;54;64;64;64;64;73;73;73;73;73;73;73;73;73;73;73;73;73;73
"234";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;78;78;78;78;78;78;78;78;78;78;78
"235";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;87;87;87;87;87;87;87
"236";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;79;79;79;79;79;79;79;79;79;79;79
"237";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;86;86;86;86;86;86;86
"238";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;78;78;78;78;78;78;78;78;78;78;78
"239";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;45;45;45;45;45;45;45;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58
"240";3;4;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;49;51;51;51;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;92;92;92;98
"241";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;87;87;87;87;87;87;87
"242";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;42;42;42;42;42;53;53;53;53;60;60;60;60;68;68;68;68;68;68;81;81;81;81;81;81;81;81;81;81
"243";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;78;78;78;78;78;78;78;78;78;78;78
"244";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;39;39;39;39;47;47;47;47;54;54;54;54;54;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65
"245";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;45;45;45;45;45;45;45;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58
"246";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;45;45;45;45;45;45;45;59;59;63;63;63;63;63;63;63;77;77;77;77;77;77;77;77;77;77;77;77
"247";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;42;42;42;42;42;53;53;53;53;60;60;60;60;68;68;68;68;68;68;80;80;80;80;80;91;91;91;91;91
"248";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;42;42;42;42;42;53;53;53;53;60;60;60;60;68;68;68;68;68;68;80;80;80;80;80;90;90;90;90;90
"249";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;39;39;39;39;47;47;47;47;54;54;54;54;54;64;64;64;64;72;72;72;72;72;72;84;84;84;84;84;84;84;84
"250";3;4;6;9;10;13;15;17;18;20;22;22;22;22;22;22;22;22;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;87;87;87;87;87;87;87
"251";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
"252";3;4;6;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8
"253";3;4;6;9;10;13;15;17;18;20;23;23;23;23;23;23;34;36;36;40;40;45;45;45;45;45;45;45;59;59;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62
"254";3;4;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;49;51;51;51;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;92;92;92;99
"255";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;32;32;32;32;32;42;42;42;42;42;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52
"256";3;4;6;9;10;13;14;14;14;14;14;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;70;70;70;70;70;70;70;70;70;70;70;70;70;70;70
"257";3;4;6;9;10;13;14;14;14;14;14;25;26;28;31;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;95;95;95
"258";3;4;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;49;51;51;51;57;57;57;57;57;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67
"259";3;4;6;9;10;13;14;14;14;14;14;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;71;71;71;71;71;71;71;71;71;71;71;71;71;71;71
