"";"V1"
"292";22
"293";10
"294";12
"295";0
"296";0
"297";15
"298";11
"299";19
"300";22
"301";0
"302";19
"303";6
"304";22
"305";11
"306";15
"307";19
"308";3
"309";22
"310";8
"311";0
"312";5
"313";15
"314";3
"315";3
"316";9
"317";11
"318";10
"319";12
"320";17
"321";16
"322";0
"323";0
"324";6
"325";5
"326";11
"327";19
"328";19
"329";20
"330";17
"331";20
"332";0
"333";9
"334";12
"335";0
"336";6
"337";5
"338";10
"339";0
"340";8
"341";0
"342";0
"343";0
"344";1
"345";0
"346";0
"347";0
"348";2
"349";0
"350";9
"351";18
"352";0
"353";9
"354";0
"355";18
"356";16
"357";15
"358";20
"359";6
"360";21
"361";17
"362";13
"363";4
"364";15
"365";20
"366";13
"367";10
"368";20
"369";8
"370";7
"371";17
"372";19
"373";2
"374";0
"375";21
"376";2
"377";11
"378";0
"379";3
"380";0
"381";2
"382";0
"383";4
"384";19
"385";2
"386";21
"387";11
"388";12
"389";0
"390";2
"391";1
"392";9
"393";13
"394";2
"395";11
"396";19
"397";13
"398";2
"399";21
"400";20
"401";0
"402";2
"403";12
"404";6
"405";9
"406";0
"407";2
"408";3
"409";0
"410";20
"411";2
"412";6
"413";12
"414";6
"415";0
"416";10
"417";12
"418";15
"419";8
"420";0
"421";6
"422";1
"423";13
"424";21
"425";14
"426";20
"427";20
"428";3
"429";0
"430";16
"431";21
"432";4
"433";12
"434";0
"435";3
"436";21
"437";0
"438";7
"439";0
"440";0
"441";0
"442";11
"443";15
"444";19
"445";17
"446";15
"447";14
"448";17
"449";0
"450";0
"451";9
"452";13
"453";17
"454";13
"455";6
"456";16
"457";6
"458";20
"459";0
"460";0
"461";0
"462";15
"463";22
"464";18
"465";21
"466";21
"467";22
"468";11
"469";0
"470";0
"471";2
"472";22
"473";13
"474";0
"475";9
"476";0
"477";0
"478";21
"479";17
"480";22
"481";0
"482";5
"483";21
"484";0
"485";22
"486";19
"487";2
"488";13
"489";22
"490";17
"491";19
"492";5
"493";10
"494";0
"495";0
"496";10
"497";22
"498";9
"499";13
"500";21
"501";21
"502";22
"503";6
"504";0
"505";2
"506";22
"507";19
"508";0
"509";15
"510";22
"511";9
"512";12
"513";21
"514";0
"515";0
"516";13
"517";22
"518";8
"519";4
"520";2
"521";0
"522";1
"523";20
"524";0
"525";14
"526";0
"527";0
"528";17
"529";3
"530";4
"531";21
"532";4
"533";13
"534";6
"535";6
"536";3
"537";6
"538";5
"539";14
"540";1
"541";6
"542";0
"543";18
"544";19
"545";0
"546";0
"547";11
"548";6
"549";21
"550";0
"551";21
"552";8
"553";15
"554";8
"555";0
"556";11
"557";13
"558";17
"559";0
"560";0
"561";0
"562";2
"563";9
"564";13
"565";0
"566";12
"567";5
"568";4
"569";9
"570";0
"571";0
"572";0
"573";9
"574";0
"575";0
"576";0
"577";21
"578";18
"579";0
"580";17
"581";4
"582";16
"583";18
"584";7
"585";0
"586";21
"587";19
"588";0
"589";11
"590";3
"591";21
"592";5
"593";20
"594";6
"595";0
"596";3
"597";8
"598";19
"599";4
"600";15
"601";5
"602";0
"603";18
"604";2
"605";6
"606";7
"607";3
"608";20
"609";19
"610";0
"611";0
"612";21
"613";21
"614";0
"615";4
"616";20
"617";0
"618";1
"619";12
"620";2
"621";10
"622";21
"623";12
"624";9
"625";0
"626";6
"627";10
"628";0
"629";0
"630";0
"631";18
"632";13
"633";21
"634";6
"635";9
"636";15
"637";21
"638";9
"639";13
"640";19
"641";0
"642";14
"643";0
"644";0
"645";1
"646";8
"647";11
"648";20
"649";10
"650";0
"651";6
"652";12
"653";14
"654";2
"655";9
"656";0
"657";20
"658";15
"659";20
"660";17
"661";2
"662";21
"663";22
"664";13
"665";0
"666";13
"667";7
"668";22
"669";0
"670";14
"671";4
"672";19
"673";15
"674";20
"675";19
"676";18
"677";1
"678";6
"679";10
"680";0
"681";0
"682";0
"683";0
"684";0
"685";0
"686";19
"687";0
"688";17
"689";17
"690";18
"691";11
"692";9
"693";0
"694";21
"695";10
"696";0
"697";15
"698";5
"699";19
"700";6
"701";14
"702";2
"703";16
"704";15
"705";22
"706";6
"707";3
"708";21
"709";15
"710";0
"711";7
"712";3
"713";0
"714";0
"715";0
"716";15
"717";0
"718";13
"719";0
"720";14
"721";0
"722";0
"723";7
"724";9
"725";12
"726";6
"727";14
"728";3
"729";11
"730";5
"731";2
"732";20
"733";0
"734";12
"735";5
"736";16
"737";20
"738";0
"739";22
"740";5
"741";4
"742";0
"743";9
"744";22
"745";7
"746";15
"747";4
"748";0
"749";4
"750";16
"751";0
"752";11
"753";22
"754";14
"755";6
"756";0
"757";0
"758";0
"759";7
"760";14
"761";22
"762";17
"763";18
"764";11
"765";0
"766";5
"767";15
"768";2
"769";0
"770";5
"771";6
"772";18
"773";3
"774";0
"775";15
"776";0
"777";21
"778";16
"779";13
"780";0
"781";15
"782";20
"783";5
"784";0
"785";9
"786";11
"787";15
"788";10
"789";9
"790";9
"791";11
"792";7
"793";0
"794";17
"795";0
"796";10
"797";15
"798";14
"799";0
"800";0
"801";11
"802";15
"803";20
"804";16
"805";8
"806";15
"807";0
"808";0
"809";11
"810";11
"811";7
"812";0
"813";1
"814";17
"815";13
"816";0
"817";21
"818";16
"819";0
"820";0
"821";0
"822";20
"823";13
"824";0
"825";0
"826";12
"827";15
"828";11
"829";0
"830";14
"831";0
"832";10
"833";0
"834";5
"835";0
"836";20
"837";3
"838";0
"839";1
"840";11
"841";21
"842";0
"843";7
"844";15
"845";19
"846";6
"847";17
"848";0
"849";16
"850";0
"851";0
"852";6
"853";0
"854";1
"855";0
"856";5
"857";13
"858";20
"859";15
"860";3
"861";12
"862";18
"863";0
"864";0
"865";1
"866";16
"867";0
"868";19
"869";0
"870";0
"871";19
"872";0
"873";12
"874";19
"875";0
"876";13
"877";3
"878";3
"879";4
"880";13
"881";1
"882";0
"883";0
"884";4
"885";15
"886";0
"887";0
"888";0
"889";0
"890";20
"891";0
"892";0
"893";18
"894";17
"895";15
"896";6
"897";20
"898";0
"899";12
"900";4
"901";0
"902";0
"903";0
"904";11
"905";20
"906";12
"907";17
"908";0
"909";9
"910";4
"911";10
"912";13
"913";20
"914";14
"915";0
"916";12
"917";15
"918";14
"919";9
"920";3
"921";20
"922";0
"923";5
"924";0
"925";5
"926";19
"927";21
"928";0
"929";3
"930";18
"931";0
"932";20
"933";21
"934";0
"935";10
"936";21
"937";15
"938";6
"939";3
"940";10
"941";0
"942";19
"943";17
"944";7
"945";3
"946";5
"947";9
"948";14
"949";20
"950";0
"951";5
"952";10
"953";8
"954";12
"955";2
"956";4
"957";9
"958";20
"959";10
"960";5
"961";15
"962";5
"963";14
"964";5
"965";12
"966";7
"967";0
"968";0
"969";18
"970";0
"971";0
"972";8
"973";12
"974";17
"975";0
"976";0
"977";0
"978";15
"979";3
"980";0
"981";17
"982";0
"983";0
"984";17
"985";16
"986";1
"987";20
"988";9
"989";11
"990";19
"991";6
"992";17
"993";5
"994";0
"995";2
"996";8
"997";0
"998";0
"999";11
"1000";8
