être;219;939;2607;1107;325;3712;2122;699;4008;4566
de;105;563;2263;952;283;3677;2090;578;3409;4038
la;130;497;1848;948;187;2673;1449;391;2425;3058
les;73;354;1798;711;183;2932;1602;556;2252;2462
et;122;353;1933;759;233;2811;1634;485;2526;2711
avoir;87;530;1742;746;196;2319;1253;411;2593;2559
le;118;418;1705;547;176;2325;1344;375;2246;2462
pas;37;403;1340;630;232;2152;1163;394;2240;2625
des;27;217;1427;531;125;1971;1074;317;1511;1897
ne;29;232;1317;574;171;1804;980;302;1825;2349
à;114;284;1098;494;149;1866;1125;317;1835;2076
que;51;235;1062;474;122;1897;902;363;1886;2209
en;41;291;1072;477;182;1913;1151;309;1675;1726
c;99;458;1009;458;131;1684;981;324;2012;2080
l;44;244;1138;345;173;1766;1054;337;1407;2016
pour;108;239;948;434;124;1891;943;305;1552;1504
un;58;262;1003;329;144;1492;842;252;1517;1723
d;22;161;965;346;138;1535;866;282;1395;1781
qui;14;155;984;415;115;1634;713;200;1333;1606
on;55;229;587;289;108;1331;678;235;1350;1206
une;43;167;633;388;116;1152;670;236;1105;1415
faire;51;238;650;375;94;1242;593;244;1323;1242
il;33;206;744;325;116;1111;694;184;1190;1302
vous;51;160;622;234;65;620;292;114;897;1170
je;44;243;332;182;98;831;445;179;1238;1295
ce;34;131;682;274;68;927;540;163;1110;1452
mais;27;201;494;248;67;970;612;189;1107;1152
plus;29;123;448;168;71;1225;599;171;851;818
qu;18;125;622;219;73;924;432;161;1005;1017
ça;34;247;371;234;61;882;428;181;1065;945
du;32;149;652;168;57;882;558;122;784;928
dans;16;104;496;249;66;906;519;148;911;1017
ils;17;123;538;208;50;733;334;65;706;517
sur;5;79;319;164;42;624;443;88;545;851
y;16;124;388;199;56;535;414;133;647;641
si;6;92;288;184;58;702;309;132;687;674
au;25;98;402;147;33;615;393;104;602;634
se;8;61;390;182;47;528;304;129;758;605
tout;49;93;331;163;35;597;326;86;725;621
avec;30;98;318;158;48;627;379;104;617;652
pouvoir;10;70;319;168;37;637;341;93;619;683
par;7;55;500;165;17;691;353;107;400;568
bien;54;129;258;139;30;526;270;93;638;608
ou;9;69;249;133;34;511;357;115;465;630
tu;15;115;205;109;70;345;119;78;481;568
dire;26;123;313;111;48;404;193;84;523;672
comme;11;85;302;127;53;469;250;85;506;623
j;48;155;127;83;41;358;238;56;644;486
même;9;72;247;128;60;457;247;91;499;484
s;11;68;294;154;27;431;216;71;488;525
non;17;84;245;154;30;397;179;83;341;399
nous;18;60;162;85;19;420;175;58;391;364
falloir;10;64;191;102;36;431;221;60;416;393
quand;9;61;200;108;20;348;184;68;381;369
ces;10;32;267;118;20;357;188;45;352;377
personne;3;30;224;141;25;344;156;64;346;360
leur;3;20;196;85;31;378;155;69;340;291
devoir;4;39;164;114;30;383;148;71;348;345
vouloir;14;48;176;87;43;332;138;102;325;324
aussi;13;59;171;69;21;317;233;73;291;332
rien;7;58;170;123;20;296;143;41;353;366
donc;2;21;193;109;21;384;170;64;244;347
bon;43;81;141;46;32;261;167;39;354;331
oui;22;77;176;76;33;265;142;55;247;324
aux;16;30;165;98;16;381;182;63;247;264
savoir;7;49;144;68;44;237;133;43;306;365
cette;14;46;164;66;18;284;100;46;294;353
alors;2;58;168;68;18;313;134;51;253;306
tous;30;42;197;50;22;259;164;61;262;247
sans;5;38;151;90;24;267;182;34;231;296
elle;23;33;142;76;23;129;89;46;230;282
encore;4;84;140;43;23;262;122;56;246;232
t;5;82;116;57;23;167;71;32;264;259
votre;25;19;145;42;21;131;67;15;247;360
quoi;6;75;125;63;24;178;83;31;249;246
autres;2;22;119;49;19;236;122;34;259;228
très;16;36;68;49;17;226;111;39;232;248
son;8;23;138;76;16;192;86;41;235;244
juste;4;30;103;49;7;184;105;41;257;311
déjà;8;26;109;29;24;296;142;49;197;169
me;8;67;65;39;20;153;95;27;261;246
moins;7;19;77;36;11;277;157;30;144;149
où;2;22;127;45;17;184;119;40;208;193
toujours;7;39;125;40;9;171;88;35;188;203
pourquoi;3;37;155;61;18;156;83;29;119;197
là;5;37;102;64;8;150;95;39;211;193
contre;6;12;227;70;6;132;70;35;124;209
cela;1;14;90;39;10;206;97;29;166;221
mon;15;55;53;32;18;123;72;39;210;230
merci;124;52;107;24;9;92;52;21;158;203
car;2;13;98;45;13;206;100;35;155;173
jamais;10;39;133;42;12;134;93;32;162;165
moi;11;47;51;20;21;136;85;33;206;176
peu;2;32;71;20;13;154;84;21;201;206
parce_que;1;12;91;44;7;171;111;31;164;163
an;2;32;116;25;29;152;102;25;163;130
leurs;1;16;132;43;5;199;67;36;130;137
sa;13;20;108;23;11;144;66;34;195;166
trop;27;54;43;19;8;156;105;35;168;131
nos;3;12;40;29;9;227;123;19;161;122
après;5;18;104;38;17;151;85;31;177;138
notre;13;13;57;35;14;152;102;18;158;156
beaucoup;14;14;40;26;17;188;114;32;136;160
toi;24;59;56;29;21;91;31;20;175;183
autre;1;23;94;31;9;129;81;29;174;152
ceux;2;21;95;36;10;166;81;11;147;135
ses;6;13;100;28;6;141;57;24;165;167
depuis;5;14;192;20;6;124;102;12;107;110
avant;2;17;93;37;12;104;70;30;153;185
mieux;8;42;42;25;20;147;65;29;146;120
eux;12;9;97;41;11;162;65;18;137;90
2;19;30;89;24;11;138;80;18;79;86
te;6;33;47;35;17;78;36;20;135;150
croire;11;45;90;30;9;99;40;29;115;137
m;7;32;43;39;15;87;63;18;150;137
ton;2;27;40;17;15;87;26;21;147;186
entre;2;10;75;21;10;135;87;34;83;132
surtout;8;21;48;20;10;126;83;21;101;137
toute;10;16;90;25;10;134;64;15;103;111
comment;4;14;75;30;12;95;51;12;128;111
bravo;137;35;46;36;1;56;17;12;106;66
ni;0;5;87;24;10;50;34;8;59;84
1;28;28;41;8;11;137;67;6;71;64
chez;4;29;47;31;8;121;76;14;118;70
quel;14;26;68;29;4;84;40;13;97;146
vos;4;7;58;27;12;94;35;13;87;156
mal;4;33;49;14;5;81;37;22;118;126
deux;2;10;81;17;7;86;59;19;78;96
toutes;13;9;69;27;5;93;71;33;72;90
aucun;3;12;87;21;4;85;54;14;72;115
elles;1;5;31;28;10;84;43;55;65;62
chaque;0;9;44;21;7;112;85;15;65;74
tant;5;7;56;15;9;84;55;22;95;97
quelle;17;34;69;18;5;71;33;10;102;78
ici;3;20;47;19;7;83;39;17;83;112
lui;10;19;47;17;3;63;26;15;116;89
ah;5;49;61;25;7;54;18;17;71;97
sous;0;15;94;13;0;68;55;13;72;80
million;0;13;55;3;2;191;30;3;31;25
ma;7;18;10;10;9;69;38;21;106;106
certains;1;3;37;28;5;80;56;12;82;98
aucune;0;11;56;27;8;64;23;14;62;118
3;5;22;21;13;4;96;51;21;56;61
maintenant;4;15;74;12;1;82;36;13;72;62
point;1;6;36;9;3;54;44;11;78;117
mes;18;10;13;8;6;75;38;16;99;59
autant;0;10;32;13;3;83;55;14;66;59
ailleurs;0;6;55;12;5;68;41;7;70;80
assez;0;20;24;7;7;104;38;12;66;56
ta;4;18;24;14;7;54;14;10;83;88
pendant;0;5;51;25;5;115;46;20;46;17
4;31;13;13;14;9;72;28;8;53;33
50;0;9;18;4;0;170;20;6;23;32
5;22;13;28;12;5;75;46;8;43;29
enfin;29;15;44;5;5;55;39;5;57;54
dont;0;3;66;16;2;57;32;10;50;72
plein;4;11;23;9;9;60;53;11;80;43
peut_être;1;9;20;11;5;54;26;11;71;88
souvent;0;4;17;11;5;60;42;18;66;75
10;1;9;33;15;13;79;47;7;40;29
bah;2;19;30;16;5;67;18;12;52;61
aujourd_hui;2;3;49;4;3;52;18;7;80;69
cet;3;5;46;5;4;62;23;10;50;63
force;10;9;31;60;0;28;22;6;49;57
pourtant;2;4;43;8;6;61;42;8;42;49
000;1;5;57;11;1;90;15;1;14;7
tes;1;12;22;9;7;45;12;8;55;66
quelques;0;5;25;15;1;53;42;3;50;47
plusieurs;1;3;31;23;8;52;34;7;37;43
quelque;0;5;20;11;4;31;21;6;92;45
selon;0;3;27;15;3;59;33;5;20;56
mêmes;0;3;23;9;4;39;25;15;39;56
6;38;18;13;3;1;38;17;4;26;22
fort;13;16;22;11;1;33;20;9;52;42
voilà;1;20;29;11;3;31;13;11;39;56
sinon;3;7;23;16;4;48;16;8;43;58
ben;2;16;33;10;6;32;39;6;44;29
100;0;7;18;8;1;78;26;12;22;27
20;0;11;33;6;3;55;37;3;23;28
7;2;4;97;9;2;33;12;2;25;16
loin;0;11;23;6;4;32;26;7;54;40
combien;0;10;21;2;3;84;11;6;28;29
quelqu_un;2;5;13;18;8;37;13;9;52;49
sauf;0;8;24;13;4;41;26;10;37;38
puis;1;4;26;9;3;41;35;7;33;32
ensuite;0;1;23;11;3;51;21;10;39;35
partout;2;5;34;6;1;37;29;5;32;36
ok;0;17;14;9;6;34;19;5;37;31
ainsi;1;0;24;15;1;41;14;8;27;43
certaines;0;1;10;9;3;34;30;11;36;42
hein;2;14;16;10;5;38;6;4;32;37
dommage;5;7;12;8;5;24;23;2;29;42
chacun;1;3;7;4;1;31;29;7;44;30
30;0;8;6;2;3;34;50;3;18;23
jusqu_à;1;5;28;6;0;33;29;8;20;15
e;4;7;14;15;5;14;12;8;26;26
plupart;0;4;19;7;1;35;21;7;21;30
vers;2;3;11;7;2;37;21;3;21;33
dès;0;1;21;5;3;32;18;6;25;32
2025;0;3;13;0;2;48;14;4;19;22
15;0;3;6;4;4;48;29;3;17;19
monsieur;17;4;20;2;2;10;6;5;32;28
devant;0;4;24;17;0;15;24;3;31;24
vite;0;5;7;3;0;33;24;9;31;22
dessus;0;2;12;10;0;29;17;3;39;25
longtemps;1;6;14;0;4;29;21;4;24;30
derrière;0;5;17;7;2;19;13;2;21;43
celui;1;3;16;5;2;25;16;2;29;34
attention;2;10;17;2;2;17;21;3;20;35
vive;15;18;11;1;0;24;10;2;17;22
grâce;2;10;11;5;1;47;14;2;17;20
ouais;2;12;17;3;2;9;20;1;34;20
hors;0;0;6;7;4;16;34;8;14;40
presque;1;2;11;6;2;23;29;2;25;24
parfois;1;1;5;7;3;23;23;6;30;30
0;0;7;6;2;2;51;10;5;12;20
oh;13;12;12;7;1;12;11;1;38;14
celle;0;8;18;14;1;14;13;7;17;31
envers;0;4;20;8;0;4;4;14;27;25
lors;0;2;19;18;4;14;7;3;22;20
certain;1;4;8;3;3;17;12;4;29;25
tiens;1;7;9;5;1;13;8;3;16;35
or;2;12;12;2;2;31;8;2;10;14
lorsqu;0;0;8;11;0;23;12;6;10;32
malgré;2;1;17;11;2;23;9;2;21;10
tard;2;3;6;2;2;22;11;7;25;17
celles;2;2;10;6;0;20;8;5;17;26
lorsque;0;0;18;6;0;22;10;2;17;19
2000;1;8;22;7;0;24;4;2;8;10
puisque;0;4;9;6;2;20;10;3;16;23
80;0;4;11;1;0;30;17;1;16;11
merde;0;10;1;5;0;24;15;3;24;10
200;1;2;23;4;0;30;9;3;1;18
tel;0;1;11;1;2;12;14;1;17;27
1948;0;0;36;0;0;0;1;0;3;0
environ;1;1;6;3;3;28;24;4;5;8
concernant;0;1;7;4;1;20;8;2;12;33
25;1;3;9;2;3;22;13;6;13;12
autour;0;1;7;3;0;16;22;3;16;19
afin;0;1;13;4;0;29;7;1;9;22
anti;0;1;10;6;0;10;8;3;5;38
8;1;4;5;2;2;28;13;2;5;7
madame;3;4;5;5;0;8;5;4;21;21
soi;1;2;5;2;1;10;6;2;28;19
d_abord;2;1;6;8;1;23;5;4;17;8
40;0;2;3;0;1;25;13;3;12;14
dehors;1;3;4;2;2;12;19;1;20;8
60;0;3;7;1;1;23;8;1;14;5
certes;0;0;11;8;2;21;9;3;8;7
12;0;1;4;2;3;24;8;2;8;11
moindre;0;1;5;1;3;13;8;1;20;15
18;1;6;7;3;1;10;10;5;4;16
trois;1;2;8;2;3;13;13;3;9;9
durant;0;1;9;5;0;16;6;3;10;14
ceci;2;2;10;3;0;17;7;1;10;11
9;0;1;5;2;1;13;11;5;7;10
hier;1;2;19;3;1;3;14;0;11;9
90;0;6;7;0;1;12;14;2;13;8
16;1;0;0;7;0;13;10;3;11;11
parmi;0;1;10;9;5;8;8;4;5;9
telle;0;0;5;7;3;13;4;1;15;8
eh;1;6;4;4;0;10;7;1;11;14
demain;0;4;7;1;0;14;10;1;13;10
2023;0;0;22;0;0;12;9;1;4;6
quels;0;2;11;4;0;14;2;1;6;17
pardon;0;6;15;3;1;6;4;0;10;10
laquelle;0;0;5;2;2;11;9;1;11;14
certaine;0;1;2;3;2;9;3;3;13;21
x;3;2;7;0;0;6;5;2;15;8
quelles;0;2;6;2;0;6;3;0;12;21
différents;0;0;3;0;2;8;5;5;10;17
11;2;1;17;3;0;6;3;2;7;7
voire;0;1;6;1;3;13;9;0;10;8
2026;1;7;2;1;1;15;4;0;8;7
70;0;0;17;0;0;8;9;1;7;6
jusqu_au;0;2;5;0;1;6;10;0;21;3
davantage;0;0;3;0;1;14;9;2;10;11
quant;0;2;8;0;0;12;5;2;5;13
gare;0;1;2;16;0;1;14;0;8;2
via;0;0;6;1;0;9;6;2;5;10
dedans;0;4;4;5;0;8;10;0;8;6
cependant;0;0;2;5;0;7;3;1;3;24
nul;1;2;7;0;1;5;3;3;9;9
lequel;0;0;2;3;2;11;1;2;13;11
17;1;1;4;1;0;10;6;0;10;9
ci;1;1;9;7;0;6;5;2;8;4
2024;0;0;8;1;0;14;9;1;3;5
haha;1;5;0;3;0;6;4;2;12;7
