du;30;166;151;177;45;443;573;174;383;464;503;256;448;652
dans;16;113;39;264;54;528;554;175;391;487;489;284;567;496
ils;17;126;32;221;41;289;355;124;271;362;442;131;346;540
sur;5;94;37;171;31;288;469;138;357;303;351;270;348;321
y;15;126;31;200;46;376;441;136;274;296;296;178;361;383
si;6;94;36;198;49;373;330;140;287;367;389;180;416;287
au;26;103;50;165;32;325;404;155;267;334;323;143;367;400
se;8;65;49;190;38;383;327;150;281;263;307;170;421;390
tout;49;104;28;163;20;347;356;151;278;312;316;164;418;327
avec;30;109;42;164;38;358;404;130;302;333;331;201;298;321
pouvoir;9;74;36;183;35;316;354;129;256;365;327;187;403;320
par;7;60;34;165;13;290;359;124;161;404;344;161;265;497
bien;54;130;23;145;27;324;284;130;300;285;286;171;327;258
ou;9;66;48;142;29;347;365;121;201;282;257;194;280;256
tu;14;119;26;117;55;221;137;117;326;160;231;123;274;201
dire;24;121;9;124;34;250;212;164;283;193;249;170;342;315
comme;11;87;32;136;37;297;266;158;206;236;278;178;302;306
j;48;165;13;95;36;268;259;114;318;211;174;140;270;128
même;9;73;27;123;50;279;267;99;214;258;240;131;298;248
s;11;71;9;161;24;265;228;118;213;199;260;149;279;293
non;17;84;17;158;24;228;189;83;160;189;216;106;216;247
nous;18;62;13;82;17;217;183;79;129;226;232;95;244;157
falloir;10;67;24;114;33;196;228;96;201;230;238;92;221;187
quand;9;62;20;109;18;194;195;87;181;198;175;105;202;206
ces;10;36;10;126;16;195;192;76;135;169;201;103;227;266
personne;3;30;4;154;22;193;169;83;126;158;194;107;226;221
leur;2;20;13;94;30;221;172;59;122;164;241;64;169;198
devoir;3;40;16;122;23;215;159;69;139;218;191;72;222;166
vouloir;14;49;14;97;37;212;144;65;147;159;207;78;198;174
aussi;13;58;14;72;19;219;246;54;110;183;168;77;177;172
rien;7;57;14;119;11;147;160;89;166;139;174;97;228;171
donc;2;20;18;105;16;180;176;74;117;177;224;98;165;195
bon;43;84;11;43;28;129;195;68;193;139;125;82;209;142
oui;22;85;16;81;23;150;154;73;120;135;146;71;160;178
aux;16;34;14;108;13;173;180;80;82;201;206;69;127;169
savoir;8;53;8;73;37;141;136;68;166;136;128;96;197;142
cette;14;49;5;72;15;178;105;65;125;145;153;102;196;161
alors;2;56;24;72;13;144;132;66;130;162;168;85;167;168
tous;30;45;9;57;18;157;175;65;96;142;141;55;151;195
sans;5;39;2;94;22;131;178;52;120;136;143;103;133;145
elle;23;38;16;84;17;161;91;81;92;63;89;78;111;136
encore;4;91;8;47;19;151;126;46;123;121;154;70;120;139
t;5;81;5;62;18;104;78;77;163;86;98;54;129;112
votre;25;25;2;44;15;96;75;46;178;68;74;120;154;147
quoi;6;73;6;66;18;103;96;53;107;85;103;52;188;123
autres;2;24;19;50;15;125;138;43;85;115;136;69;160;121
très;16;32;12;49;14;130;121;40;110;106;132;78;133;68
son;8;25;6;81;9;135;88;61;90;104;105;69;134;140
juste;4;34;14;59;8;124;110;71;149;102;104;70;150;99
déjà;8;27;10;28;19;116;145;24;89;165;155;45;102;103
me;8;71;7;44;19;112;109;45;142;103;60;51;147;65
moins;7;19;16;42;11;95;161;36;62;146;143;34;78;75
où;2;22;10;47;12;121;129;39;68;90;109;64;124;126
toujours;7;38;8;46;7;104;97;49;86;86;101;51;99;128
pourquoi;3;38;8;60;16;71;87;33;83;77;82;39;111;154
là;5;34;5;73;7;113;99;42;80;68;91;57;134;100
contre;5;13;14;68;6;100;72;60;54;73;66;49;90;232
cela;2;15;5;38;9;96;104;29;69;99;119;79;126;88
mon;15;59;8;31;13;116;74;50;123;77;50;58;123;57
merci;124;52;3;29;6;79;55;33;101;46;55;65;82;106
car;2;14;15;41;9;87;112;46;66;105;120;38;104;90
jamais;10;38;4;42;7;77;102;45;66;60;90;55;96;132
moi;11;48;10;25;17;113;97;35;92;66;76;58;91;50
peu;2;33;8;25;13;101;90;58;81;79;85;59;103;71
parce_que;1;11;9;45;7;98;108;44;64;73;110;43;99;91
an;2;33;4;27;25;106;107;24;65;104;64;43;57;119
leurs;1;17;4;41;4;89;67;25;51;113;98;33;87;134
sa;13;24;7;21;11;125;69;38;73;71;91;44;94;108
trop;27;55;13;22;7;98;112;40;75;101;56;40;66;37
nos;3;12;1;26;5;79;127;35;38;130;111;32;103;41
après;5;17;4;40;15;110;88;32;80;90;73;32;73;104
notre;13;18;4;36;13;78;100;24;51;87;76;51;114;59
beaucoup;14;14;11;25;15;96;124;23;49;96;103;57;82;39
toi;24;60;6;35;19;82;33;44;126;45;56;33;80;55
autre;1;23;8;32;10;83;84;33;74;62;76;50;101;95
ceux;2;22;2;36;8;58;86;38;52;78;94;31;99;95
ses;5;12;9;32;3;88;64;42;56;76;74;51;104;101
depuis;5;14;6;20;4;52;101;30;59;88;53;29;43;192
avant;2;20;2;39;10;80;69;29;102;63;55;46;94;94
mieux;8;40;9;31;18;70;74;30;57;66;93;31;78;40
eux;12;12;4;39;12;58;72;29;49;67;99;24;66;95
2;19;31;16;27;8;47;81;14;45;73;76;25;37;89
te;6;36;2;35;16;62;37;18;91;47;45;28;91;47
croire;11;45;1;42;7;60;42;27;70;34;74;28;67;89
m;7;29;5;20;12;58;87;28;85;55;46;42;78;43
ton;2;26;1;21;10;53;30;36;118;44;51;43;88;40
entre;2;11;15;21;8;80;92;25;35;76;64;47;48;75
surtout;8;20;9;20;7;59;89;27;42;60;69;50;70;47
toute;10;16;5;27;9;59;65;26;27;59;84;38;63;91
comment;3;14;7;33;12;72;46;19;56;48;59;33;59;75
bravo;136;33;3;37;3;59;25;24;32;26;34;15;36;44
ni;0;7;1;26;7;30;36;11;18;30;28;38;45;83
1;28;26;26;10;8;29;69;20;40;54;92;15;29;41
chez;4;31;1;31;5;62;82;23;38;79;53;14;47;41
quel;14;28;8;28;4;55;44;28;58;42;45;31;72;66
vos;4;10;1;31;10;41;37;27;73;43;55;46;55;59
mal;4;39;5;14;4;68;33;24;56;47;47;39;59;48
deux;2;11;9;22;5;45;65;18;42;49;42;30;45;73
toutes;13;11;4;26;4;63;70;14;30;59;37;38;44;69
aucun;3;11;4;23;2;45;55;20;42;45;47;28;52;88
elles;1;5;11;30;8;94;41;8;17;50;43;23;30;32
chaque;0;10;11;21;6;35;91;11;39;80;42;19;36;43
tant;5;8;4;17;9;67;59;12;30;33;55;36;54;55
quelle;16;36;6;18;3;60;33;15;36;34;46;28;45;68
ici;3;19;9;21;6;53;41;34;31;38;52;35;50;47
lui;10;20;1;18;2;63;30;26;38;33;40;19;57;45
ah;5;52;3;29;5;48;24;40;40;23;39;10;26;59
sous;0;18;6;14;1;36;52;22;36;42;32;24;40;91
million;0;14;0;4;1;6;31;4;12;42;153;10;19;56
ma;7;22;5;10;9;68;47;18;55;38;32;28;51;10
certains;1;4;2;26;5;52;56;16;23;49;40;26;65;37
aucune;0;11;2;27;8;40;22;23;34;34;35;38;54;57
3;5;20;15;17;4;44;55;16;26;51;47;21;22;22
maintenant;4;16;6;13;1;41;37;23;26;46;40;19;31;76
point;0;6;14;14;0;44;41;16;41;27;30;40;60;35
mes;18;12;0;7;6;61;36;15;39;47;33;18;37;12
autant;0;10;8;12;3;41;55;13;28;43;46;15;32;33
ailleurs;0;7;1;13;4;33;43;28;30;32;40;17;43;56
assez;0;23;6;5;5;36;40;12;25;62;52;11;39;23
ta;4;18;2;12;5;43;16;19;48;21;36;18;51;24
pendant;0;3;3;24;4;39;44;8;8;68;51;5;21;53
4;31;14;17;14;8;29;29;8;28;49;28;9;11;13
50;0;9;6;5;0;14;26;8;10;38;133;8;12;19
5;22;14;18;10;4;17;49;6;25;47;35;7;15;29
enfin;26;16;5;4;3;23;50;25;23;23;31;17;19;47
dont;0;3;3;15;1;41;33;10;22;30;33;26;28;66
plein;5;11;3;12;3;34;58;7;29;33;30;16;39;25
peut_être;1;9;4;13;3;35;32;18;28;32;24;26;52;18
souvent;0;4;4;10;4;50;43;14;23;29;34;33;36;17
10;1;9;20;14;13;21;54;6;19;36;40;12;11;33
bah;2;20;2;16;4;36;20;20;28;36;38;9;23;28
aujourd_hui;2;3;3;4;4;43;20;9;28;28;28;27;40;50
cet;3;5;2;5;4;26;25;10;28;26;39;24;30;46
force;9;10;0;63;0;19;18;14;22;16;14;16;39;31
pourtant;2;3;3;9;5;33;40;8;15;36;31;14;25;44
000;1;6;1;10;1;4;17;2;5;44;43;1;9;56
tes;1;13;0;11;7;26;12;13;35;29;21;24;23;21
quelques;0;6;1;15;0;23;45;3;21;37;25;12;27;25
plusieurs;1;3;1;22;6;18;32;11;18;25;34;14;23;31
quelque;0;5;2;13;1;23;24;9;26;15;18;11;68;20
selon;0;4;6;16;3;16;31;15;8;30;36;10;25;27
mêmes;0;3;3;12;4;28;27;12;13;23;18;21;31;22
6;38;16;15;4;1;20;15;4;21;30;11;4;2;13
fort;13;17;5;11;1;28;21;9;25;15;21;15;20;22
voilà;1;18;1;12;4;19;14;14;21;15;20;13;31;30
sinon;3;6;1;19;5;23;18;14;24;28;23;17;26;21
ben;2;17;0;12;6;16;38;10;17;23;17;9;18;32
100;0;7;9;8;1;20;23;5;16;42;41;5;12;18
20;0;12;3;7;3;14;34;3;19;31;30;3;11;33
7;2;6;9;7;2;12;15;7;5;21;12;8;8;96
loin;0;10;5;7;3;28;28;7;28;17;18;14;22;21
combien;0;7;2;5;1;23;14;3;16;40;49;5;10;21
quelqu_un;1;6;0;10;5;28;22;12;20;16;23;16;27;15
sauf;0;8;2;18;3;24;25;12;17;25;23;9;12;24
puis;1;4;2;11;3;16;37;8;13;23;26;7;14;26
ensuite;0;1;2;9;0;23;29;8;17;26;27;11;16;24
partout;2;4;1;10;2;15;32;13;13;22;18;7;15;34
ok;0;12;1;9;4;21;19;7;24;16;19;12;14;15
ainsi;1;0;5;16;1;22;15;6;13;23;18;12;22;24
certaines;0;1;2;8;3;27;28;10;16;19;19;11;24;10
envers;0;4;1;10;1;34;13;4;15;12;16;14;13;23
hein;2;14;2;10;4;11;7;12;25;17;26;6;14;15
dommage;5;8;5;8;4;16;24;8;13;16;11;10;20;11
chacun;1;3;3;4;0;23;28;7;17;15;16;9;27;7
30;0;7;4;1;3;19;48;2;7;20;20;3;10;6
jusqu_à;1;6;1;8;1;16;29;2;7;20;17;4;6;27
e;3;6;4;15;5;22;14;11;11;7;7;5;9;14
plupart;0;4;0;7;1;15;21;6;6;16;22;7;18;19
vers;2;3;2;5;1;16;23;11;12;10;24;10;10;11
dès;0;2;2;6;3;17;18;8;8;14;18;12;15;21
2025;0;3;0;1;2;18;16;3;8;30;19;3;8;13
15;0;2;3;4;4;12;33;6;8;25;24;5;3;6
monsieur;17;4;1;3;0;19;9;9;10;2;8;10;14;21
devant;0;3;0;13;1;20;26;8;12;10;4;6;10;26
vite;0;4;0;4;0;22;25;5;16;19;16;6;8;7
dessus;0;2;0;12;0;16;17;5;17;7;26;8;12;12
longtemps;1;7;0;1;3;9;20;5;10;15;15;13;18;14
derrière;0;4;3;5;2;7;12;6;22;8;12;17;16;17
celui;1;3;0;5;0;11;20;8;12;9;20;8;17;18
attention;2;8;0;2;1;13;20;4;14;11;8;8;21;17
vive;15;16;0;2;1;8;16;8;7;7;17;2;8;10
grâce;2;10;1;4;1;10;15;7;4;15;36;4;10;11
ouais;2;14;2;2;2;14;23;6;14;6;6;5;11;17
hors;0;0;3;6;3;16;34;3;10;11;7;16;17;6
presque;1;3;3;4;1;14;28;4;9;15;11;6;18;11
parfois;1;1;1;8;3;19;23;9;9;12;12;12;13;6
0;0;7;3;3;0;10;9;4;8;15;34;9;9;6
oh;13;13;0;5;1;14;13;7;17;6;6;2;7;14
celle;0;9;3;16;1;18;15;10;3;6;6;7;14;18
lors;0;3;1;21;3;13;8;4;4;12;4;4;13;19
or;6;12;5;3;2;10;9;1;2;16;18;3;4;11
certain;1;5;1;3;3;15;10;4;12;9;10;10;15;8
tiens;1;8;0;6;1;11;8;9;8;7;8;10;10;9
lorsqu;0;0;1;11;0;12;13;4;4;13;8;16;13;8
malgré;2;1;4;11;2;11;11;2;5;16;7;4;9;17
tard;2;3;0;1;2;13;13;3;9;14;7;7;16;6
celles;2;2;2;6;0;17;9;5;3;7;14;9;10;10
lorsque;0;0;2;5;0;7;12;2;7;12;11;7;12;18
2000;1;8;0;7;0;7;4;4;4;9;15;3;3;22
puisque;0;3;2;8;1;10;8;5;3;14;11;6;15;9
80;0;3;3;1;1;8;17;2;8;14;17;0;5;11
merde;0;10;1;5;0;8;16;3;17;10;15;2;4;1
200;1;2;0;4;0;4;8;12;4;14;17;0;1;24
tel;0;2;0;1;1;7;13;7;10;5;10;7;13;11
1948;0;0;1;0;0;1;0;0;0;1;0;0;1;37
environ;1;1;0;3;2;4;25;4;3;14;16;1;3;6
concernant;0;1;1;4;1;14;9;2;14;8;11;6;10;7
25;1;3;1;2;3;10;14;2;7;17;5;2;8;9
autour;0;1;0;2;0;12;22;0;12;10;5;6;10;7
afin;0;1;1;4;0;6;7;1;6;13;16;7;12;13
anti;0;2;0;7;0;5;10;8;11;2;10;7;8;10
8;1;5;10;1;2;6;12;2;0;16;12;4;2;4
madame;3;4;0;5;0;9;5;5;16;3;6;4;10;5
soi;1;2;0;3;1;14;6;4;7;4;7;9;13;4
d_abord;1;1;0;8;1;7;5;0;9;15;10;2;9;7
40;0;2;1;1;1;8;15;2;11;18;7;3;2;3
dehors;1;3;0;2;1;10;20;3;6;6;8;1;6;4
60;0;3;3;1;2;11;8;1;6;11;15;0;1;7
certes;0;0;2;8;2;6;11;1;1;13;7;0;9;11
12;0;1;2;4;2;6;9;1;9;15;7;2;3;4
moindre;0;1;0;1;3;8;11;3;1;5;6;4;18;5
18;1;6;5;3;1;15;9;0;2;9;2;2;7;7
trois;1;2;2;2;1;3;15;1;4;8;7;3;9;7
durant;0;1;0;5;0;8;4;4;9;11;7;5;3;8
ceci;2;3;1;4;0;5;5;2;3;9;9;3;7;11
9;0;2;7;2;1;10;11;2;4;5;8;2;3;5
hier;1;2;1;3;1;3;12;1;6;3;0;3;8;19
90;0;5;2;0;1;8;18;1;9;5;4;0;3;7
16;1;0;5;6;0;8;9;1;7;8;6;2;8;0
parmi;0;1;2;9;5;4;8;4;2;4;4;6;2;10
telle;0;0;0;8;2;3;5;1;3;6;6;5;12;5
eh;1;6;0;7;0;3;4;5;6;4;9;3;5;4
demain;0;4;0;3;0;6;10;2;8;9;6;1;5;6
2023;0;0;0;0;0;2;9;2;5;9;3;3;0;21
quels;0;2;0;3;0;6;2;1;4;6;9;8;5;11
pardon;0;6;0;3;0;2;3;4;5;2;6;2;7;14
laquelle;0;0;0;2;2;8;9;2;10;3;9;3;3;4
certaine;0;2;0;4;1;12;3;1;2;6;4;10;10;2
x;3;2;0;1;0;8;5;2;5;4;2;4;4;7
quelles;0;1;1;2;0;5;2;7;4;5;2;4;14;6
différents;0;0;1;0;2;14;5;2;1;4;5;7;8;2
11;2;1;5;4;0;6;2;1;1;2;3;2;6;17
voire;0;1;1;2;2;7;10;1;1;6;6;4;5;5
2026;1;6;3;1;0;6;5;3;3;13;2;2;2;2
70;0;0;3;0;0;3;8;2;4;5;4;1;3;17
jusqu_au;0;3;0;1;1;6;11;3;7;4;2;1;3;6
davantage;0;0;0;0;1;4;8;1;4;3;12;4;9;3
quant;0;2;0;1;0;5;5;2;3;5;8;4;4;8
gare;0;1;0;15;1;2;17;2;3;0;1;0;2;1
via;0;8;0;1;0;2;5;1;5;8;3;4;3;6
dedans;0;4;1;4;0;4;10;2;4;2;6;2;3;4
cependant;0;0;0;6;0;5;3;1;5;4;3;8;9;2
nul;1;3;2;0;1;7;3;0;7;4;2;2;3;7
lequel;0;0;0;3;2;8;2;2;3;5;7;6;5;2
17;1;1;2;1;0;13;7;1;2;6;4;2;0;4
ci;1;1;0;7;0;3;6;0;4;4;2;5;1;9
2024;0;0;0;1;0;5;9;2;1;11;3;0;1;8
haha;1;6;0;3;0;5;4;4;7;1;2;2;4;1
500;1;2;0;0;0;2;4;0;1;14;11;1;2;3
quasi;0;2;4;0;5;3;8;1;1;7;7;2;1;0
mille;2;0;0;0;0;4;5;2;2;10;5;0;1;4
dessous;0;1;0;2;1;2;9;0;3;6;11;0;1;3
con;1;3;0;3;1;3;3;0;9;5;2;2;4;3
45;0;0;3;2;0;5;6;1;3;7;4;2;1;6
14;0;6;4;3;0;5;6;1;1;3;2;2;2;4
près;0;1;1;1;0;6;7;1;3;3;5;4;4;3
arrière;0;0;0;1;0;3;15;1;2;3;5;1;2;3
pseudo;0;1;0;2;1;5;2;4;5;1;1;2;8;3
eux_mêmes;0;1;0;3;1;7;2;2;2;1;5;3;6;3
dame;3;4;0;0;0;7;2;1;3;0;1;3;7;2
2022;0;0;1;3;1;0;4;0;1;10;8;1;0;3
tels;0;1;0;3;0;4;1;2;3;6;2;6;3;5
in;1;4;0;0;2;2;1;3;4;3;4;2;3;6
euh;0;1;0;2;1;6;5;5;6;1;1;2;1;2
300;1;2;0;1;0;0;3;1;1;12;7;0;3;5
1000;1;4;0;2;0;0;4;3;3;10;5;0;1;3
pis;0;2;0;2;0;7;6;2;5;4;4;0;1;1
jusqu;0;3;0;2;0;1;5;0;3;3;2;1;2;12
22;1;1;2;5;0;3;6;0;3;1;2;0;1;7
v;1;2;0;0;1;9;1;1;4;4;2;0;1;7
suivant;0;2;0;1;0;4;4;0;2;4;4;2;6;3
19;1;1;0;0;0;3;10;0;1;4;6;1;3;3
ouf;1;4;2;1;0;3;1;3;2;5;2;2;6;0
mince;0;2;0;0;0;5;5;3;3;2;2;0;5;2
f;0;2;0;0;1;7;2;3;2;4;1;2;2;6
75;0;2;0;0;0;0;2;0;2;2;10;1;1;11
tandis_que;0;0;2;0;0;3;5;0;1;4;6;3;1;6
vôtre;0;2;1;2;0;2;4;1;4;1;1;2;5;4
ha;0;3;0;2;0;2;5;3;2;2;2;0;0;4
hop;2;3;1;1;0;2;7;0;3;4;3;1;2;0
35;0;2;6;0;1;6;1;0;0;4;4;0;0;3
puisqu;0;1;0;1;1;1;4;1;1;1;8;2;4;4
g;0;0;0;1;0;4;8;0;1;2;2;2;2;5
b;2;1;0;1;0;1;3;1;3;4;4;0;5;2
24;0;0;4;1;0;2;4;1;2;1;3;0;2;5
1947;0;0;0;0;0;0;0;0;0;0;2;0;2;12
uns;0;0;0;2;0;2;1;2;5;1;5;1;4;5
o;1;1;0;0;0;3;4;1;4;2;0;1;4;6
400;1;3;0;0;0;0;2;0;0;10;4;0;2;3
39;0;2;0;3;0;1;0;1;2;11;5;0;0;3
n_est_ce_pas;1;1;0;1;0;3;3;1;4;2;4;2;2;3
lui_même;0;0;0;3;0;2;2;0;4;0;3;4;3;4
nulle;0;0;0;1;0;5;2;2;0;1;4;4;7;0
demi;0;2;2;0;0;0;2;2;1;3;3;1;4;6
800;0;0;0;0;0;0;5;1;0;6;4;2;1;6
voici;0;0;3;4;0;1;4;0;3;0;3;3;1;3
divers;0;0;0;0;0;3;2;2;6;2;0;6;2;2
celui_ci;0;0;0;3;0;1;2;0;2;3;2;1;5;5
autrui;0;0;0;5;0;4;2;1;1;1;4;1;2;2
99;0;2;0;5;0;2;2;1;2;1;6;0;1;2
3000;0;3;0;0;0;0;2;0;0;5;10;1;0;2
salut;2;4;0;1;0;1;2;3;2;0;3;0;1;3
outre;0;0;0;4;0;3;1;1;0;5;3;3;2;1
neuf;0;0;0;0;0;2;8;0;0;4;4;0;4;0
hélas;0;0;0;0;0;2;2;2;1;1;3;0;4;5
aucunement;0;0;0;0;1;1;0;4;3;3;0;5;2;3
48;0;0;9;0;0;0;1;1;2;0;2;0;1;6
volontiers;0;0;0;0;0;1;2;0;4;5;2;2;4;1
13;0;2;1;1;0;5;3;0;0;1;2;0;3;4
120;0;0;0;4;0;1;8;1;0;0;2;0;0;4
lendemain;0;0;0;3;0;1;2;1;3;2;3;0;1;3
htag_cqfd;0;4;0;0;0;1;2;2;2;4;2;0;2;2
celle_ci;0;0;0;5;1;2;2;0;1;0;1;2;4;3
55;0;1;2;0;1;5;3;0;1;1;4;0;1;1
21;0;1;1;2;0;2;7;1;0;3;1;0;2;1
soi_même;0;0;0;0;0;2;3;1;3;0;1;1;6;2
sept;0;1;0;0;0;0;5;0;0;1;2;0;0;9
quatre;0;0;2;1;1;4;4;1;1;3;0;0;0;2
aïe;0;5;0;0;0;1;2;0;1;2;0;0;2;1
au_dessus;0;0;1;1;0;1;2;1;2;2;3;1;5;1
tien;0;1;0;0;0;1;0;1;5;1;1;1;3;1
32;0;1;3;0;0;1;1;1;3;0;1;1;3;2
u;0;1;0;2;0;2;4;1;1;2;1;1;1;2
lesquelles;0;0;0;4;0;0;2;1;1;0;2;2;3;2
heu;0;0;1;0;0;0;1;3;2;2;4;1;0;2
bye;0;0;0;0;1;0;0;0;4;1;2;0;1;0
600;0;1;0;0;0;2;2;0;0;6;4;0;1;2
27;0;0;1;0;0;1;1;1;1;3;2;0;3;2
26;0;1;0;0;0;1;4;1;2;1;1;2;2;3
2021;0;0;0;1;0;1;1;0;1;3;2;3;1;4
2018;0;0;3;1;1;0;4;0;2;1;0;1;0;2
2015;0;0;0;0;0;3;1;0;0;4;2;4;0;4
elle_même;0;0;0;1;0;4;2;0;0;0;1;4;2;3
bof;1;2;0;1;1;2;3;2;2;1;0;0;1;1
5000;0;0;0;1;0;0;2;0;0;6;4;0;1;3
28;0;0;0;0;0;2;0;0;2;2;0;0;0;10
150;0;0;0;0;0;4;4;0;0;2;3;0;1;2
six;0;0;1;0;0;0;5;2;0;4;0;0;1;3
lesquels;0;1;0;0;1;2;1;0;1;0;1;2;4;2
ho;5;0;0;2;0;1;1;0;1;2;1;0;1;2
dix;0;0;0;0;2;1;5;0;1;0;1;1;2;3
98;0;2;0;0;0;2;2;0;1;1;5;1;1;0
to;3;2;0;0;0;0;0;1;3;1;2;0;0;3
quelconque;0;0;0;1;0;6;1;0;1;2;1;1;2;0
700;0;0;0;1;0;0;3;0;0;4;2;0;1;3
65;0;1;0;0;0;5;0;0;1;4;2;0;2;0
36;0;0;3;3;0;0;2;0;1;3;1;1;0;1
2007;0;0;0;0;0;5;2;0;0;1;2;0;0;5
toutefois;0;0;0;0;0;0;2;1;0;4;1;5;1;0
telles;0;0;0;1;0;1;2;1;0;1;0;1;3;4
soudain;0;0;0;0;0;1;2;0;1;1;1;3;3;2
mien;0;4;0;0;0;2;4;1;1;1;0;0;1;0
hormis;0;0;2;0;0;1;3;1;0;2;1;0;1;3
diverses;0;0;0;1;0;1;1;2;1;1;2;1;3;1
ceux_ci;0;0;0;2;0;0;1;0;3;2;1;1;3;1
c_est_à_dire;0;0;0;1;0;0;7;0;0;0;1;3;2;0
auquel;0;0;0;1;0;2;3;0;1;1;1;3;1;1
49;0;1;0;0;0;1;0;2;0;1;0;0;0;8
4000;0;0;0;0;0;0;0;0;0;7;3;1;0;3
2500;0;0;0;0;0;0;0;3;0;4;6;0;0;1
250;0;1;0;1;0;0;4;0;0;2;2;0;0;3
2045;0;5;0;0;0;0;5;0;0;1;3;0;0;0
2020;0;0;0;0;1;1;2;1;0;3;1;1;0;4
na;3;0;0;1;0;1;0;1;0;1;1;1;0;4
mm;1;0;0;1;0;2;0;0;3;2;1;2;0;0
diable;0;2;0;0;0;0;0;1;0;1;2;0;0;5
7000;0;0;0;1;0;0;0;0;0;4;1;2;2;2
57;0;1;1;1;0;1;2;0;0;1;1;0;0;4
31;0;0;0;3;0;2;1;1;0;3;2;1;0;0
23;0;1;0;0;0;1;2;0;2;4;0;0;1;1
2005;0;0;0;0;0;1;1;0;1;0;3;1;0;6
nôtre;0;0;0;1;1;0;0;0;1;5;2;0;2;0
jusque;0;0;0;1;0;2;3;1;1;0;0;0;2;2
extra;0;0;0;0;0;0;4;1;2;4;1;0;0;0
chouette;0;0;1;0;1;1;1;0;1;2;1;1;2;0
72;0;2;0;1;0;0;1;0;1;0;0;0;1;3
6000;0;1;0;0;0;1;2;0;0;3;4;0;1;0
51;0;1;1;0;0;2;0;0;0;0;8;0;0;0
2030;0;1;0;0;0;0;3;0;1;2;3;0;1;0
2008;0;0;0;0;0;2;2;2;0;2;1;0;0;2
1945;0;0;0;2;0;0;0;0;1;0;0;0;3;6
à_l_encontre;0;0;0;0;0;2;0;1;1;0;1;1;2;3
vous_même;0;0;0;1;0;2;1;0;1;2;0;1;1;2
vis_à_vis;0;0;2;0;0;2;0;2;0;1;0;1;2;1
tienne;0;0;0;1;0;1;1;1;0;0;1;3;0;2
parce;0;1;0;1;0;3;0;0;0;1;2;1;0;2
néanmoins;0;1;1;0;1;1;1;0;1;1;1;0;3;0
moi_même;0;0;0;0;0;1;0;0;2;1;1;3;3;0
mme;1;2;0;0;0;1;0;0;0;3;1;0;2;1
debout;0;0;0;3;0;1;1;1;1;2;2;0;0;0
cinq;0;1;1;0;0;1;2;1;2;2;0;0;0;1
celles_ci;0;0;0;1;1;2;0;1;1;1;2;1;0;1
auparavant;0;0;0;0;0;1;2;0;0;1;0;1;2;3
alerte;0;0;0;0;0;1;1;0;0;3;0;3;1;2
41;0;0;0;0;1;4;0;0;1;0;2;0;1;1
34;0;0;1;1;0;0;1;0;0;2;2;0;2;0
2014;0;0;1;0;0;0;1;0;0;1;0;0;0;4
2010;0;1;2;0;0;0;2;0;0;2;0;2;2;0
2002;0;0;0;0;0;0;0;1;0;0;1;0;1;6
10000;0;0;0;3;0;0;0;0;0;1;1;0;1;5
mouais;0;2;1;0;0;1;1;0;1;1;1;2;0;0
hello;1;1;0;1;0;1;0;0;1;1;1;1;2;0
celui_là;0;1;0;0;0;1;0;0;3;0;0;2;2;0
auxquels;0;0;0;0;0;0;1;0;1;1;0;1;5;1
67;0;0;0;0;0;0;1;0;0;0;0;0;0;8
