emji_visage_faisant_un_clin_d_oeil;0;18;1;9;3;24;37;7;130;17;19;11;13;13
servir;1;4;0;25;1;33;25;11;14;36;46;22;75;28
mort;0;7;0;8;1;28;29;11;18;11;7;7;15;160
gouvernement;1;6;0;11;0;10;17;16;20;25;22;8;37;140
otage;4;4;0;5;0;0;1;1;1;3;1;0;6;274
montrer;0;3;2;19;2;29;17;9;33;6;17;47;92;37
emji_visage_en_pleine_réflexion;1;20;2;7;0;17;23;11;13;33;10;9;19;26
emji_drapeau_suisse;83;11;2;13;3;18;23;12;8;16;24;6;12;15
jeune;2;6;1;9;1;129;22;9;17;27;20;13;32;14
nouveau;3;9;2;10;4;33;37;20;33;56;38;10;28;28
gros;0;10;11;9;2;37;45;19;25;42;67;9;24;11
côté;0;11;2;18;1;38;51;12;18;20;29;7;69;34
simplement;2;2;3;11;3;31;31;4;11;32;57;47;50;25
service;2;1;0;11;0;114;14;2;7;74;33;8;12;15
meilleur;18;12;46;4;5;37;40;12;15;28;29;11;37;9
revenir;0;3;2;3;1;15;21;8;14;77;105;11;26;16
oublier;2;7;1;12;0;26;47;13;23;17;54;9;40;56
europe;1;3;49;8;3;17;29;16;19;19;32;9;21;65
espérer;4;11;1;25;7;21;28;16;75;21;19;12;45;24
réalité;0;2;1;7;1;28;15;10;19;15;24;97;54;27
assurance;0;2;0;2;1;0;10;1;2;251;15;1;1;0
agir;0;0;1;34;2;15;22;13;8;15;19;39;82;47
créer;0;2;1;13;1;31;35;8;20;29;84;14;21;32
ville;5;5;0;23;2;14;115;6;8;17;27;13;17;16
emji_visage_boudeur;8;35;0;17;0;14;9;6;9;13;5;2;11;21
manquer;2;8;1;11;1;81;26;13;19;29;29;22;30;15
pauvre;1;15;1;10;1;17;24;18;15;16;108;8;23;13
animal;8;4;0;3;1;129;46;7;17;6;4;12;12;9
justice;7;2;1;16;2;31;5;15;22;10;29;15;37;86
fin;1;4;1;6;2;27;20;21;72;40;22;7;14;49
respecter;0;1;0;42;4;23;38;17;16;11;12;12;20;77
santé;1;2;0;8;1;20;42;3;6;142;24;10;11;4
situation;0;1;0;21;1;37;17;5;9;19;17;45;76;31
protéger;0;1;0;67;1;51;23;12;14;12;16;11;38;30
justement;0;2;3;14;0;28;17;11;21;24;36;21;81;22
emji_visage_roulant_des_yeux;0;100;0;9;4;6;21;9;22;17;19;5;18;16
seulement;0;13;4;18;5;26;54;7;15;23;41;13;27;30
rapport;0;9;4;9;0;38;15;4;73;22;24;21;22;28
frontalier;0;7;0;1;3;2;38;4;14;74;103;4;2;1
appeler;2;12;2;18;2;17;19;21;24;14;16;10;58;51
augmenter;0;4;1;2;1;4;39;2;4;151;26;7;9;6
école;0;0;0;2;12;112;35;7;6;43;10;9;10;13
extrême;0;8;1;10;0;14;7;149;4;4;13;7;12;26
mot;1;8;0;5;9;29;5;16;76;6;6;17;30;47
normal;0;7;4;11;7;22;37;7;16;78;29;9;20;13
heure;2;6;1;27;2;19;74;7;18;26;23;7;15;16
dernier;0;7;7;18;1;17;29;5;73;27;15;8;20;40
mois;0;2;0;4;0;17;24;4;9;135;35;4;5;8
essayer;0;6;3;14;0;14;22;6;30;21;18;7;91;29
policier;1;1;0;156;0;10;4;12;6;3;1;9;27;19
chercher;1;5;2;14;0;25;16;13;26;40;23;8;65;24
gagner;1;0;15;4;1;16;11;5;8;63;109;3;6;7
malheureusement;2;3;1;9;2;25;27;15;16;14;14;13;82;37
terroriste;1;0;0;2;0;1;0;0;3;1;0;3;4;224
solution;0;4;2;6;1;20;28;7;9;34;27;6;72;30
liberté;2;5;0;24;0;29;12;82;14;7;10;9;21;20
civil;0;1;0;6;0;28;2;2;3;12;4;2;9;172
canton;0;6;1;7;5;5;46;2;6;44;95;9;6;3
étranger;0;2;0;2;13;18;12;14;7;19;66;18;49;18
pire;0;10;3;7;3;16;81;11;16;7;6;10;25;35
manière;0;2;2;21;0;24;20;4;10;18;24;22;82;16
expliquer;0;7;2;11;0;23;21;5;14;25;31;41;33;30
argument;1;9;1;5;0;28;8;10;38;7;21;61;38;15
emji_drapeau_territoires_palestiniens;108;0;0;1;0;1;1;0;0;2;0;0;2;34
aide;0;3;0;14;2;18;16;8;6;35;31;12;39;58
simple;1;4;4;11;7;24;22;7;9;25;43;39;27;18
apprendre;0;0;2;4;46;54;14;7;27;9;7;19;29;13
triste;5;8;2;6;0;95;13;8;15;13;10;10;30;20
international;0;0;3;36;2;6;17;5;8;11;9;9;15;113
ouvrir;0;2;2;12;3;12;17;52;21;23;18;17;32;24
étude;0;2;0;1;3;18;15;3;14;36;47;64;20;2
honte;0;6;0;12;1;85;10;7;16;17;20;7;16;32
bas;0;11;3;9;3;19;17;9;16;32;62;7;22;19
acheter;1;7;0;2;0;7;118;3;11;22;36;3;5;13
possible;2;4;2;10;3;25;29;7;27;45;25;13;20;22
propre;0;4;1;6;4;28;21;11;21;19;27;16;54;20
avis;0;6;2;10;5;19;5;24;15;6;10;22;89;14
façon;1;7;3;17;1;41;27;15;10;19;16;9;44;17
voter;3;4;1;2;4;14;12;82;11;20;31;5;26;6
terre;1;3;1;7;0;17;29;4;9;5;16;11;17;98
sécurité;0;3;0;53;0;20;15;4;6;41;20;16;25;22
interdire;0;4;0;26;2;31;74;5;11;15;7;9;17;12
mauvais;0;5;4;8;2;28;30;14;58;18;10;11;20;13
voiture;3;6;0;7;0;0;169;1;0;14;8;2;1;2
super;5;29;2;4;3;26;42;8;20;14;41;7;10;8
choix;3;2;1;8;0;49;13;6;12;38;26;14;31;14
initiative;5;2;0;3;5;30;7;19;12;15;55;2;60;4
égalité;1;6;4;1;0;152;3;3;5;10;8;2;6;1
respect;8;2;1;14;3;106;6;4;9;2;4;10;19;28
répondre;0;5;5;3;2;10;18;5;66;7;8;27;41;18
foutre;3;10;2;18;1;14;13;11;72;22;18;3;11;24
terme;0;0;4;8;1;12;8;16;11;11;14;22;69;30
mériter;8;4;12;10;3;15;6;1;13;11;46;11;46;28
équipe;4;4;117;1;1;11;6;2;5;8;9;1;14;0
majorité;0;1;0;9;4;28;29;15;13;11;57;17;16;17
important;0;2;0;10;1;71;17;6;11;20;26;16;25;14
sembler;0;3;3;10;1;20;33;9;7;24;16;8;54;27
victime;3;3;0;8;0;58;2;10;9;11;5;15;26;58
taxe;0;4;0;0;0;7;6;0;0;34;139;1;4;3
entendre;0;9;1;9;3;19;12;12;31;6;13;5;59;31
risque;0;5;0;13;0;22;45;5;7;36;22;22;20;10
classe;3;6;0;1;3;5;10;4;4;14;142;4;8;2
également;1;2;2;8;4;23;34;6;17;21;33;11;17;30
israel;0;0;0;1;0;2;1;1;1;0;0;1;1;188
feu;1;5;0;17;0;9;46;2;12;6;2;6;9;96
pareil;1;8;0;6;1;21;55;14;25;23;13;11;21;9
manifestant;1;2;0;151;0;0;1;0;1;1;0;0;5;44
maladie;1;1;0;1;0;6;14;1;1;160;8;3;7;1
occuper;0;3;2;6;2;17;16;8;31;47;8;4;25;39
baisser;0;3;1;0;0;2;24;0;1;129;34;1;1;1
absolument;2;4;3;8;1;19;10;14;38;20;16;6;45;18
nombre;0;0;19;16;1;12;41;3;13;32;20;7;12;26
manger;0;4;1;2;0;8;131;1;8;15;6;2;9;2
taxer;0;0;0;0;0;0;8;4;3;5;160;5;4;0
nouvelle;6;14;3;2;0;28;44;9;16;25;21;7;8;17
effet;0;7;1;12;1;24;62;8;12;15;19;23;15;2
arme;1;3;0;14;0;18;12;5;5;12;10;13;15;88
emji_visage_avec_des_symboles_dans_la_bouche;0;13;0;2;0;4;6;3;1;4;3;1;7;3
crime;0;0;0;4;0;10;0;0;6;2;5;6;9;150
poser;0;3;1;4;1;11;14;1;24;19;10;19;85;12
exactement;7;3;1;4;3;16;11;12;20;22;14;21;50;22
base;2;5;0;8;6;20;10;4;13;47;16;44;15;13
éviter;0;6;2;5;0;17;31;5;10;33;17;30;34;13
valoir;6;13;2;5;4;15;18;7;12;12;61;6;25;17
retrouver;0;8;5;9;1;29;29;8;9;9;33;9;35;15
suivre;0;4;0;13;1;7;15;8;24;28;16;8;54;22
parent;1;3;0;5;3;77;11;6;3;35;32;1;13;2
langue;1;5;0;1;141;4;5;1;2;6;5;1;4;1
source;1;2;0;3;3;6;19;9;26;11;17;58;12;22
info;3;19;2;10;0;11;18;9;50;10;9;14;21;21
citoyen;0;0;0;33;3;21;8;13;16;22;15;8;43;13
eau;1;4;2;25;0;2;126;2;4;4;3;1;5;8
train;0;6;0;4;1;11;96;6;8;24;13;3;5;19
suffire;0;2;3;10;5;16;25;5;29;10;38;6;35;18
rue;0;3;1;58;1;11;25;8;18;8;5;5;18;34
jouer;3;4;17;3;2;61;16;4;21;12;14;9;14;9
garder;0;1;0;9;1;24;28;7;11;50;13;10;25;13
représenter;2;4;13;5;2;14;20;15;14;15;26;15;17;25
préférer;0;8;0;7;0;23;17;11;13;42;25;5;26;20
groupe;0;2;8;19;0;13;10;14;8;12;6;6;22;63
reconnaître;2;4;0;7;1;19;5;8;8;6;3;15;20;92
face;0;3;1;16;0;25;5;13;8;9;10;20;50;28
profiter;0;3;0;6;1;11;14;7;9;16;98;1;16;8
couper;2;3;43;2;0;10;20;5;10;35;22;3;23;4
clairement;0;3;3;9;2;24;11;1;13;16;10;16;60;22
ultra;0;3;0;3;2;5;25;7;8;4;113;2;3;5
oeil;1;7;0;13;0;10;12;81;8;8;5;4;12;33
haine;0;2;0;12;3;26;4;17;23;4;8;9;21;59
média;1;1;0;9;3;4;4;12;65;2;9;21;22;34
courage;43;11;0;5;0;24;9;7;22;5;9;8;23;19
réponse;0;8;3;9;1;5;3;1;81;8;5;12;33;16
peur;0;10;1;8;0;30;12;5;14;12;12;19;46;17
européen;0;2;33;11;4;10;8;12;15;12;18;6;15;36
imaginer;1;6;1;4;2;20;24;6;19;32;29;6;23;12
fortune;0;2;0;3;0;2;4;4;2;9;146;0;4;2
ia;0;6;0;2;0;5;9;4;48;21;12;41;18;3
logique;0;5;2;10;8;10;21;4;2;13;32;20;44;13
journée;2;8;0;1;0;86;16;5;11;20;5;7;13;7
concerner;0;0;1;6;1;14;17;5;15;16;49;16;31;11
choisir;0;4;2;4;0;32;18;8;16;16;17;10;44;11
mdr;0;21;4;14;4;10;9;14;50;14;17;4;9;12
détruire;0;4;0;22;1;10;29;9;13;13;15;5;16;45
vidéo;0;5;0;18;0;4;6;2;74;4;4;11;14;32
peine;0;2;1;4;4;19;13;4;35;20;14;10;34;23
intérêt;0;0;0;8;2;5;10;7;26;16;19;7;51;21
information;1;10;0;9;0;25;4;7;20;5;3;42;20;28
franchement;1;6;1;9;0;17;16;9;53;21;18;3;20;6
facile;0;1;5;6;6;22;13;4;33;17;22;11;38;5
casser;0;3;0;100;0;5;17;1;3;9;8;3;9;22
semaine;0;1;1;6;6;14;56;4;9;29;19;3;10;13
traiter;0;3;1;8;2;37;6;12;10;10;4;15;29;40
long;0;4;1;1;2;19;12;17;6;29;14;6;55;10
économique;0;1;0;2;1;15;20;3;5;43;45;8;17;10
économie;0;0;0;2;1;1;28;4;5;24;100;5;5;1
chiffre;0;4;0;6;0;9;13;8;21;37;31;25;10;9
accepter;0;3;1;10;1;43;9;6;3;38;10;8;20;22
uniquement;0;1;1;8;1;20;24;4;19;14;20;12;37;19
toucher;0;5;0;2;1;14;30;6;7;20;56;11;13;10
fédéral;0;2;0;31;2;9;4;11;6;51;6;5;31;13
financer;1;2;0;0;0;3;5;8;0;36;66;3;13;39
démocratie;1;3;0;21;0;2;1;18;15;3;5;15;48;36
moyenne;0;0;2;0;0;6;21;1;0;12;117;5;0;1
haut;2;2;3;3;3;20;27;7;13;25;39;5;19;9
faute;0;6;0;25;5;7;12;6;33;15;19;5;28;14
rappeler;0;4;0;19;2;12;20;6;11;11;14;29;33;17
humanité;5;1;0;1;0;20;6;14;15;8;10;9;26;57
soutien;14;1;0;22;0;13;6;7;6;12;4;7;9;73
maison;2;5;1;5;3;34;43;0;6;19;22;3;8;23
dur;0;5;1;1;4;17;17;3;10;7;60;5;20;18
udc;0;10;1;1;17;6;2;79;13;3;10;9;13;6
chance;3;10;8;4;1;30;19;5;11;17;39;4;13;8
unir;9;4;2;4;0;4;8;3;8;19;23;6;8;64
tête;0;11;2;6;1;23;14;8;38;11;9;11;29;13
route;0;3;0;8;0;6;127;3;1;6;3;3;4;2
marcher;1;6;0;17;3;12;15;7;69;7;12;0;7;14
lausanne;1;11;0;12;2;5;81;7;14;15;10;1;5;3
emji_visage_souriant_avec_coeurs;56;5;0;0;0;9;4;5;2;1;6;1;3;0
contraire;0;1;0;13;2;17;7;3;15;18;13;5;60;17
voler;1;4;0;6;0;12;21;5;13;13;22;10;14;41
souhaiter;6;4;1;1;1;22;9;3;14;17;17;9;47;16
plaindre;1;7;3;18;0;20;9;8;34;15;13;4;32;7
image;0;1;0;9;1;9;8;6;39;14;4;26;21;27
valeur;1;2;0;5;0;8;7;11;8;15;21;38;35;17
truc;0;1;1;8;1;11;11;17;49;9;31;9;9;6
nom;1;5;1;8;3;12;16;9;21;11;10;5;17;40
fou;0;5;1;7;1;14;13;44;19;11;6;3;20;22
fonctionner;0;2;1;6;1;5;23;10;12;36;31;10;23;7
but;1;3;1;11;2;11;10;8;22;25;10;6;25;30
main;2;1;1;8;0;12;26;7;15;12;27;5;18;21
magnifique;91;4;1;3;2;16;15;5;5;7;8;1;5;6
juif;0;0;0;0;0;0;0;0;3;0;0;0;2;144
différence;0;0;5;8;2;22;21;3;4;15;31;32;10;13
offrir;1;2;2;6;1;7;20;5;7;29;51;7;12;8
minimum;0;2;0;7;13;9;9;2;12;57;22;7;14;8
user;1;2;4;6;1;10;5;12;13;32;30;5;9;36
réel;1;6;0;7;0;11;16;6;9;15;6;60;15;8
propos;0;2;0;3;1;18;2;11;26;1;4;37;44;16
massacre;0;1;0;1;0;1;1;1;1;1;1;1;7;97
cours;0;2;0;5;6;24;13;4;17;24;7;21;23;18
commettre;0;1;0;8;0;18;5;2;6;1;2;4;2;115
mesure;0;1;0;12;1;16;22;5;5;16;23;10;40;10
bref;0;3;1;7;2;14;16;19;34;16;18;6;13;15
blanc;0;6;1;9;2;17;13;13;24;4;2;29;18;13
autoriser;0;2;0;119;0;5;8;0;2;8;6;1;1;7
tomber;3;7;1;7;0;15;16;13;21;11;16;8;28;14
remettre;0;1;2;5;0;25;19;4;13;6;23;4;46;12
fait;0;0;2;8;0;9;7;7;13;4;10;67;18;10
milliard;0;4;1;1;0;0;33;0;2;21;76;2;0;7
coût;0;2;0;2;0;8;12;1;1;111;19;1;1;1
corps;0;3;0;4;2;46;18;3;1;9;2;6;15;33
caisse;0;2;0;0;1;1;11;1;1;116;16;0;1;0
prison;0;5;0;13;0;10;13;7;17;6;1;10;11;61
preuve;0;5;0;10;1;7;6;10;13;8;3;24;50;16
vendre;0;2;0;2;2;5;60;5;4;20;28;1;6;20
tenir;0;6;0;9;2;20;7;9;13;7;7;5;40;32
produire;0;3;3;2;3;4;82;3;4;16;16;5;11;5
pro;0;4;1;9;0;4;4;9;9;8;5;3;8;85
meme;2;1;3;3;2;9;12;11;45;12;19;1;13;15
totalement;0;1;1;6;0;10;25;3;4;9;18;15;54;10
physique;0;1;0;0;1;18;58;0;3;8;1;31;29;2
libre;2;1;1;7;0;18;10;8;21;13;12;15;29;18
ami;3;3;0;0;5;50;15;4;10;13;16;6;9;17
écouter;1;5;1;3;1;25;6;6;56;7;3;8;18;8
recevoir;0;0;3;10;4;13;10;3;13;23;32;8;10;21
allemand;0;6;0;0;81;4;12;1;0;5;7;10;2;5
militaire;0;0;0;6;0;42;4;2;3;21;7;5;11;43
empêcher;0;1;1;17;2;12;13;4;9;12;13;28;21;16
débat;0;3;0;2;3;17;10;9;19;7;6;16;49;8
américain;0;3;18;2;1;6;14;12;9;19;19;2;16;26
accueillir;1;0;0;4;3;16;10;7;4;39;8;8;13;29
sauver;0;4;0;7;1;13;11;3;10;48;14;4;19;13
refuser;0;1;0;8;2;17;5;5;4;38;8;9;24;31
privé;1;2;1;4;2;7;20;3;5;49;22;6;16;5
mondial;0;2;20;3;1;7;33;4;9;19;18;5;13;14
culture;0;1;1;0;3;47;8;12;12;5;15;15;14;10
complètement;1;3;3;7;1;12;13;10;14;11;3;7;45;18
réfléchir;0;1;0;7;0;12;10;11;20;16;9;14;46;4
raciste;0;2;1;5;2;14;3;92;4;3;2;2;7;8
envoyer;0;7;5;5;1;7;17;1;34;21;9;6;11;22
poste;0;4;1;1;0;14;5;3;8;77;9;3;8;5
charger;0;1;0;5;0;25;11;2;9;56;8;8;7;9
cacher;0;2;0;20;0;9;5;13;10;7;5;19;25;27
banque;1;5;0;1;1;2;6;0;1;99;17;0;0;3
époque;0;5;1;3;3;48;16;8;10;11;7;10;9;14
prochain;0;10;1;8;0;6;22;7;55;9;10;6;8;7
grave;1;1;1;8;2;17;9;5;9;11;10;5;43;26
emploi;0;1;0;0;0;3;4;1;5;45;80;0;2;1
type;0;4;0;3;1;14;22;10;13;10;11;16;32;9
total;2;1;1;13;1;14;22;15;9;21;5;8;8;26
résultat;1;1;5;7;0;8;20;7;4;18;15;29;22;5
réseau;0;1;1;6;0;9;16;4;12;9;7;8;59;13
obliger;0;1;0;9;1;44;14;5;9;23;13;3;14;5
manif;0;1;0;95;0;2;1;3;3;2;2;1;3;28
prime;1;1;0;7;0;2;2;0;2;120;3;0;1;1
actuel;1;0;2;3;1;21;24;8;7;25;12;8;16;19
énergie;2;1;0;0;0;2;84;0;5;15;4;8;6;2
porte;0;3;0;8;0;23;17;25;7;8;10;11;18;13
envie;0;2;0;4;3;31;11;10;11;19;15;1;33;5
entier;1;3;0;9;3;9;14;6;20;7;19;5;20;28
subir;0;1;0;9;0;19;10;5;9;9;6;14;15;40
mec;1;18;1;10;2;49;2;8;21;5;4;2;13;6
produit;0;1;0;1;0;2;96;0;2;12;10;3;1;1
personnel;0;1;0;4;0;15;9;1;6;38;13;14;32;3
millier;0;0;0;9;2;3;13;2;4;17;15;3;6;66
condition;0;0;0;11;1;13;20;2;1;46;17;1;9;18
effectivement;0;5;1;6;0;17;15;5;7;9;12;16;36;12
marché;0;3;1;0;0;6;35;4;4;30;42;1;6;3
difficile;0;1;3;2;7;21;10;2;9;12;13;40;8;12
criminel;0;0;0;7;0;5;3;6;6;2;3;7;11;83
responsable;0;0;0;12;0;8;6;4;1;18;14;9;36;25
