"";"X.rts_a";"X.rts_i"
"dans";1,47;-1,47
"bien";-0,2973;0,2973
"déjà";-0,9608;0,9608
"air";1,2239;-1,2239
"con";1,1714;-1,1714
"mettre";-1,9932;1,9932
"là";0,5234;-0,5234
"emji_visage_avec_bouche_ouverte";-0,294;0,294
"emji_visage_avec_un_doigt_sur_la_bouche";-0,7767;0,7767
"autre";-1,0657;1,0657
"vie";0,4194;-0,4194
"ahahah";-0,2734;0,2734
"trop";0,6357;-0,6357
"chaud";-0,3675;0,3675
"imaginer";-0,3769;0,3769
"qui";-0,4708;0,4708
"revoir";1,255;-1,255
"mtn";0,7673;-0,7673
"sur";-2,1874;2,1874
"compte";-1,0389;1,0389
"des";0,3422;-0,3422
"jeunesse";0,5159;-0,5159
"heureusement";0,4613;-0,4613
"cette";1,5389;-1,5389
"période";0,5739;-0,5739
"horreur";-0,6256;0,6256
"apprendre";2,4522;-2,4522
"aux";-0,45;0,45
"beau";2,6341;-2,6341
"oh";1,3113;-1,3113
"putain";-0,3868;0,3868
"merde";-0,5943;0,5943
"punaise";1,0173;-1,0173
"adorer";5,44;-5,44
"ou";-0,5193;0,5193
"tellement";-0,3292;0,3292
"gros";0,3516;-0,3516
"s";-0,4539;0,4539
"bon";-1,1339;1,1339
"enfant";0,4356;-0,4356
"même";1,8956;-1,8956
"délire";-1,0423;1,0423
"60";0,9226;-0,9226
"an";1,669;-1,669
"connaître";2,5056;-2,5056
"avec";1,1107;-1,1107
"mes";2,1035;-2,1035
"papa";0,5734;-0,5734
"40";0,7306;-0,7306
"maison";0,8502;-0,8502
"rester";0,4397;-0,4397
"gamin";3,1209;-3,1209
"ta";-0,4202;0,4202
"copain";0,5734;-0,5734
"ville";-0,6228;0,6228
"vacance";0,9226;-0,9226
"une";2,7137;-2,7137
"petit";4,3424;-4,3424
"piscine";0,2901;-0,2901
"comment";0,8066;-0,8066
"peu";0,5242;-0,5242
"souvenir";8,5494;-8,5494
"année";3,4593;-3,4593
"80";1,4626;-1,4626
"ahaha";0,9858;-0,9858
"oui";-0,5567;0,5567
"fin";2,3449;-2,3449
"équipe";-0,9944;0,9944
"me";1,0704;-1,0704
"régaler";0,2397;-0,2397
"rouler";1,3933;-1,3933
"neige";0,609;-0,609
"excellent";1,0853;-1,0853
"côté";0,7692;-0,7692
"époque";14,4565;-14,4565
"ciao";1,5604;-1,5604
"vert";0,4063;-0,4063
"monter";-0,2957;0,2957
"h";1,1185;-1,1185
"sans";-2,0476;2,0476
"naître";2,009;-2,009
"boy";1,5604;-1,5604
"carrément";-0,4456;0,4456
"huile";1,7707;-1,7707
"premier";1,9756;-1,9756
"flic";-0,2734;0,2734
"drôle";0,276;-0,276
"du";-0,9748;0,9748
"toujours";1,9082;-1,9082
"plaisir";-0,3944;0,3944
"prendre";0,3622;-0,3622
"emji_visage_avec_masque";-0,3455;0,3455
"emji_visage_très_souriant_aux_yeux_rieurs";1,165;-1,165
"hahaha";1,3959;-1,3959
"emji_visage_stupéfait";0,4502;-0,4502
"dessus";0,6339;-0,6339
"emji_visage_en_pleine_réflexion";-2,3945;2,3945
"emji_visage_avec_une_main_sur_la_bouche";0,3952;-0,3952
"génie";-1,9879;1,9879
"son";1,8763;-1,8763
"truc";2,0986;-2,0986
"devoir";-1,8062;1,8062
"emji_visage_souriant";2,37;-2,37
"face";0,5159;-0,5159
"falloir";-3,7477;3,7477
"arrêter";-0,5463;0,5463
"partir";-0,354;0,354
"sa";0,9013;-0,9013
"bête";0,2753;-0,2753
"couper";1,6678;-1,6678
"vélo";-0,3284;0,3284
"qu";-0,5979;0,5979
"sérieux";0,6259;-0,6259
"emji_visage_souriant_avec_coeurs";1,1746;-1,1746
"courir";0,5141;-0,5141
"ben";0,4506;-0,4506
"voilà";-1,4678;1,4678
"1er";-0,7869;0,7869
"oups";-2,6047;2,6047
"désolé";-2,1904;2,1904
"doute";-0,9479;0,9479
"toute";0,4506;-0,4506
"pluie";0,408;-0,408
"notre";-0,3167;0,3167
"cerveau";-0,6228;0,6228
"journée";-1,3528;1,3528
"toi";-3,6239;3,6239
"jean";-0,4594;0,4594
"michel";-0,4733;0,4733
"fondue";-1,7272;1,7272
"haut";-0,2697;0,2697
"montagne";0,2753;-0,2753
"après";1,6409;-1,6409
"quelques";0,2242;-0,2242
"descente";-0,4039;0,4039
"ski";1,4189;-1,4189
"louper";-0,228;0,228
"emji_visage_roulant_des_yeux";-16,6995;16,6995
"svp";-0,5401;0,5401
"grave";1,4866;-1,4866
"sourire";-0,3952;0,3952
"alors";-2,384;2,384
"froid";-0,47;0,47
"dos";0,3119;-0,3119
"fribourg";0,3307;-0,3307
"pis";-0,9479;0,9479
"ailleurs";0,5586;-0,5586
"plein";-2,2485;2,2485
"oreille";1,3374;-1,3374
"emji_visage_qui_vomit";0,3757;-0,3757
"tête";2,8139;-2,8139
"aimer";19,5664;-19,5664
"emji_tête_de_fou";-2,3101;2,3101
"ma";4,403;-4,403
"maman";0,8607;-0,8607
"15";-0,3455;0,3455
"mec";-0,7877;0,7877
"penser";1,5736;-1,5736
"mdrrrr";1,4489;-1,4489
"très";3,0369;-3,0369
"parler";1,7763;-1,7763
"blanc";1,9756;-1,9756
"12";0,7914;-0,7914
"tuer";-0,7296;0,7296
"xd";-0,253;0,253
"marier";2,8344;-2,8344
"vendredi";0,3307;-0,3307
"13";0,6488;-0,6488
"20";-0,9838;0,9838
"exactement";1,6246;-1,6246
"croire";-0,9608;0,9608
"rien";-3,1729;3,1729
"point";0,5347;-0,5347
"juste";-2,4024;2,4024
"chiffre";-0,7653;0,7653
"emji_feu";0,9988;-0,9988
"emji_drapeau_suisse";1,2014;-1,2014
"mal";-3,6114;3,6114
"celle";-0,7019;0,7019
"logique";-1,9208;1,9208
"meilleur";0,5665;-0,5665
"réponse";-0,6002;0,6002
"vieux";3,7509;-3,7509
"daron";2,675;-2,675
"voix";2,6499;-2,6499
"répondre";-0,2378;0,2378
"vite";2,3584;-2,3584
"clairement";0,4599;-0,4599
"cheveu";2,134;-2,134
"bleu";1,255;-1,255
"lui";1,3757;-1,3757
"quel";-0,4921;0,4921
"genre";-0,7939;0,7939
"battre";1,0953;-1,0953
"couille";1,0953;-1,0953
"partout";1,5315;-1,5315
"2";-1,9757;1,9757
"doigt";0,5159;-0,5159
"patate";0,3305;-0,3305
"vrai";0,369;-0,369
"banane";0,5141;-0,5141
"par";0,4548;-0,4548
"contre";0,3164;-0,3164
"mois";0,2887;-0,2887
"oublier";0,6919;-0,6919
"wsh";0,6008;-0,6008
"emji_visage_qui_pleure_à_chaudes_larmes";-23,9889;23,9889
"14";-0,6082;0,6082
"plutôt";0,3508;-0,3508
"mdr";-0,67;0,67
"père";5,0476;-5,0476
"pourquoi";-1,4201;1,4201
"sortir";-0,8376;0,8376
"chaque";0,5624;-0,5624
"fois";1,0845;-1,0845
"jouer";3,3539;-3,3539
"lol";-0,4946;0,4946
"hahahaha";-1,1274;1,1274
"gars";-1,4211;1,4211
"merci";-1,3204;1,3204
"emji_visage_envoyant_un_bisou";-0,5936;0,5936
"fou";1,4286;-1,4286
"perso";0,943;-0,943
"bonheur";0,2887;-0,2887
"pareil";1,8784;-1,8784
"2006";1,1145;-1,1145
"bernard";0,2237;-0,2237
"what";-1,0956;1,0956
"interview";0,6008;-0,6008
"genève";-0,7112;0,7112
"emji_visage_étourdi";-0,8634;0,8634
"emji_visage_qui_rougit";-1,3695;1,3695
"aujourd_hui";18,4537;-18,4537
"x";0,2179;-0,2179
"cul";0,7692;-0,7692
"enlever";-0,2732;0,2732
"gosse";0,6832;-0,6832
"sous";-1,8489;1,8489
"d_abord";0,2237;-0,2237
"lac";1,2089;-1,2089
"grand_mère";1,2092;-1,2092
"5";-1,7906;1,7906
"fils";0,2626;-0,2626
"besoin";0,366;-0,366
"emji_visage_qui_tire_la_langue_et_fait_un_clin_d_oeil";-0,8675;0,8675
"jeter";-0,3952;0,3952
"cela";0,7829;-0,7829
"jamais";0,6819;-0,6819
"flotte";1,226;-1,226
"savoir";0,3146;-0,3146
"3";-1,0178;1,0178
"mode";0,9988;-0,9988
"choquer";0,6957;-0,6957
"importer";-1,564;1,564
"quoi";-3,9543;3,9543
"liquide";1,226;-1,226
"avant";0,7877;-0,7877
"pendant";0,7306;-0,7306
"emji_singe_ne_rien_voir";-2,0146;2,0146
"linge";-0,2957;0,2957
"passer";-1,0248;1,0248
"deux";0,9304;-0,9304
"boule";-1,4623;1,4623
"droit";0,4063;-0,4063
"eh";0,3751;-0,3751
"emji_visage_qui_pleure";-8,3563;8,3563
"fille";2,538;-2,538
"gant";4,593;-4,593
"brun";1,3933;-1,3933
"classe";0,3333;-0,3333
"ouf";0,5159;-0,5159
"chose";1,1635;-1,1635
"femme";2,2643;-2,2643
"0";-0,7296;0,7296
"jurer";-1,2793;1,2793
"jeune";1,8762;-1,8762
"marcher";-2,3345;2,3345
"fort";-2,1703;2,1703
"moins";-0,3591;0,3591
"ahah";0,3691;-0,3691
"film";0,408;-0,408
"violet";0,3305;-0,3305
"ah";-1,2454;1,2454
"famille";0,5347;-0,5347
"confirmer";-0,2957;0,2957
"emji_yeux";-4,9565;4,9565
"mêmes";0,6751;-0,6751
"emji_visage_nauséeux";8,0632;-8,0632
"évidemment";-0,2957;0,2957
"car";-0,4731;0,4731
"homme";0,4284;-0,4284
"ca";-1,0949;1,0949
"chéri";-0,4733;0,4733
"poser";0,3511;-0,3511
"question";-0,3641;0,3641
"glace";0,4063;-0,4063
"roi";-0,4297;0,4297
"cousin";1,1385;-1,1385
"inventer";0,8695;-0,8695
"pain";0,5739;-0,5739
"chocolat";-1,1393;1,1393
"lausanne";-1,2838;1,2838
"z";-0,9864;0,9864
"emji_visage_blasé";0,5141;-0,5141
"jaloux";-1,2066;1,2066
"charles";0,4502;-0,4502
"team";0,381;-0,381
"tenue";0,6008;-0,6008
"mince";-0,6228;0,6228
"vaudois";0,5519;-0,5519
"histoire";-1,0248;1,0248
"raconter";-1,0956;1,0956
"fribourgeois";0,2492;-0,2492
"hein";0,2678;-0,2678
"parce_que";-0,9094;0,9094
"elles";0,4514;-0,4514
"facile";1,3933;-1,3933
"gagner";0,3551;-0,3551
"emji_visage_de_geek";-3,6719;3,6719
"avril";-0,6595;0,6595
"aïe";-1,8225;1,8225
"cou";0,6008;-0,6008
"ch";-0,228;0,228
"like";-0,7767;0,7767
"emji_oeil";-0,5428;0,5428
"sale";1,1061;-1,1061
"etait";-0,9864;0,9864
"avance";-0,3284;0,3284
"effet";-3,608;3,608
"chier";-0,7767;0,7767
"monde";-1,491;1,491
"r";0,4599;-0,4599
"moche";1,4697;-1,4697
"rendre";-1,371;1,371
"bout";0,8002;-0,8002
"commentaire";-5,3949;5,3949
"courant";0,2492;-0,2492
"fier";-0,4128;0,4128
"chauve";0,2237;-0,2237
"vive";0,3768;-0,3768
"mot";3,4485;-3,4485
"amuser";1,5604;-1,5604
"emji_coeur_rouge";2,1533;-2,1533
"enfance";0,5209;-0,5209
"fermer";0,2492;-0,2492
"arrière";0,3551;-0,3551
"délicieux";0,6008;-0,6008
"commencer";-0,5936;0,5936
"ensuite";0,2607;-0,2607
"franchement";-1,2359;1,2359
"top";2,0251;-2,0251
"moment";-1,0534;1,0534
"expliquer";-1,4491;1,4491
"1";-4,0973;4,0973
"phrase";1,3933;-1,3933
"emji_pouce_vers_le_haut_peau_claire";1,2504;-1,2504
"prochain";-1,2937;1,2937
"30";-0,4531;0,4531
"couteau";0,3551;-0,3551
"travail";-0,2722;0,2722
"chaussette";1,7354;-1,7354
"mourir";0,3319;-0,3319
"écouter";-0,6461;0,6461
"manquer";-0,694;0,694
"presque";1,1825;-1,1825
"cuisse";1,7833;-1,7833
"hahah";-1,1274;1,1274
"50";-0,4042;0,4042
"haha";-0,2867;0,2867
"encore";-0,9572;0,9572
"certainement";-1,1654;1,1654
"jour";0,3177;-0,3177
"effectivement";0,2626;-0,2626
"sauver";-0,228;0,228
"montrer";0,2492;-0,2492
"accent";31,4201;-31,4201
"sûr";-4,2967;4,2967
"incroyable";-0,4051;0,4051
"leur";-1,7712;1,7712
"mauvais";-0,4764;0,4764
"ceux";-0,9861;0,9861
"heure";-0,2574;0,2574
"bientôt";-1,1274;1,1274
"prêt";0,3307;-0,3307
"emji_visage_souriant_avec_yeux_plissés";-2,2433;2,2433
"emji_visage_effrayé";-2,3477;2,3477
"emji_applaudissements";-2,7021;2,7021
"coeur";0,3319;-0,3319
"arriver";0,3379;-0,3379
"nom";1,3391;-1,3391
"boire";-0,6451;0,6451
"gag";-0,3952;0,3952
"vendre";-0,3137;0,3137
"trouver";1,8995;-1,8995
"cas";0,4271;-0,4271
"donc";1,4404;-1,4404
"personnage";1,226;-1,226
"emji_mains_levées";-0,8981;0,8981
"frère";0,8531;-0,8531
"fumer";-0,3056;0,3056
"impossible";0,4599;-0,4599
"automne";-0,7725;0,7725
"tirer";0,6276;-0,6276
"chaise";1,1746;-1,1746
"table";1,4489;-1,4489
"vers";0,2179;-0,2179
"hiver";3,2427;-3,2427
"pur";-0,4039;0,4039
"bordel";-1,6527;1,6527
"celui";0,3333;-0,3333
"surtout";-0,3956;0,3956
"vin";-1,8038;1,8038
"valaisan";0,6259;-0,6259
"valoir";-0,4376;0,4376
"wc";1,5377;-1,5377
"toilette";11,3714;-11,3714
"blague";-6,0451;6,0451
"sport";-0,6228;0,6228
"salle";1,0215;-1,0215
"bel";1,0288;-1,0288
"faute";-1,0956;1,0956
"dingue";0,5206;-0,5206
"pays";-1,4726;1,4726
"emmental";-1,6054;1,6054
"pote";0,6836;-0,6836
"emji_femme_avec_la_paume_sur_le_visage_peau_claire";-9,0045;9,0045
"rentrer";-0,253;0,253
"trou";0,6339;-0,6339
"aaaah";-0,3599;0,3599
"peine";-0,2734;0,2734
"sacré";-0,5074;0,5074
"règle";0,3305;-0,3305
"taille";0,3065;-0,3065
"culotte";0,7914;-0,7914
"cet";1,3087;-1,3087
"bonjour";0,8652;-0,8652
"énorme";1,0288;-1,0288
"leurs";-1,8327;1,8327
"abuser";-0,4039;0,4039
"devenir";-0,3543;0,3543
"lire";-3,1654;3,1654
"emji_visage_boudeur";-30,3676;30,3676
"amour";0,7673;-0,7673
"gentil";0,2179;-0,2179
"fameux";0,8278;-0,8278
"part";0,3065;-0,3065
"autant";-0,4042;0,4042
"compliqué";-0,9944;0,9944
"louis";0,4063;-0,4063
"saison";-0,3738;0,3738
"ahhh";-0,4733;0,4733
"corps";-0,8069;0,8069
"vent";-1,1274;1,1274
"emji_visage_bleu_et_froid";-1,5322;1,5322
"remonter";0,2753;-0,2753
"degré";-1,3044;1,3044
"sembler";1,2092;-1,2092
"bonnet";-0,253;0,253
"version";-0,3291;0,3291
"allemand";-2,3546;2,3546
"animal";-0,7152;0,7152
"seconde";0,2753;-0,2753
"soirée";-0,6499;0,6499
"préférer";0,3244;-0,3244
"aucune";-1,3315;1,3315
"langue";-0,6527;0,6527
"chercher";-0,253;0,253
"ces";-0,916;0,916
"ouais";-1,3245;1,3245
"ses";0,8552;-0,8552
"emji_visage_soulagé";0,2836;-0,2836
"perdre";1,3937;-1,3937
"style";-0,3663;0,3663
"emji_visage_ébahi";0,3305;-0,3305
"demander";1,5092;-1,5092
"verre";-0,3455;0,3455
"look";0,3065;-0,3065
"rappeler";2,2475;-2,2475
"piste";0,2753;-0,2753
"emji_visage_souriant_avec_de_grands_yeux";-0,4039;0,4039
"omg";0,253;-0,253
"esprit";0,5206;-0,5206
"espérer";-2,2111;2,2111
"payer";-3,1841;3,1841
"cassette";1,7833;-1,7833
"bernois";-2,093;2,093
"emji_visage_souriant_avec_yeux_rieurs";2,661;-2,661
"tous";-0,6194;0,6194
"propre";2,293;-2,293
"prononcer";0,6339;-0,6339
"votre";-2,3585;2,3585
"niveau";0,6836;-0,6836
"bas";-1,1412;1,1412
"ressembler";1,8027;-1,8027
"loin";0,2459;-0,2459
"sketch";-0,8921;0,8921
"saint";0,3307;-0,3307
"détester";2,293;-2,293
"emji_visage_souriant_avec_auréole";1,389;-1,389
"dame";3,3636;-3,3636
"rouge";0,4356;-0,4356
"heu";0,6008;-0,6008
"noël";-0,4855;0,4855
"route";-1,1274;1,1274
"habiter";0,7247;-0,7247
"hier";-0,3725;0,3725
"bouche";-0,2734;0,2734
"vraiment";-0,9096;0,9096
"emji_visage_éméché";-0,5074;0,5074
"lorsque";0,6832;-0,6832
"vif";0,2747;-0,2747
"jusqu_à";0,3511;-0,3511
"nuit";-0,4128;0,4128
"parisien";0,3751;-0,3751
"genevois";0,5734;-0,5734
"faux";-2,027;2,027
"réf";0,5141;-0,5141
"70";2,4522;-2,4522
"ici";-0,5765;0,5765
"personne";-0,3442;0,3442
"aucun";-1,4736;1,4736
"ni";0,2464;-0,2464
"québec";4,6816;-4,6816
"emji_visage_implorant";0,5739;-0,5739
"suite";1,0953;-1,0953
"moustache";0,6832;-0,6832
"gruyère";-6,156;6,156
"vacherin";-0,7653;0,7653
"vache";0,5209;-0,5209
"pierre";0,8002;-0,8002
"sosie";0,9403;-0,9403
"stylé";-0,5428;0,5428
"françois";0,7914;-0,7914
"barre";-1,0956;1,0956
"depuis";0,4061;-0,4061
"10";-0,969;0,969
"dommage";1,0767;-1,0767
"appeler";3,3974;-3,3974
"déconner";-1,1274;1,1274
"magnifique";0,8531;-0,8531
"slip";0,7914;-0,7914
"grand_père";1,1145;-1,1145
"travailler";-1,4491;1,4491
"tard";0,8409;-0,8409
"donner";0,7658;-0,7658
"valaisans";0,2122;-0,2122
"sueur";-3,3471;3,3471
"quelque";-0,6595;0,6595
"noir";-0,4962;0,4962
"emji_index_pointant_vers_le_haut_peau_claire";-1,6698;1,6698
"alain";0,9403;-0,9403
"joli";0,3497;-0,3497
"allumer";-0,6228;0,6228
"emji_miam";0,4486;-0,4486
"taper";-0,5536;0,5536
"foutre";-0,9838;0,9838
"début";2,5282;-2,5282
"vivre";0,4628;-0,4628
"bande";0,5159;-0,5159
"costume";-0,253;0,253
"emji_pouce_vers_le_haut";1,1158;-1,1158
"technique";0,3305;-0,3305
"marrer";0,9403;-0,9403
"tant";-0,8968;0,8968
"garder";0,9858;-0,9858
"émission";1,3374;-1,3374
"jacques";1,1145;-1,1145
"the";0,6832;-0,6832
"retour";-0,7296;0,7296
"clair";-0,4764;0,4764
"rêve";-0,6595;0,6595
"humour";-0,9722;0,9722
"japonais";1,1714;-1,1714
"p";1,5314;-1,5314
"tits";1,226;-1,226
"italie";3,4315;-3,4315
"espagne";0,6008;-0,6008
"bidet";37,9424;-37,9424
"partie";0,856;-0,856
"bain";2,8438;-2,8438
"utiliser";4,9046;-4,9046
"pourtant";0,5854;-0,5854
"utile";0,8531;-0,8531
"hygiénique";1,8666;-1,8666
"papier";0,8506;-0,8506
"cheval";0,9403;-0,9403
"bouger";-0,3284;0,3284
"pet";1,0288;-1,0288
"gens";0,9129;-0,9129
"essuyer";0,6339;-0,6339
"lieu";-0,5383;0,5383
"laver";10,5309;-10,5309
"nettoyer";0,8409;-0,8409
"commission";0,7673;-0,7673
"exister";1,8133;-1,8133
"douchettes";1,226;-1,226
"sinon";1,4626;-1,4626
"bref";0,2753;-0,2753
"fesse";3,7791;-3,7791
"bouteille";3,7623;-3,7623
"affaire";0,2237;-0,2237
"main";0,4717;-0,4717
"âge";0,263;-0,263
"chanson";1,255;-1,255
"pratique";6,3183;-6,3183
"moyen";0,6836;-0,6836
"contraception";1,226;-1,226
"ciel";0,3065;-0,3065
"toutes";1,1702;-1,1702
"nain";0,7673;-0,7673
"pardon";-0,9864;0,9864
"servir";3,0415;-3,0415
"simplement";-0,2734;0,2734
"derrière";0,8981;-0,8981
"certaines";0,3305;-0,3305
"siècle";0,2237;-0,2237
"appartement";0,4502;-0,4502
"pièce";0,6008;-0,6008
"selon";-0,8784;0,8784
"problème";-1,8452;1,8452
"invention";1,7707;-1,7707
"intime";3,0513;-3,0513
"chez";-0,3668;0,3668
"vos";-0,8269;0,8269
"rapport";-0,6002;0,6002
"musique";-0,2561;0,2561
"classique";1,3008;-1,3008
"stp";0,2179;-0,2179
"samedi";-1,1274;1,1274
"mr";-0,2378;0,2378
"autres";-4,0134;4,0134
"claude";0,7192;-0,7192
"daniel";1,226;-1,226
"dimanche";2,5307;-2,5307
"17";0,4502;-0,4502
"nos";0,6735;-0,6735
"normal";-1,8245;1,8245
"veste";0,3551;-0,3551
"léger";1,3374;-1,3374
"pied";1,7466;-1,7466
"obliger";0,9405;-0,9405
"chien";0,5739;-0,5739
"sac";3,6601;-3,6601
"plastique";1,8666;-1,8666
"envers";-0,4297;0,4297
"ci";-0,3952;0,3952
"pensée";1,5604;-1,5604
"retrouver";-0,271;0,271
"machine";0,2753;-0,2753
"t_shirt";-0,3284;0,3284
"porte";0,3319;-0,3319
"blond";0,5739;-0,5739
"voiture";-2,8416;2,8416
"nan";0,3511;-0,3511
"absolument";0,4599;-0,4599
"installer";0,6751;-0,6751
"rigoler";-0,9499;0,9499
"france";0,7806;-0,7806
"emji_visage_anxieux_avec_goutte_de_sueur";-4,4855;4,4855
"assez";-1,8869;1,8869
"doux";1,3008;-1,3008
"ancien";0,8245;-0,8245
"poisson";0,3691;-0,3691
"belge";2,8344;-2,8344
"europe";1,1185;-1,1185
"ok";0,3501;-0,3501
"belgique";4,5865;-4,5865
"finir";-0,8061;0,8061
"mi";0,6008;-0,6008
"triste";-1,6527;1,6527
"envoyer";-0,7483;0,7483
"emji_homme_avec_la_paume_sur_le_visage_peau_claire";-1,0389;1,0389
"long";-0,933;0,933
"caillou";-2,093;2,093
"sauter";0,3065;-0,3065
"canton";-0,271;0,271
"vaud";0,9405;-0,9405
"bah";-0,9532;0,9532
"français";3,8543;-3,8543
"pire";-1,2313;1,2313
"fendre";0,2179;-0,2179
"emji_coeur_brisé";-2,2644;2,2644
"refaire";0,6008;-0,6008
"vintage";0,3305;-0,3305
"péter";-0,5536;0,5536
"dixit";-2,3791;2,3791
"dedans";0,3319;-0,3319
"ouin";1,6718;-1,6718
"lunette";0,3511;-0,3511
"gauche";-1,8409;1,8409
"emji_visage_qui_tire_la_langue_les_yeux_plissés";-0,4962;0,4962
"changer";3,3246;-3,3246
"emji_ok";0,8245;-0,8245
"life";-0,3952;0,3952
"emji_chat_qui_pleure_de_joie";-0,6069;0,6069
"chat";1,5377;-1,5377
"place";0,5274;-0,5274
"quelqu_un";0,3191;-0,3191
"mdrrr";0,5159;-0,5159
"geneve";-0,3455;0,3455
"remarquer";-0,228;0,228
"paire";1,0288;-1,0288
"longtemps";0,9209;-0,9209
"entendre";3,0334;-3,0334
"emji_drapeau_france";1,0953;-1,0953
"anglais";0,5804;-0,5804
"bureau";0,2237;-0,2237
"go";0,2753;-0,2753
"emji_visage_avec_des_symboles_dans_la_bouche";-50,9003;50,9003
"pull";0,6296;-0,6296
"terminer";-0,228;0,228
"enfin";-4,4855;4,4855
"4";-1,6571;1,6571
"justement";0,2179;-0,2179
"emji_visage_avec_des_étoiles_à_la_place_des_yeux";1,0288;-1,0288
"heureux";0,3751;-0,3751
"génial";0,3119;-0,3119
"beauf";0,6008;-0,6008
"camping";0,2179;-0,2179
"voisin";0,263;-0,263
"acheter";-0,4531;0,4531
"boulot";1,0288;-1,0288
"walkman";3,0094;-3,0094
"wtf";-2,8588;2,8588
"sauf";-0,3432;0,3432
"public";0,6488;-0,6488
"souvent";0,3497;-0,3497
"type";-0,3291;0,3291
"odeur";-3,6938;3,6938
"porc";-0,5536;0,5536
"tjs";1,7707;-1,7707
"certains";0,6751;-0,6751
"danse";2,8344;-2,8344
"plage";2,7504;-2,7504
"puis";0,8002;-0,8002
"plat";-0,228;0,228
"gris";-1,6428;1,6428
"groupe";0,3889;-0,3889
"celles";0,2237;-0,2237
"emji_visage_qui_regarde_entre_ses_doigts";-1,4011;1,4011
"rassurer";0,3889;-0,3889
"ons";-2,8556;2,8556
"sortie";0,2179;-0,2179
"dernier";1,2239;-1,2239
"emji_visage_épuisé";0,7699;-0,7699
"tomber";-0,7168;0,7168
"reprendre";1,1145;-1,1145
